Wavelength,Spectra
189.17,3.04E+07
189.21,2.22E+07
189.25,2.11E+07
189.29,2.44E+07
189.33,3.02E+07
189.38,3.81E+07
189.42,4.36E+07
189.46,4.76E+07
189.5,4.96E+07
189.54,4.97E+07
189.58,4.82E+07
189.62,4.59E+07
189.66,4.37E+07
189.7,4.24E+07
189.75,4.21E+07
189.79,4.22E+07
189.83,4.15E+07
189.87,3.91E+07
189.91,3.46E+07
189.95,2.84E+07
189.99,2.16E+07
190.03,1.53E+07
190.07,1.02E+07
190.12,6.66E+06
190.16,6.34E+06
190.2,8.56E+06
190.24,1.35E+07
190.28,2.13E+07
190.32,3.15E+07
190.36,4.28E+07
190.4,5.33E+07
190.44,6.08E+07
190.49,6.34E+07
190.53,5.93E+07
190.57,5.09E+07
190.61,4.00E+07
190.65,2.89E+07
190.69,1.94E+07
190.73,1.26E+07
190.77,8.83E+06
190.81,7.91E+06
190.86,1.02E+07
190.9,1.42E+07
190.94,1.92E+07
190.98,2.43E+07
191.02,2.83E+07
191.06,3.02E+07
191.1,2.96E+07
191.14,2.66E+07
191.18,2.21E+07
191.22,1.69E+07
191.27,1.11E+07
191.31,7.50E+06
191.35,5.04E+06
191.39,3.49E+06
191.43,2.54E+06
191.47,1.92E+06
191.51,1.46E+06
191.55,1.07E+06
191.59,7.50E+05
191.64,4.37E+05
191.68,2.64E+05
191.72,1.51E+05
191.76,8.46E+04
191.8,4.83E+04
191.84,2.97E+04
191.88,2.05E+04
191.92,1.63E+04
191.96,1.62E+04
192.01,2.74E+04
192.05,6.19E+04
192.09,1.62E+05
192.13,4.28E+05
192.17,1.09E+06
192.21,2.58E+06
192.25,5.68E+06
192.29,1.15E+07
192.33,2.15E+07
192.38,4.16E+07
192.42,6.40E+07
192.46,9.03E+07
192.5,1.17E+08
192.54,1.39E+08
192.58,1.52E+08
192.62,1.52E+08
192.66,1.39E+08
192.7,1.17E+08
192.75,8.39E+07
192.79,5.83E+07
192.83,3.74E+07
192.87,2.25E+07
192.91,1.34E+07
192.95,9.31E+06
192.99,9.18E+06
193.03,1.22E+07
193.07,1.77E+07
193.12,2.71E+07
193.16,3.55E+07
193.2,4.39E+07
193.24,5.14E+07
193.28,5.78E+07
193.32,6.32E+07
193.36,6.80E+07
193.4,7.21E+07
193.44,7.51E+07
193.48,7.64E+07
193.53,7.44E+07
193.57,6.99E+07
193.61,6.34E+07
193.65,5.56E+07
193.69,4.75E+07
193.73,3.97E+07
193.77,3.28E+07
193.81,2.70E+07
193.85,2.26E+07
193.9,1.93E+07
193.94,1.85E+07
193.98,1.87E+07
194.02,1.92E+07
194.06,1.94E+07
194.1,1.87E+07
194.14,1.69E+07
194.18,1.42E+07
194.22,1.11E+07
194.27,7.39E+06
194.31,4.97E+06
194.35,3.21E+06
194.39,2.11E+06
194.43,1.64E+06
194.47,1.77E+06
194.51,2.59E+06
194.55,4.28E+06
194.59,7.05E+06
194.64,1.23E+07
194.68,1.76E+07
194.72,2.35E+07
194.76,2.88E+07
194.8,3.26E+07
194.84,3.40E+07
194.88,3.25E+07
194.92,2.87E+07
194.96,2.32E+07
195.01,1.59E+07
195.05,1.06E+07
195.09,6.57E+06
195.13,3.74E+06
195.17,1.97E+06
195.21,9.64E+05
195.25,4.51E+05
195.29,2.12E+05
195.33,1.08E+05
195.37,6.57E+04
195.42,4.39E+04
195.46,3.43E+04
195.5,2.68E+04
195.54,2.07E+04
195.58,1.60E+04
195.62,1.32E+04
195.66,1.24E+04
195.7,1.34E+04
195.74,1.58E+04
195.79,1.99E+04
195.83,2.32E+04
195.87,2.58E+04
195.91,2.74E+04
195.95,2.76E+04
195.99,2.67E+04
196.03,2.50E+04
196.07,2.35E+04
196.11,2.35E+04
196.16,3.09E+04
196.2,5.09E+04
196.24,9.68E+04
196.28,1.89E+05
196.32,3.55E+05
196.36,6.24E+05
196.4,1.02E+06
196.44,1.53E+06
196.48,2.13E+06
196.53,2.86E+06
196.57,3.30E+06
196.61,3.51E+06
196.65,3.44E+06
196.69,3.10E+06
196.73,2.57E+06
196.77,1.96E+06
196.81,1.38E+06
196.85,8.95E+05
196.9,4.63E+05
196.94,2.49E+05
196.98,1.23E+05
197.02,5.63E+04
197.06,2.37E+04
197.1,9.35E+03
197.14,3.56E+03
197.18,1.48E+03
197.22,8.71E+02
197.26,8.78E+02
197.31,1.49E+03
197.35,2.75E+03
197.39,5.45E+03
197.43,1.10E+04
197.47,2.18E+04
197.51,4.17E+04
197.55,7.59E+04
197.59,1.30E+05
197.63,2.08E+05
197.68,3.36E+05
197.72,4.53E+05
197.76,5.65E+05
197.8,6.51E+05
197.84,6.93E+05
197.88,6.82E+05
197.92,6.25E+05
197.96,5.41E+05
198,4.56E+05
198.05,3.89E+05
198.09,3.91E+05
198.13,4.53E+05
198.17,5.80E+05
198.21,7.80E+05
198.25,1.08E+06
198.29,1.55E+06
198.33,2.30E+06
198.37,3.47E+06
198.42,5.73E+06
198.46,8.18E+06
198.5,1.10E+07
198.54,1.39E+07
198.58,1.62E+07
198.62,1.75E+07
198.66,1.75E+07
