wavelength,CR210LA,CR240LA,CR300LA,CR460LA,CR570CP,CR440Y,CR700Y,CR1000Y,HR660Y
575.9,211.9042755,215.1445313,158.4910697,169.0457161,138.9812731,208.4217111,174.8682907,103.7833172,153.2246904
575.9333333,210.9254793,214.3588114,158.3008977,167.0810101,139.7255457,207.8573963,174.386314,104.436121,152.6738217
575.9666667,208.5834599,214.1684763,157.9778649,165.3443544,141.057134,207.2504,173.0246001,106.7272359,151.6066573
576,206.24599,214.2718234,157.2787907,164.5409593,142.372713,206.5207902,171.5304937,109.0024492,150.3173768
576.0333333,205.258348,214.3720292,155.972338,165.3553847,143.0783092,205.5914349,170.6399271,109.6607567,149.0991323
576.0666667,206.0477672,214.3715327,154.3100686,167.6301579,142.9615263,204.4995097,170.6230057,109.2713848,148.2029341
576.1,207.8236985,214.4370947,153.1841075,170.0908533,142.3161287,203.4338191,171.1319187,111.2823623,147.8238914
576.1333333,209.7116201,214.7537021,153.5307501,171.3860254,141.4707836,202.5936229,171.776246,119.3402272,148.1532587
576.1666667,210.9485499,215.4719777,156.0529132,170.4484221,140.7311081,202.1901101,172.2161625,136.1456154,149.3172527
576.2,211.5381137,216.5063605,159.8495161,168.1640371,140.2443,202.5164566,172.4595759,157.8980314,150.9950885
576.2333333,211.806171,217.6720128,163.3452579,166.2398864,140.0909674,203.9003005,172.6605595,178.0643107,152.67809
576.2666667,212.0780697,218.7834931,164.9697467,166.3759289,140.3508148,206.6640473,172.9729178,190.1297316,153.8590081
576.3,212.4899972,219.6251024,163.99478,169.1210397,141.025221,210.5076127,173.460409,190.8239274,154.2721855
576.3333333,212.814796,219.923022,161.3098598,172.813054,141.9651155,213.9352134,174.0138275,183.1083953,154.1160219
576.3666667,212.7841197,219.3968444,157.9878714,175.5391638,143.0043726,215.3155221,174.5043606,170.6510755,153.6415224
576.4,212.1599022,217.8147913,155.0555054,175.5732844,143.9651338,213.2244612,174.7993286,156.9702048,153.0791236
576.4333333,211.0327643,215.4729426,153.0380238,173.216172,144.5421849,208.4876043,174.7240815,143.9590192,152.4359943
576.4666667,209.6948095,212.9909511,152.1533161,170.0110205,144.3522433,203.3095442,174.0782409,132.5146412,151.5824421
576.5,208.4410464,210.9929341,152.6145308,167.5183736,143.0112645,199.9137552,172.661382,123.5193644,150.3869223
576.5333333,207.5598607,209.9216393,154.383725,166.7775012,140.4456981,199.6276533,170.5483986,117.4954082,148.8250524
576.5666667,207.3209641,209.7084749,156.7150485,167.3580336,137.4573774,201.2523757,168.5903974,113.9498267,147.1745758
576.6,207.990801,210.1953831,158.7387927,168.5724672,135.0012964,203.1470516,167.7742943,112.2120563,145.7660969
576.6333333,209.8018544,211.2203435,159.6329242,169.7588643,133.9930065,203.7523683,169.0223612,111.6165436,144.923134
576.6666667,212.3643617,212.5487319,159.448915,170.7237081,134.6253896,203.0033241,172.0724608,111.589527,144.8393723
576.7,214.743555,213.8823333,159.0033132,171.6837564,136.4583645,202.1437375,175.6250683,111.6376427,145.5947803
576.7333333,215.9862378,214.9207821,159.1385369,172.8696404,139.0304469,202.4616827,178.3455816,111.2702454,147.2654812
576.7666667,215.4005201,215.4015702,160.3989317,174.3943094,141.8744599,204.7822978,179.2074063,110.1375989,149.7516562
576.8,213.3910385,215.22105,162.0780356,175.8768841,144.4993361,207.9880936,178.4764488,108.4812665,152.2151774
576.8333333,210.6500089,214.3172376,163.1413443,176.8069714,146.407743,210.4520986,176.7575919,106.697888,153.6242843
576.8666667,207.8631487,212.6354311,162.5791108,176.6838985,147.1112472,210.5868772,174.6499178,105.1773517,152.9758979
576.9,205.4881758,210.3763769,160.2500734,175.3479765,146.4335967,208.1919217,172.5489783,104.0726834,150.2730534
576.9333333,203.7001617,208.057494,157.0896134,173.0622277,144.5855434,204.7860685,170.5980129,103.2432756,146.7660446
576.9666667,202.6565905,206.2159064,154.1001051,170.1159768,141.80192,201.9951384,168.9245615,102.5302499,143.7827749
577,202.4579057,205.3183668,152.1296761,166.8543899,138.3853481,201.1725354,167.6394712,101.818023,142.4516137
577.0333333,202.8469452,205.3904507,151.0594362,163.9727191,135.0634357,201.9637985,166.7489395,101.262441,142.6499945
577.0666667,203.4282683,206.2871396,150.3965698,162.3015871,132.728124,203.3540716,166.218698,101.1243061,143.7716402
577.1,203.8097864,207.8626659,149.6524839,162.6633681,132.2639987,204.3333326,166.0145657,101.6605717,145.2120894
577.1333333,203.9143472,209.9384067,148.772521,165.1435597,133.8903786,204.4315925,166.1174497,102.7765646,146.6136189
577.1666667,204.2179456,212.2780324,148.4641778,168.5334272,136.6581257,204.1273628,166.5347568,103.7600241,148.0518697
577.2,205.2526601,214.6393625,149.5122257,171.4930138,139.4996321,203.9953234,167.2765806,103.8360723,149.6464216
577.2333333,207.4645522,216.7835976,152.5575087,172.8179527,141.4573064,204.5448679,168.3395424,102.3797394,151.4814273
577.2666667,210.4771711,218.5042701,156.8646051,172.6004176,142.6255601,205.661105,169.5914365,100.19951,153.3022762
577.3,213.4570775,219.6128757,160.9334392,171.652941,143.683298,206.8822903,170.8284807,98.9002968,154.6661405
577.3333333,215.5668349,219.921394,163.2575495,170.7950964,145.3146793,207.7435317,171.8461817,100.0931625,155.1288244
577.3666667,216.3208664,219.3554377,163.0371838,170.5804157,147.8091367,208.0025738,172.4618116,104.4575711,154.4994965
577.4,216.1178157,218.1261791,161.248549,170.8938699,150.4641559,207.9766466,172.5473404,110.3318816,153.2240305
577.4333333,215.4930214,216.4889358,159.1424023,171.5170755,152.423875,208.0694723,171.9831941,115.6925352,151.8467302
577.4666667,214.967368,214.7185377,157.9167372,172.2411487,152.8870325,208.6602051,170.7099457,118.6267865,150.8983465
577.5,214.8404726,213.3885245,157.9617927,173.002639,151.8882448,209.7518913,169.5889607,118.9183218,150.7021519
577.5333333,215.2390251,213.305886,159.0365262,173.8517559,150.1153881,211.0536383,170.2012271,117.6766335,151.4192696
577.5666667,216.2851101,215.283809,160.8830983,174.8417305,148.2737154,212.2667355,174.1468564,116.0464797,153.2065021
577.6,217.919742,219.6429135,163.171933,175.9383252,146.9460878,213.160316,182.208217,114.9064984,155.9860758
577.6333333,219.4240383,224.9086918,165.3120169,176.7885287,146.2693171,213.750766,192.1874698,114.1654697,158.8253202
577.6666667,219.9288299,229.1978104,166.6527963,176.9667317,146.278631,214.1107818,201.2080571,113.5112964,160.596869
577.7,218.6052823,230.6830041,166.5707025,176.067139,146.9983271,214.3123283,206.4653865,112.6454368,160.2191091
577.7333333,215.7059745,229.040271,165.1656717,174.2152008,148.1596536,214.4077672,207.0843522,111.6327819,157.8371353
577.7666667,212.6578964,225.578147,163.3233636,172.1132971,149.1756078,214.4281716,204.2852629,110.9329093,154.928242
577.8,210.9470113,221.6871463,161.9688929,170.4927787,149.443206,214.4035453,199.3936486,111.0252159,153.0366202
577.8333333,211.7436078,218.6243241,161.8375468,169.9696188,148.5671716,214.3870349,193.6730837,112.258129,153.3619765
577.8666667,214.5425961,216.9384295,162.6571413,170.5474483,147.2545904,214.5546128,188.0583247,114.2849806,155.2757344
577.9,218.2852168,216.9441343,163.8225484,172.0275343,146.5768509,215.1228418,183.375462,116.5293914,157.5451171
577.9333333,221.9151691,218.9422498,164.7332504,174.2090376,147.5854517,216.3002697,180.4395022,118.419829,158.9487052
577.9666667,224.5318351,222.4735327,165.0559227,176.7814578,150.2166956,217.8497742,179.4549025,119.661439,158.9157656
578,225.468795,225.9353695,164.8591863,179.2693282,152.729266,218.8637989,179.7076549,120.3755825,157.8544101
578.0333333,224.0789662,227.6307402,164.24485,181.1835613,153.243328,218.3794311,180.4079153,120.7179865,156.253572
578.0666667,219.9564767,226.1447335,163.3180011,182.0899285,150.2358244,215.6442725,180.8378117,120.8157499,154.5831791
578.1,214.5763813,222.26228,162.2092921,181.9819849,144.9658002,211.5474904,180.8407023,120.5727332,153.1649559
578.1333333,210.2968056,217.8011076,161.0613777,181.0541245,139.9984614,207.7489452,180.5234355,119.7879895,152.2510477
578.1666667,209.4711119,214.5798064,160.0167243,179.5020204,137.8973207,205.9069623,179.9942466,118.2614538,152.0918146
578.2,212.8607065,213.593504,159.1762139,177.5406262,139.7351382,206.7137264,179.3396405,116.0331566,152.7143685
578.2333333,217.8934904,214.1130231,158.5536518,175.4252686,143.463086,208.8383538,178.6006204,113.64588,153.6783457
578.2666667,221.5783295,215.192435,158.1518971,173.4163491,146.6399395,210.695653,177.8124695,111.7056041,154.4846189
578.3,221.1907969,215.9477331,157.9602854,171.7612902,147.0299104,210.8315753,177.0074031,110.7714375,154.6622673
578.3333333,217.1531206,216.2254857,157.8085949,170.5543848,144.8209774,209.339315,176.1814401,110.8494898,154.073154
578.3666667,211.9397753,216.3487414,157.4225409,169.7900547,141.7818987,207.3211773,175.3069926,111.5852057,152.7961838
578.4,208.0597607,216.648609,156.5262269,169.4609855,139.7080482,205.8964451,174.3561125,112.6178999,150.914124
578.4333333,207.1791155,217.3152311,155.0569321,169.5322175,139.7726395,205.7717654,173.3563194,113.6586976,148.6796606
578.4666667,208.4807985,218.1235101,153.5798786,169.8873566,141.3162099,206.4382963,172.4985206,114.630254,146.8460025
578.5,210.6928287,218.77227,152.7753377,170.3950891,143.343522,207.1644996,172.0035591,115.4939796,146.2580628
578.5333333,212.5816287,218.9727944,153.281719,170.9282259,144.8884016,207.2535795,172.0779964,116.2068032,147.6993964
578.5666667,213.6385309,218.67156,154.9472411,171.4374407,145.533282,206.6645483,172.6588171,116.6410544,150.7953565
578.6,214.0013874,218.0248034,156.9153811,171.9428499,145.3498788,205.9413086,173.4425804,116.5936116,154.1383395
578.6333333,213.8307114,217.1961132,158.3049145,172.4670042,144.4270575,205.6482637,174.1174185,115.8587087,156.284536
578.6666667,213.2769693,216.3232857,158.5101855,172.9876564,142.9362043,206.1634037,174.4256496,114.3458715,156.1977783
578.7,212.4486206,215.436272,158.0777604,173.295249,141.393746,207.0852773,174.3361574,112.4466893,154.5463493
578.7333333,211.4431473,214.5368411,157.8553082,173.131276,140.4062768,207.8087468,173.8770329,110.6787263,152.4439452
578.7666667,210.357687,213.6294237,158.6637643,172.2493996,140.5607483,207.7426184,173.0798902,109.5476385,150.9838508
578.8,209.2779084,212.8070957,160.4337648,170.8085052,141.7899845,206.7600677,172.0936774,109.1625132,150.5795689
578.8333333,208.2756063,212.2701712,162.0189142,169.4576934,143.2354837,205.2960364,171.2092854,109.1526923,150.8222429
578.8666667,207.4217443,212.225387,162.2083114,168.8754249,143.9913502,203.819112,170.7261066,109.1187849,151.2537628
578.9,206.78762,212.8171384,160.1121344,169.5659088,143.361304,202.7607873,170.8713355,108.7906768,151.5072524
578.9333333,206.446515,213.8195681,156.7474933,170.9984525,141.8939997,202.332246,171.4433734,108.6660464,151.7576824
578.9666667,206.47244,214.8706633,153.832747,172.261792,140.5959003,202.6636558,172.0829387,109.5249179,152.3792811
579,206.9371093,215.6103134,153.0696147,172.4534672,140.4641959,203.8808409,172.4323049,112.1338994,153.7406935
579.0333333,207.751102,215.8265745,154.9169049,171.3296717,141.7961599,205.813807,172.2598983,116.2881989,155.7974648
579.0666667,208.5608552,215.5503863,157.7959754,169.726302,143.7417226,207.8076379,171.5409422,120.190649,157.8279618
579.1,208.9883161,214.8352076,159.9392793,168.5793603,145.3444368,209.1624572,170.2698331,121.8964435,159.0477666
579.1333333,208.7253651,213.7645278,159.8092234,168.7088334,145.7651717,209.279308,168.5040647,119.7804945,158.7869955
579.1666667,208.0608187,212.6781712,157.8310537,169.9444199,145.1661836,208.4206591,166.8397124,114.9467665,157.3534098
579.2,207.5859455,212.0458398,155.4245337,171.6140664,144.2171048,207.2854411,166.1457371,109.8819614,155.5501172
579.2333333,207.8925984,212.3364823,154.0142073,173.0429887,143.5902525,206.574613,167.2901197,107.0775689,154.1824696
579.2666667,209.1958367,213.6436937,154.3933436,173.8070524,143.6881668,206.6973396,170.4805095,107.7522343,153.7123312
579.3,210.8695285,215.2230916,155.9458907,174.0416997,144.3111115,207.4113551,174.4503638,110.2829776,153.8347295
579.3333333,212.1736428,216.2168302,157.8649722,173.9581401,145.1778006,208.3861887,177.733532,112.6620578,154.140861
579.3666667,212.4158622,215.847999,159.3741165,173.7496515,146.0108503,209.2935477,178.9787215,113.0284263,154.2393703
579.4,211.5062812,214.361554,160.0807359,173.3831092,146.5821411,209.8326389,178.2847996,111.3731256,153.9591958
579.4333333,209.76759,212.7023333,159.8551665,172.6703242,146.697295,209.7215039,176.7438567,108.9557063,153.2801562
579.4666667,207.5305592,211.828602,158.5729864,171.4201882,146.1626847,208.6786776,175.4671069,107.0601934,152.1850638
579.5,205.2046454,212.324275,156.328485,169.6255312,144.9552158,206.6527575,175.1601276,106.5435712,150.7559372
579.5333333,203.4406607,213.6250197,153.8868073,167.8433785,143.5748691,204.2980144,175.2842827,106.9529591,149.3790918
579.5666667,202.9355375,214.9470852,152.1412917,166.7385673,142.62158,202.4035658,175.0631797,107.5851749,148.4989904
579.6,204.3290169,215.5336248,151.9407561,166.9338557,142.658128,201.7213559,173.7631939,107.7655159,148.5342775
579.6333333,207.1369209,215.1565086,153.259105,168.2250691,143.5171091,202.2728014,171.491168,107.3789622,149.3962052
579.6666667,209.8482389,214.0706516,155.2709067,169.6525318,144.364011,203.4118959,169.1218109,106.8218291,150.5324635
579.7,210.914236,212.5487154,157.1213631,170.2288126,144.339813,204.4681131,167.5580411,106.5092178,151.3737121
579.7333333,209.2949616,210.868552,158.1141275,169.3000737,142.8913888,204.8989833,167.4829261,106.7105904,151.5040898
579.7666667,206.1076898,209.3300233,158.2246806,167.6269015,140.7625937,204.704992,168.6473717,107.0779057,151.1584813
579.8,203.0413323,208.2388228,157.6065292,166.3446868,139.0409663,204.0305011,170.5552727,107.0994918,150.7442111
579.8333333,201.7459139,207.8915837,156.4173517,166.5551399,138.7845531,203.0196412,172.7123432,106.2807937,150.6569336
579.8666667,202.5758863,208.2830912,154.9537596,168.2378746,140.0688288,201.8088078,174.6849583,104.6975158,150.903501
579.9,204.3181297,209.0429121,153.6804661,170.0148303,141.7804114,200.5250373,176.1128896,103.1153449,151.0203367
579.9333333,205.665614,209.7787337,153.0722549,170.4266103,142.7346965,199.2948052,176.6403059,102.3413033,150.5156813
579.9666667,205.5590977,210.1510273,153.5012824,168.3893844,142.0222158,198.2487066,176.0057831,103.0024466,149.0541246
580,204.3906172,210.1294159,154.7386257,165.0189804,140.344948,197.5414633,174.5008323,104.6717813,147.2159794
580.0333333,203.0789678,209.7957334,156.3371931,162.2296192,138.9897663,197.336554,172.617659,106.539734,145.9139316
580.0666667,202.5353419,209.2329243,157.8511309,161.9146582,139.2289144,197.7936617,170.8467185,107.8023612,146.0498709
580.1,203.1249464,208.5862804,158.9357141,164.5288012,141.3235303,198.8232992,169.5454442,108.0593447,147.7886835
580.1333333,204.3395721,208.1008304,159.4079932,168.2253313,143.9172825,199.9373811,168.8584745,107.5560471,150.1162671
580.1666667,205.5926137,208.0305555,159.0995394,170.9509601,145.5086579,200.612044,168.9113477,106.5957861,151.9126958
580.2,206.3605671,208.5920123,157.8991876,170.9511167,144.8228041,200.4167446,169.7885946,105.4926309,152.2063785
580.2333333,206.6347569,209.6964223,156.1629732,168.9083908,142.4341338,199.6823098,171.2401768,104.6483667,151.2359511
580.2666667,206.6576874,211.1060362,154.4748741,166.6944396,139.8192989,199.111032,172.8528232,104.5075748,149.8305079
580.3,206.6727703,212.5817565,153.4190526,166.1824815,138.4562427,199.4048983,174.2127276,105.5125703,148.8206227
580.3333333,206.7892776,213.825981,153.3491114,168.1451657,139.0060549,200.7870213,175.0025698,107.67057,148.6103353
580.3666667,206.8319106,214.4169935,154.1295331,171.0203429,140.3969127,202.4646064,175.1097199,110.0657522,148.698816
580.4,206.5890485,213.9172358,155.5623691,172.9478502,141.3358047,203.5151887,174.4476745,111.6644787,148.4697374
580.4333333,205.8788366,211.9699733,157.4249194,172.2479369,140.6579868,203.1007818,172.9668533,111.5518867,147.3843173
580.4666667,204.8649406,209.156653,159.2071767,169.3350407,138.6876129,201.3640098,171.046271,110.1918345,145.8038998
580.5,203.9337001,206.6633407,160.2139757,165.9732158,136.7083696,199.0794588,169.3411538,108.9367079,144.6699227
580.5333333,203.4748606,205.6854728,159.7476006,163.9481286,136.0191776,197.0320046,168.5109146,109.1528096,144.9328305
580.5666667,203.6210676,206.8271224,157.5702344,164.3331267,137.2972848,195.821251,168.8625421,111.4648961,146.9895882
580.6,203.7771526,209.018296,154.7459682,166.1850842,139.4600736,195.5223227,169.7053629,114.3985116,149.670341
580.6333333,203.220055,210.8948325,152.5676651,168.2065393,141.1156813,196.1181826,170.1733932,116.1103256,151.5299112
580.6666667,201.2892741,211.1682426,152.2468712,169.1629352,140.9537204,197.5668401,169.4597545,114.8804849,151.2025716
580.7,198.3961665,209.8465556,153.6018956,168.8974974,139.0597397,199.3987605,167.7702346,111.1047157,148.6838535
580.7333333,195.8526809,208.0271561,155.280428,168.1590202,136.6921765,200.7851807,166.1614795,106.956288,145.1130385
580.7666667,194.9987438,206.8412721,155.8937901,167.7244323,135.1459072,200.8861783,165.7165685,104.6636948,141.6649429
580.8,196.6397793,207.0379387,154.5718325,168.1247454,135.371502,199.2465157,167.0814308,105.6911257,139.3278668
580.8333333,199.5507197,207.9142984,152.4142157,168.9567707,137.0115669,196.8723119,169.24133,108.5993009,138.3815651
580.8666667,202.0244154,208.4227836,150.988275,169.5955208,139.3981692,195.1166436,170.7872524,111.2595949,138.9375691
580.9,202.4106285,207.5533689,151.8005792,169.4316831,141.869463,195.2811434,170.3576548,111.6087067,141.0842706
580.9333333,200.585883,205.303165,154.7275195,168.2764608,143.9268882,197.2873707,167.8644874,109.3357807,144.2893069
580.9666667,198.0852615,202.7633588,157.8745856,166.3978732,145.2492663,199.5576769,164.6031272,106.0336865,147.3459742
581,196.5271742,201.0801049,159.2582954,164.0868905,145.5243307,200.4390923,161.9384556,103.390938,149.0136896
581.0333333,197.1213239,201.0998182,157.407797,161.6632933,144.551876,198.699067,160.9640321,102.7255915,148.3920332
581.0666667,198.9963108,202.1426638,153.4625064,159.5935618,142.7023043,195.2457956,161.3918676,103.4693615,146.3126684
581.1,200.6200128,203.0442433,149.3905651,158.3907517,140.5271773,191.6671304,162.4953495,104.4550745,144.1571718
581.1333333,200.4861308,202.6611514,147.1339616,158.5557334,138.5733809,189.5302149,163.5535106,104.5348537,143.2862905
581.1666667,198.2936313,200.8288246,147.4110228,160.0256729,137.1683738,189.4328129,164.1144164,103.4634519,144.0882573
581.2,195.4275097,198.7519872,149.2283121,161.949178,136.3326618,190.6166364,164.1024794,102.2582985,145.590868
581.2333333,193.3984175,197.7374134,151.4648188,163.416087,136.0638741,192.2223337,163.4701601,102.030927,146.7205284
581.2666667,193.4475045,198.8257005,153.0902222,163.6527961,136.3071121,193.4782768,162.2506304,103.6616629,146.574087
581.3,194.9738182,201.2380659,153.6940877,162.8191071,136.648437,194.2124471,161.0287399,106.4504702,145.4134085
581.3333333,196.6059077,203.4347331,153.1252608,161.4652384,136.5237341,194.5036258,160.6200896,109.0362938,143.9876503
581.3666667,196.9792085,203.8844541,151.2385418,160.1408108,135.3747834,194.4320858,161.8325438,110.0667658,143.043568
581.4,195.6155047,202.0928058,148.3635088,159.216623,133.2416114,194.1385122,164.6782387,109.2096775,142.9499326
581.4333333,193.6328227,199.4326023,145.6847771,158.7414283,131.2416377,193.8723873,167.7362685,107.9700449,143.3947951
581.4666667,192.3162456,197.4720764,144.4764469,158.7302762,130.6050379,193.8945799,169.4357507,108.045161,143.9949649
581.5,192.7831187,197.5896,145.8147233,159.1909784,132.3791199,194.4269011,168.4138811,110.8741191,144.3956943
581.5333333,194.5957996,199.4034756,148.9412533,160.0642511,135.915947,195.329084,165.2368132,115.5024129,144.5059108
581.5666667,196.4738354,201.5780393,152.1033451,161.2544449,139.648752,196.2646142,161.5162046,119.6781941,144.3774549
581.6,197.1315899,202.7708916,153.5420098,162.665354,142.004391,196.8955102,158.8715055,121.1415752,144.0637988
581.6333333,196.092783,202.3320229,152.4062603,164.1500992,142.1052198,197.0052745,158.2689921,118.8629203,143.6749312
581.6666667,194.7627102,201.221079,149.9560161,165.4439971,140.6904792,196.6598332,159.156454,114.6726607,143.4522297
581.7,194.8134342,200.6259202,147.7504772,166.2656619,138.728649,195.9651541,160.7663923,110.8067229,143.6557003
581.7333333,197.7291185,201.6184763,147.2239501,166.3483837,137.1337177,195.0183443,162.3516317,109.3232748,144.4955251
581.7666667,202.5840248,203.783811,148.2089121,165.6136768,136.1207908,193.8028672,163.4256587,110.0006353,145.5428717
581.8,206.7833587,205.67721,149.4284415,164.1134164,135.4209399,192.2234788,163.6824896,111.038139,145.9263375
581.8333333,207.6997041,205.8337628,149.5837788,161.9022145,134.7556368,190.1835075,162.819949,110.6039957,144.7660142
581.8666667,203.9403019,203.4451255,147.9614091,159.2253514,133.9929839,187.8134709,160.8277089,107.6334906,141.7284201
581.9,197.8332872,199.6816535,145.611574,156.902726,133.4429841,185.9285662,158.5749833,103.3736498,138.1268449
581.9333333,192.4049391,196.0849614,143.915445,155.8620519,133.4985533,185.4724557,157.0960131,99.50524678,135.5835585
581.9666667,190.5350149,194.1325671,144.1809151,156.9666336,134.5194117,187.3166909,157.3607331,97.63236149,135.6288898
582,192.4194294,194.1279224,146.3736323,159.8999925,136.2572305,191.0119636,159.1611806,97.9542784,138.1090825
582.0333333,195.903793,195.3463226,149.2838084,163.3124862,137.9311982,194.9522579,161.2578804,99.44006945,141.3955873
582.0666667,198.7542709,197.0283088,151.6619235,165.8195494,138.7425041,197.4924588,162.3764901,101.0172227,143.810004
582.1,199.314108,198.5096104,152.5608757,166.4221702,138.1495841,197.4734506,161.6845586,101.8459777,144.1530806
582.1333333,198.1868593,199.4987919,152.2180781,165.6314755,136.6184576,195.6396836,160.0804378,101.9982161,143.1022987
582.1666667,196.5294034,199.7956876,151.1609128,164.3282744,134.8618009,193.2016008,158.8861799,101.7689896,141.7945635
582.2,195.4695048,199.2170589,149.9090218,163.3762592,133.5784752,191.3440371,159.3777541,101.4496485,141.3364449
582.2333333,195.3356556,198.0443667,148.7695586,163.1692192,133.0880848,190.5488027,161.5660134,101.2299309,142.0017086
582.2666667,195.577639,197.069956,147.81607,163.5843384,133.2932839,190.5248124,164.0709584,101.1878636,143.1485461
582.3,195.6001913,197.1123621,147.1101266,164.4723174,134.0753519,190.9413589,165.4412885,101.3957464,144.088213
582.3333333,194.9658213,198.7586217,146.7011673,165.6692927,135.2634753,191.4873407,164.6205325,101.8887107,144.2507126
582.3666667,194.0378571,201.4207307,146.5770512,166.9374763,136.4224271,191.9511732,162.556292,102.5132269,143.668789
582.4,193.433094,204.1387737,146.7061467,168.0156826,137.0332911,192.1527694,160.8304766,103.0560525,142.5659596
582.4333333,193.7549687,205.9644865,147.0549419,168.6450937,136.588739,191.917086,161.0029447,103.3062985,141.167124
582.4666667,195.0109761,206.4720314,147.5070052,168.6721536,135.0960342,191.2918653,163.6460195,103.1583243,139.7550692
582.5,196.3895247,205.9536137,147.8319362,168.087982,133.2697145,190.6310553,167.9747176,102.6511475,138.6921438
582.5333333,197.0195163,204.7536049,147.7910549,166.8942095,131.8757015,190.3108496,173.1054469,101.8342949,138.3464769
582.5666667,196.2191289,203.2211058,147.2268668,165.1446484,131.557718,190.6435455,178.1270971,100.7803128,138.9912075
582.6,194.5511436,201.7363146,146.5157221,163.2362373,132.1559561,191.5212825,181.9476115,99.71311195,140.2748604
582.6333333,193.0810541,200.6919906,146.2495981,161.7045086,133.1860511,192.6664927,183.4018462,98.91774193,141.5936695
582.6666667,192.8662416,200.4757908,147.0145844,161.0798997,134.1655652,193.8016703,181.3403909,98.6766584,142.3479002
582.7,194.2006056,201.0632232,148.8761056,161.4530716,134.8393746,194.692304,175.8925004,99.05053237,142.3177604
582.7333333,196.0682574,201.722734,151.0063605,162.160227,135.3423227,195.177642,169.3810396,99.71955284,141.9352666
582.7666667,197.3244502,201.6532085,152.489672,162.4633447,135.8476186,195.1041887,164.3446816,100.3264768,141.6965608
582.8,196.9918994,200.1897612,152.5434543,161.7536078,136.5116841,194.3699715,162.9947596,100.5538308,142.0400085
582.8333333,195.5277616,197.834416,151.5251526,160.5289359,137.3471465,193.3143512,164.738678,100.4247993,142.9090729
582.8666667,194.1181016,195.6821594,150.3715164,159.849634,138.2935644,192.5009508,167.5590318,100.1356717,143.9957339
582.9,193.9506032,194.8298509,150.0214021,160.776487,139.2897855,192.4931891,169.4320504,99.88352549,144.9908907
582.9333333,195.4816572,195.8780674,150.9779639,163.6696056,140.2506283,193.5048505,169.1956017,99.76342577,145.7451258
582.9666667,197.6010771,198.3642482,152.8109935,167.3881145,141.0394368,195.0007316,167.5333584,99.65190639,146.4510957
583,198.996434,201.6885836,154.9697874,170.5973634,141.5129097,196.3489363,165.3672826,99.39728922,147.345618
583.0333333,198.4854227,205.2359498,156.9092619,172.0657607,141.5433131,196.9661303,163.5616255,98.86448696,148.6190044
583.0666667,196.3545069,208.218366,158.1477668,171.7249815,141.1786308,196.8171221,162.3292243,98.10568105,149.9366325
583.1,193.817296,209.7387372,158.2436936,170.2410018,140.5777667,196.2127296,161.471718,97.29126457,150.63252
583.1333333,192.1012131,208.8994438,156.7568234,168.2911317,139.9013081,195.4690771,160.7844992,96.59342635,150.0362618
583.1666667,191.9986846,205.4963498,153.6907416,166.4377671,139.2756095,194.8279813,160.1861442,96.14905942,147.9328106
583.2,193.1366233,201.1834135,150.2381454,164.9354078,138.7353048,194.3321626,159.9252822,96.00048641,145.3271866
583.2333333,194.9487873,197.9225259,147.7887978,163.9875274,138.2998273,193.9913461,160.3052404,96.17435729,143.4266061
583.2666667,196.8789615,197.5461073,147.6277674,163.7763146,137.9834696,193.8143209,161.5864512,96.68729506,143.3477073
583.3,198.5228199,199.9253331,149.4541928,164.1615294,137.722653,193.7956952,163.3795667,97.40403218,144.8350375
583.3333333,199.5939181,203.4092499,151.7363668,164.7526943,137.3933625,193.9190716,164.7909422,98.07141839,146.5682596
583.3666667,199.8089327,206.3071081,152.9104358,165.1527947,136.8700119,194.1677594,164.9137996,98.43323663,147.1992286
583.4,199.0779264,207.3902893,151.9850961,165.0737875,136.0982149,194.4950188,163.2938535,98.35853065,145.900178
583.4333333,197.9599965,206.9811621,149.8906151,164.5933559,135.2625426,194.7532614,160.995459,98.13673967,143.5898152
583.4666667,197.1502484,205.7271119,147.9599349,163.8658228,134.597641,194.7737656,159.4012093,98.1453989,141.5528299
583.5,197.3058026,204.2590422,147.4704465,163.0409387,134.3238413,194.3998376,159.8263862,98.74408412,141.0178972
583.5333333,198.2906923,202.8637327,148.5397072,162.172993,134.3625991,193.7259126,162.180885,99.91740161,142.0441818
583.5666667,199.2182029,201.5022102,150.1873575,161.2259098,134.3524501,193.0841486,165.0442411,101.2950058,143.5837714
583.6,199.1721097,200.1226972,151.3898824,160.160061,133.9208091,192.8160477,166.9436972,102.4925988,144.5452377
583.6333333,197.5588972,198.7534109,151.3998966,159.0091338,132.8549218,193.1605403,166.8071147,103.1880202,144.1551207
583.6666667,195.1399319,197.7584236,150.6293388,158.1146262,131.6130784,193.9259128,165.2443383,103.3199897,142.9749385
583.7,193.032099,197.5899354,149.794352,157.8988051,130.8296501,194.8074516,163.3065624,102.8956817,141.9165054
583.7333333,192.321283,198.6788429,149.5950353,158.7675485,131.1183435,195.5057634,162.023466,101.9262833,141.8682547
583.7666667,193.1667188,200.8192728,150.2519044,160.6368556,132.4751887,195.8804983,161.7815871,100.542914,143.0197254
583.8,194.6640475,203.0744773,151.4350169,162.860451,134.1872562,195.9738533,162.2292764,99.01434916,144.7582765
