Wavelength,Intensity,,,,,,,,,,,,,,,,,,,,,,,,
  931.1,4.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
  932.1,4.72E+04,,,,,,,,,,,,,,,,,,,,,,,,
  933,4.68E+04,,,,,,,,,,,,,,,,,,,,,,,,
  934,4.60E+04,,,,,,,,,,,,,,,,,,,,,,,,
  934.9,4.52E+04,,,,,,,,,,,,,,,,,,,,,,,,
  935.8,4.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
  936.8,4.27E+04,,,,,,,,,,,,,,,,,,,,,,,,
  937.7,4.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
  938.7,3.96E+04,,,,,,,,,,,,,,,,,,,,,,,,
  939.6,3.79E+04,,,,,,,,,,,,,,,,,,,,,,,,
  940.6,3.60E+04,,,,,,,,,,,,,,,,,,,,,,,,
  941.5,3.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
  942.5,3.20E+04,,,,,,,,,,,,,,,,,,,,,,,,
  943.4,3.01E+04,,,,,,,,,,,,,,,,,,,,,,,,
  944.3,2.82E+04,,,,,,,,,,,,,,,,,,,,,,,,
  945.3,2.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
  946.2,2.42E+04,,,,,,,,,,,,,,,,,,,,,,,,
  947.2,2.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
  948.1,2.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
  949.1,1.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
  950,1.69E+04,,,,,,,,,,,,,,,,,,,,,,,,
  950.9,1.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
  951.9,1.37E+04,,,,,,,,,,,,,,,,,,,,,,,,
  952.8,1.24E+04,,,,,,,,,,,,,,,,,,,,,,,,
  953.8,1.10E+04,,,,,,,,,,,,,,,,,,,,,,,,
  954.7,9.83E+03,,,,,,,,,,,,,,,,,,,,,,,,
  955.7,8.66E+03,,,,,,,,,,,,,,,,,,,,,,,,
  956.6,7.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
  957.5,6.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
  958.5,5.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
  959.4,5.30E+03,,,,,,,,,,,,,,,,,,,,,,,,
  960.4,4.62E+03,,,,,,,,,,,,,,,,,,,,,,,,
  961.3,4.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
  962.3,3.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
  963.2,3.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
  964.2,2.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
  965.1,2.58E+03,,,,,,,,,,,,,,,,,,,,,,,,
  966,2.37E+03,,,,,,,,,,,,,,,,,,,,,,,,
  967,2.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
  967.9,2.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
  968.9,2.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
  969.8,2.04E+03,,,,,,,,,,,,,,,,,,,,,,,,
  970.8,2.10E+03,,,,,,,,,,,,,,,,,,,,,,,,
  971.7,2.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
  972.6,2.35E+03,,,,,,,,,,,,,,,,,,,,,,,,
  973.6,2.59E+03,,,,,,,,,,,,,,,,,,,,,,,,
  974.5,2.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
  975.5,3.23E+03,,,,,,,,,,,,,,,,,,,,,,,,
  976.4,3.63E+03,,,,,,,,,,,,,,,,,,,,,,,,
  977.4,4.16E+03,,,,,,,,,,,,,,,,,,,,,,,,
  978.3,4.71E+03,,,,,,,,,,,,,,,,,,,,,,,,
  979.2,5.34E+03,,,,,,,,,,,,,,,,,,,,,,,,
  980.2,6.14E+03,,,,,,,,,,,,,,,,,,,,,,,,
  981.1,6.95E+03,,,,,,,,,,,,,,,,,,,,,,,,
  982.1,7.96E+03,,,,,,,,,,,,,,,,,,,,,,,,
  983,8.98E+03,,,,,,,,,,,,,,,,,,,,,,,,
  984,1.02E+04,,,,,,,,,,,,,,,,,,,,,,,,
  984.9,1.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
  985.8,1.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
  986.8,1.44E+04,,,,,,,,,,,,,,,,,,,,,,,,
  987.7,1.59E+04,,,,,,,,,,,,,,,,,,,,,,,,
  988.7,1.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
  989.6,1.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
  990.6,2.16E+04,,,,,,,,,,,,,,,,,,,,,,,,
  991.5,2.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
  992.5,2.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
  993.4,2.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
  994.3,2.98E+04,,,,,,,,,,,,,,,,,,,,,,,,
  995.3,3.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
  996.2,3.42E+04,,,,,,,,,,,,,,,,,,,,,,,,
  997.2,3.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
  998.1,3.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
  999.1,4.06E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1000,4.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1000.9,4.42E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1001.9,4.60E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1002.8,4.74E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1003.8,4.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1004.7,4.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1005.7,5.09E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1006.6,5.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1007.5,5.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1008.5,5.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1009.4,5.20E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1010.4,5.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1011.3,5.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1012.3,5.03E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1013.2,4.93E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1014.2,4.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1015.1,4.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1016,4.52E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1017,4.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1017.9,4.16E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1018.9,3.96E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1019.8,3.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1020.8,3.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1021.7,3.36E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1022.6,3.16E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1023.6,2.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1024.5,2.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1025.5,2.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1026.4,2.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1027.4,2.24E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1028.3,2.10E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1029.2,1.97E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1030.2,1.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1031.1,1.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1032.1,1.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1033,1.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1034,1.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1034.9,1.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1035.8,1.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1036.8,1.58E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1037.7,1.62E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1038.7,1.69E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1039.6,1.77E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1040.6,1.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1041.5,2.00E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1042.5,2.16E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1043.4,2.32E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1044.3,2.49E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1045.3,2.71E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1046.2,2.92E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1047.2,3.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1048.1,3.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1049.1,3.70E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1050,3.97E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1050.9,4.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1051.9,4.57E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1052.8,4.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1053.8,5.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1054.7,5.54E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1055.7,5.90E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1056.6,6.23E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1057.5,6.56E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1058.5,6.93E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1059.4,7.26E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1060.4,7.62E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1061.3,7.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1062.3,8.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1063.2,8.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1064.2,8.95E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1065.1,9.24E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1066,9.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1067,9.83E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1067.9,1.01E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1068.9,1.04E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1069.8,1.06E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1070.8,1.08E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1071.7,1.10E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1072.6,1.12E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1073.6,1.14E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1074.5,1.16E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1075.5,1.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1076.4,1.19E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1077.4,1.20E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1078.3,1.22E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1079.2,1.23E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1080.2,1.25E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1081.1,1.27E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1082.1,1.29E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1083,1.32E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1084,1.35E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1084.9,1.39E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1085.8,1.43E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1086.8,1.48E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1087.7,1.54E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1088.7,1.62E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1089.6,1.70E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1090.6,1.81E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1091.5,1.93E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1092.5,2.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1093.4,2.22E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1094.3,2.39E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1095.3,2.60E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1096.2,2.81E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1097.2,3.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1098.1,3.33E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1099.1,3.65E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1100,3.96E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1100.9,4.29E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1101.9,4.69E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1102.8,5.08E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1103.8,5.54E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1104.7,5.97E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1105.7,6.48E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1106.6,6.95E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1107.5,7.44E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1108.5,7.99E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1109.4,8.50E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1110.4,9.08E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1111.3,9.60E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1112.3,1.02E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1113.2,1.07E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1114.2,1.12E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1115.1,1.17E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1116,1.22E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1117,1.26E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1117.9,1.30E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1118.9,1.34E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1119.8,1.38E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1120.8,1.41E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1121.7,1.43E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1122.6,1.45E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1123.6,1.46E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1124.5,1.47E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1125.5,1.47E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1126.4,1.47E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1127.4,1.46E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1128.3,1.45E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1129.2,1.43E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1130.2,1.40E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1131.1,1.37E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1132.1,1.34E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1133,1.30E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1134,1.25E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1134.9,1.21E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1135.8,1.16E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1136.8,1.11E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1137.7,1.06E+06,,,,,,,,,,,,,,,,,,,,,,,,
 1138.7,9.98E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1139.6,9.45E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1140.6,8.85E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1141.5,8.32E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1142.5,7.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1143.4,7.21E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1144.3,6.70E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1145.3,6.15E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1146.2,5.68E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1147.2,5.17E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1148.1,4.73E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1149.1,4.28E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1150,3.89E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1150.9,3.52E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1151.9,3.14E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1152.8,2.83E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1153.8,2.50E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1154.7,2.24E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1155.7,1.96E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1156.6,1.74E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1157.5,1.54E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1158.5,1.34E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1159.4,1.18E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1160.4,1.02E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1161.3,8.97E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1162.3,7.74E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1163.2,6.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1164.2,5.86E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1165.1,5.14E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1166,4.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1167,3.96E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1167.9,3.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1168.9,3.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1169.8,2.87E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1170.8,2.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1171.7,2.47E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1172.6,2.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1173.6,2.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1174.5,2.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1175.5,2.25E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1176.4,2.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1177.4,2.35E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1178.3,2.43E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1179.2,2.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1180.2,2.67E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1181.1,2.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1182.1,2.96E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1183,3.12E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1184,3.30E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1184.9,3.47E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1185.8,3.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1186.8,3.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1187.7,4.02E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1188.7,4.22E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1189.6,4.39E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1190.6,4.58E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1191.5,4.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1192.5,4.92E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1193.4,5.06E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1194.3,5.20E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1195.3,5.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1196.2,5.45E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1197.2,5.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1198.1,5.63E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1199.1,5.70E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1200,5.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1200.9,5.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1201.9,5.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1202.8,5.80E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1203.8,5.78E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1204.7,5.74E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1205.7,5.68E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1206.6,5.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1207.5,5.53E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1208.5,5.42E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1209.4,5.31E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1210.4,5.17E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1211.3,5.04E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1212.3,4.88E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1213.2,4.72E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1214.2,4.55E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1215.1,4.38E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1216,4.21E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1217,4.02E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1217.9,3.85E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1218.9,3.65E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1219.8,3.48E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1220.8,3.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1221.7,3.11E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1222.6,2.94E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1223.6,2.76E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1224.5,2.60E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1225.5,2.43E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1226.4,2.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1227.4,2.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1228.3,1.99E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1229.2,1.86E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1230.2,1.73E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1231.1,1.61E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1232.1,1.49E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1233,1.39E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1234,1.28E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1234.9,1.19E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1235.8,1.11E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1236.8,1.03E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1237.7,9.57E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1238.7,8.86E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1239.6,8.27E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1240.6,7.69E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1241.5,7.22E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1242.5,6.75E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1243.4,6.40E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1244.3,6.09E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1245.3,5.82E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1246.2,5.64E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1247.2,5.51E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1248.1,5.47E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1249.1,5.51E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1250,5.63E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1250.9,5.84E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1251.9,6.20E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1252.8,6.64E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1253.8,7.28E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1254.7,8.01E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1255.7,9.02E+03,,,,,,,,,,,,,,,,,,,,,,,,
 1256.6,1.01E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1257.5,1.15E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1258.5,1.32E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1259.4,1.51E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1260.4,1.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1261.3,2.01E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1262.3,2.34E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1263.2,2.69E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1264.2,3.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1265.1,3.58E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1266,4.10E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1267,4.75E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1267.9,5.41E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1268.9,6.24E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1269.8,7.08E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1270.8,8.13E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1271.7,9.18E+04,,,,,,,,,,,,,,,,,,,,,,,,
 1272.6,1.03E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1273.6,1.18E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1274.5,1.32E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1275.5,1.49E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1276.4,1.66E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1277.4,1.87E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1278.3,2.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1279.2,2.29E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1280.2,2.55E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1281.1,2.81E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1282.1,3.11E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1283,3.40E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1284,3.75E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1284.9,4.07E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1285.8,4.42E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1286.8,4.82E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1287.7,5.20E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1288.7,5.64E+05,,,,,,,,,,,,,,,,,,,,,,,,
 1289.6,6.05E+05,,,,,,,,,,,,,,,,,,,,,,,,
