Wavelength,Spectra
252.67,5.97E+07
252.71,6.12E+07
252.76,5.89E+07
252.8,5.39E+07
252.84,4.70E+07
252.88,3.89E+07
252.93,2.87E+07
252.97,2.12E+07
253.01,1.50E+07
253.05,1.00E+07
253.1,5.66E+06
253.14,3.39E+06
253.18,1.93E+06
253.22,1.05E+06
253.27,4.71E+05
253.31,2.60E+05
253.35,1.85E+05
253.39,2.06E+05
253.44,3.52E+05
253.48,5.82E+05
253.52,9.37E+05
253.56,1.44E+06
253.61,2.32E+06
253.65,3.20E+06
253.69,4.20E+06
253.73,5.26E+06
253.78,6.49E+06
253.82,7.26E+06
253.86,7.74E+06
253.9,7.88E+06
253.95,7.56E+06
253.99,7.01E+06
254.03,6.32E+06
254.07,5.66E+06
254.12,5.10E+06
254.16,5.02E+06
254.2,5.34E+06
254.24,6.04E+06
254.29,7.36E+06
254.33,8.58E+06
254.37,9.77E+06
254.41,1.08E+07
254.46,1.16E+07
254.5,1.18E+07
254.54,1.17E+07
254.58,1.16E+07
254.63,1.16E+07
254.67,1.20E+07
254.71,1.28E+07
254.75,1.42E+07
254.8,1.63E+07
254.84,1.81E+07
254.88,1.95E+07
254.92,2.04E+07
254.97,2.03E+07
255.01,1.92E+07
255.05,1.73E+07
255.09,1.49E+07
255.14,1.16E+07
255.18,8.94E+06
255.22,6.57E+06
255.26,4.60E+06
255.31,2.75E+06
255.35,1.73E+06
255.39,1.05E+06
255.43,6.40E+05
255.48,4.16E+05
255.52,4.34E+05
255.56,6.35E+05
255.6,1.06E+06
255.65,2.05E+06
255.69,3.33E+06
255.73,5.15E+06
255.77,7.61E+06
255.82,1.16E+07
255.86,1.53E+07
255.9,1.93E+07
255.95,2.41E+07
255.99,2.72E+07
256.03,2.93E+07
256.07,3.00E+07
256.12,2.89E+07
256.16,2.65E+07
256.2,2.32E+07
256.24,1.93E+07
256.29,1.44E+07
256.33,1.07E+07
256.37,7.62E+06
256.41,5.16E+06
256.46,2.97E+06
256.5,1.84E+06
256.54,1.14E+06
256.58,7.98E+05
256.63,7.91E+05
256.67,1.14E+06
256.71,1.87E+06
256.75,3.10E+06
256.8,5.60E+06
256.84,8.55E+06
256.88,1.24E+07
256.92,1.72E+07
256.97,2.42E+07
257.01,3.01E+07
257.05,3.57E+07
257.09,4.03E+07
257.14,4.38E+07
257.18,4.44E+07
257.22,4.30E+07
257.26,3.97E+07
257.31,3.40E+07
257.35,2.90E+07
257.39,2.44E+07
257.43,2.07E+07
257.48,1.81E+07
257.52,1.79E+07
257.56,1.91E+07
257.6,2.15E+07
257.65,2.55E+07
257.69,2.87E+07
257.73,3.15E+07
257.77,3.34E+07
257.82,3.40E+07
257.86,3.29E+07
257.9,3.07E+07
257.94,2.75E+07
257.99,2.27E+07
258.03,1.88E+07
258.07,1.52E+07
258.11,1.22E+07
258.16,9.38E+06
258.2,8.07E+06
258.24,7.50E+06
258.28,7.56E+06
258.33,8.26E+06
258.37,9.09E+06
258.41,9.97E+06
258.45,1.08E+07
258.5,1.16E+07
258.54,1.22E+07
258.58,1.27E+07
258.62,1.33E+07
258.67,1.43E+07
258.71,1.55E+07
258.75,1.72E+07
258.79,1.95E+07
258.84,2.35E+07
258.88,2.78E+07
258.92,3.30E+07
258.96,3.91E+07
259.01,4.74E+07
259.05,5.39E+07
259.09,5.94E+07
259.13,6.31E+07
259.18,6.44E+07
259.22,6.23E+07
259.26,5.77E+07
259.3,5.10E+07
259.35,4.10E+07
259.39,3.26E+07
259.43,2.48E+07
259.47,1.80E+07
259.52,1.12E+07
259.56,7.31E+06
259.6,4.54E+06
259.64,2.69E+06
259.69,1.32E+06
259.73,7.22E+05
259.77,4.09E+05
259.81,2.80E+05
259.86,3.03E+05
259.9,4.48E+05
259.94,7.17E+05
259.98,1.14E+06
260.03,1.91E+06
260.07,2.75E+06
260.11,3.79E+06
260.15,4.97E+06
260.2,6.53E+06
260.24,7.70E+06
260.28,8.66E+06
260.32,9.30E+06
260.37,9.51E+06
260.41,9.18E+06
260.45,8.45E+06
260.49,7.42E+06
260.54,5.90E+06
260.58,4.66E+06
260.62,3.51E+06
260.66,2.52E+06
260.71,1.56E+06
260.75,1.01E+06
260.79,6.22E+05
260.83,3.66E+05
260.88,1.76E+05
260.92,9.33E+04
260.96,4.71E+04
261,2.29E+04
261.05,9.47E+03
261.09,6.08E+03
261.13,7.11E+03
261.17,1.30E+04
261.22,3.16E+04
261.26,6.28E+04
261.3,1.20E+05
261.34,2.18E+05
261.39,4.34E+05
261.43,7.16E+05
261.47,1.13E+06
261.51,1.71E+06
261.56,2.70E+06
261.6,3.73E+06
261.64,4.94E+06
261.68,6.32E+06
261.73,8.19E+06
261.77,9.74E+06
261.81,1.13E+07
261.85,1.28E+07
261.9,1.46E+07
261.94,1.59E+07
261.98,1.72E+07
262.02,1.86E+07
262.07,2.02E+07
262.11,2.16E+07
262.15,2.28E+07
262.19,2.40E+07
262.24,2.52E+07
262.28,2.59E+07
262.32,2.63E+07
262.36,2.64E+07
262.41,2.63E+07
262.45,2.59E+07
262.49,2.53E+07
262.53,2.45E+07
262.58,2.33E+07
262.62,2.20E+07
262.66,2.06E+07
262.71,1.87E+07
262.75,1.71E+07
262.79,1.56E+07
262.83,1.42E+07
262.88,1.27E+07
262.92,1.16E+07
262.96,1.05E+07
263,9.46E+06
263.05,8.08E+06
263.09,6.92E+06
263.13,5.75E+06
263.17,4.61E+06
263.22,3.31E+06
263.26,2.43E+06
263.3,1.70E+06
263.34,1.14E+06
263.39,6.52E+05
263.43,3.96E+05
263.47,2.30E+05
263.51,1.27E+05
263.56,5.69E+04
263.6,2.84E+04
263.64,1.36E+04
263.68,6.17E+03
263.73,2.16E+03
263.77,8.88E+02
263.81,3.48E+02
263.85,1.30E+02
263.9,3.57E+01
263.94,1.20E+01
263.98,3.87E+00
264.02,1.20E+00
264.07,3.29E-01
264.11,3.83E-01
264.15,1.28E+00
264.19,4.89E+00
264.24,2.48E+01
264.28,8.66E+01
264.32,2.89E+02
264.36,9.20E+02
264.41,3.68E+03
264.45,1.06E+04
264.49,2.91E+04
264.53,7.63E+04
264.58,2.39E+05
264.62,5.68E+05
264.66,1.29E+06
264.7,2.79E+06
264.75,6.86E+06
264.79,1.34E+07
264.83,2.51E+07
264.87,4.48E+07
264.92,8.66E+07
264.96,1.40E+08
265,2.15E+08
265.04,3.16E+08
265.09,4.81E+08
265.13,6.40E+08
265.17,8.13E+08
265.21,9.87E+08
265.26,1.18E+09
265.3,1.30E+09
265.34,1.38E+09
265.38,1.40E+09
265.43,1.37E+09
265.47,1.32E+09
265.51,1.25E+09
265.55,1.20E+09
265.6,1.18E+09
265.64,1.21E+09
265.68,1.28E+09
265.72,1.36E+09
265.77,1.48E+09
265.81,1.54E+09
265.85,1.56E+09
265.89,1.53E+09
265.94,1.40E+09
265.98,1.26E+09
266.02,1.09E+09
266.06,9.13E+08
266.11,7.31E+08
266.15,6.39E+08
266.19,6.13E+08
266.23,6.67E+08
266.28,8.58E+08
266.32,1.11E+09
266.36,1.44E+09
266.4,1.84E+09
266.45,2.38E+09
266.49,2.81E+09
266.53,3.21E+09
266.57,3.54E+09
266.62,3.82E+09
266.66,3.95E+09
266.7,3.99E+09
266.74,3.96E+09
266.79,3.89E+09
266.83,3.83E+09
266.87,3.80E+09
266.91,3.83E+09
266.96,3.95E+09
267,4.12E+09
267.04,4.34E+09
267.08,4.57E+09
267.13,4.81E+09
267.17,4.92E+09
267.21,4.91E+09
267.25,4.76E+09
267.3,4.36E+09
267.34,3.90E+09
267.38,3.37E+09
267.42,2.79E+09
267.47,2.09E+09
267.51,1.58E+09
267.55,1.15E+09
267.59,8.06E+08
267.64,4.89E+08
267.68,3.16E+08
267.72,1.99E+08
267.76,1.23E+08
267.81,6.90E+07
267.85,4.55E+07
267.89,3.23E+07
267.93,2.49E+07
267.98,1.95E+07
268.02,1.66E+07
268.06,1.42E+07
268.1,1.20E+07
268.15,9.44E+06
268.19,7.53E+06
268.23,5.82E+06
268.27,4.34E+06
268.32,2.87E+06
268.36,1.98E+06
268.4,1.34E+06
268.44,9.01E+05
268.49,6.07E+05
268.53,5.50E+05
268.57,6.42E+05
268.61,8.89E+05
268.66,1.44E+06
268.7,2.08E+06
268.74,2.92E+06
268.78,3.93E+06
268.83,5.36E+06
268.87,6.54E+06
268.91,7.64E+06
268.95,8.53E+06
269,9.22E+06
269.04,9.34E+06
269.08,9.07E+06
269.12,8.45E+06
269.17,7.36E+06
269.21,6.37E+06
269.25,5.44E+06
269.29,4.68E+06
269.34,4.09E+06
269.38,3.95E+06
269.42,4.09E+06
269.47,4.60E+06
269.51,5.18E+06
269.55,5.82E+06
269.59,6.49E+06
269.64,7.31E+06
269.68,8.03E+06
269.72,8.91E+06
269.76,1.01E+07
269.81,1.24E+07
269.85,1.50E+07
269.89,1.84E+07
269.93,2.25E+07
269.98,2.87E+07
270.02,3.39E+07
270.06,3.89E+07
270.1,4.33E+07
270.15,4.71E+07
270.19,4.84E+07
270.23,4.80E+07
270.27,4.59E+07
270.32,4.12E+07
270.36,3.62E+07
270.4,3.08E+07
270.44,2.52E+07
270.49,1.86E+07
270.53,1.40E+07
270.57,1.02E+07
270.61,7.16E+06
270.66,4.37E+06
270.7,2.83E+06
270.74,1.76E+06
270.78,1.06E+06
270.83,5.34E+05
270.87,3.00E+05
270.91,1.69E+05
270.95,1.07E+05
271,9.83E+04
271.04,1.41E+05
271.08,2.38E+05
271.12,4.09E+05
271.17,7.74E+05
271.21,1.23E+06
271.25,1.88E+06
271.29,2.75E+06
271.34,4.16E+06
271.38,5.51E+06
271.42,7.00E+06
271.46,8.50E+06
271.51,1.02E+07
271.55,1.13E+07
271.59,1.19E+07
271.63,1.20E+07
271.68,1.15E+07
271.72,1.05E+07
271.76,9.23E+06
271.8,7.76E+06
271.85,5.89E+06
271.89,4.52E+06
271.93,3.36E+06
271.97,2.47E+06
272.02,1.81E+06
272.06,1.71E+06
272.1,2.08E+06
272.14,3.04E+06
272.19,5.40E+06
272.23,8.51E+06
272.27,1.30E+07
272.31,1.91E+07
272.36,2.92E+07
272.4,3.91E+07
272.44,5.01E+07
272.48,6.14E+07
272.53,7.48E+07
272.57,8.34E+07
272.61,8.93E+07
272.65,9.19E+07
272.7,9.02E+07
272.74,8.57E+07
272.78,7.92E+07
272.82,7.22E+07
272.87,6.44E+07
272.91,6.01E+07
272.95,5.83E+07
272.99,5.88E+07
273.04,6.20E+07
273.08,6.55E+07
273.12,6.89E+07
273.16,7.11E+07
273.21,7.16E+07
273.25,7.00E+07
273.29,6.70E+07
273.33,6.34E+07
273.38,5.96E+07
273.42,5.85E+07
273.46,6.05E+07
273.5,6.67E+07
273.55,8.25E+07
273.59,1.03E+08
273.63,1.33E+08
273.67,1.72E+08
273.72,2.37E+08
273.76,2.99E+08
273.8,3.68E+08
273.84,4.39E+08
273.89,5.23E+08
273.93,5.77E+08
273.97,6.14E+08
274.01,6.30E+08
274.06,6.21E+08
274.1,5.93E+08
274.14,5.54E+08
274.18,5.10E+08
274.23,4.61E+08
274.27,4.32E+08
274.31,4.14E+08
274.35,4.07E+08
274.4,4.06E+08
274.44,4.07E+08
274.48,4.03E+08
274.52,3.90E+08
274.57,3.58E+08
274.61,3.23E+08
274.65,2.79E+08
274.69,2.33E+08
274.74,1.76E+08
274.78,1.35E+08
274.82,1.00E+08
274.86,7.31E+07
274.91,5.03E+07
274.95,3.97E+07
274.99,3.47E+07
275.03,3.40E+07
275.08,3.72E+07
275.12,4.15E+07
275.16,4.63E+07
275.2,5.08E+07
275.25,5.51E+07
275.29,5.72E+07
275.33,5.82E+07
275.37,5.85E+07
275.42,5.84E+07
