Wavelength,Spectra
199.61,4.30E+04
199.65,1.28E+04
199.7,2.51E+03
199.74,6.23E+02
199.78,1.43E+02
199.82,3.03E+01
199.87,5.03E+00
199.91,6.61E+00
199.95,2.75E+01
199.99,1.17E+02
200.04,6.40E+02
200.08,2.28E+03
200.12,7.51E+03
200.16,2.28E+04
200.21,8.20E+04
200.25,2.09E+05
200.29,4.90E+05
200.33,1.06E+06
200.38,2.50E+06
200.42,4.54E+06
200.46,7.61E+06
200.5,1.18E+07
200.55,1.82E+07
200.59,2.36E+07
200.63,2.82E+07
200.67,3.11E+07
200.72,3.15E+07
200.76,2.91E+07
200.8,2.48E+07
200.84,1.96E+07
200.89,1.31E+07
200.93,8.98E+06
200.97,6.29E+06
201.01,5.45E+06
201.06,7.80E+06
201.1,1.34E+07
201.14,2.33E+07
201.18,3.86E+07
201.23,6.55E+07
201.27,9.15E+07
201.31,1.18E+08
201.35,1.41E+08
201.4,1.58E+08
201.44,1.58E+08
201.48,1.46E+08
201.52,1.25E+08
201.57,9.15E+07
201.61,6.54E+07
201.65,4.32E+07
201.69,2.64E+07
201.74,1.28E+07
201.78,6.53E+06
201.82,3.09E+06
201.86,1.35E+06
201.91,4.31E+05
201.95,1.66E+05
201.99,8.08E+04
202.03,9.57E+04
202.08,2.67E+05
202.12,6.34E+05
202.16,1.42E+06
202.21,3.50E+06
202.25,6.66E+06
202.29,1.18E+07
202.33,1.96E+07
202.38,3.35E+07
202.42,4.77E+07
202.46,6.37E+07
202.5,7.98E+07
202.55,9.65E+07
202.59,1.05E+08
202.63,1.06E+08
202.67,1.01E+08
202.72,8.60E+07
202.76,7.02E+07
202.8,5.34E+07
202.84,3.79E+07
202.89,2.23E+07
202.93,1.34E+07
202.97,7.50E+06
203.01,3.89E+06
203.06,1.54E+06
203.1,6.75E+05
203.14,2.74E+05
203.18,1.03E+05
203.23,2.72E+04
203.27,8.58E+03
203.31,2.51E+03
203.35,6.79E+02
203.4,1.19E+02
203.44,2.70E+01
203.48,5.68E+00
203.52,1.11E+00
203.57,1.28E-01
203.61,2.09E-02
203.65,3.19E-03
203.69,6.89E-04
203.74,2.82E-03
203.78,1.77E-02
203.82,1.05E-01
203.86,5.71E-01
203.91,4.29E+00
203.95,1.98E+01
203.99,8.42E+01
204.03,3.33E+02
204.08,1.67E+03
204.12,5.55E+03
204.16,1.71E+04
204.2,4.88E+04
204.25,1.63E+05
204.29,3.92E+05
204.33,8.74E+05
204.37,1.81E+06
204.42,4.01E+06
204.46,6.98E+06
204.5,1.13E+07
204.54,1.68E+07
204.59,2.49E+07
204.63,3.13E+07
204.67,3.65E+07
204.71,3.95E+07
204.76,3.92E+07
204.8,3.61E+07
204.84,3.13E+07
204.88,2.62E+07
204.93,2.15E+07
204.97,2.02E+07
205.01,2.16E+07
205.05,2.53E+07
205.1,3.17E+07
205.14,3.69E+07
205.18,4.07E+07
205.22,4.26E+07
205.27,4.21E+07
205.31,4.03E+07
205.35,3.85E+07
205.39,3.74E+07
205.44,3.74E+07
205.48,3.80E+07
205.52,3.82E+07
205.56,3.73E+07
205.61,3.43E+07
205.65,3.08E+07
205.69,2.76E+07
205.73,2.58E+07
205.78,2.67E+07
205.82,3.02E+07
205.86,3.55E+07
205.9,4.12E+07
205.95,4.66E+07
205.99,4.79E+07
206.03,4.59E+07
206.07,4.09E+07
206.12,3.19E+07
206.16,2.41E+07
206.2,1.68E+07
206.24,1.09E+07
206.29,5.70E+06
206.33,3.12E+06
206.37,1.58E+06
206.41,7.44E+05
206.46,2.61E+05
206.5,1.03E+05
206.54,3.81E+04
206.58,1.30E+04
206.63,3.05E+03
206.67,8.79E+02
206.71,2.35E+02
206.75,5.82E+01
206.8,9.15E+00
