Wavelength,Spectra,,
343.4,2.94E+01,,
343.44,4.60E+01,,
343.48,6.99E+01,,
343.53,1.14E+02,,
343.57,1.63E+02,,
343.61,2.26E+02,,
343.66,3.29E+02,,
343.7,4.32E+02,,
343.74,5.51E+02,,
343.78,6.84E+02,,
343.83,8.62E+02,,
343.87,1.01E+03,,
343.91,1.15E+03,,
343.95,1.27E+03,,
344,1.39E+03,,
344.04,1.44E+03,,
344.08,1.46E+03,,
344.12,1.44E+03,,
344.17,1.37E+03,,
344.21,1.27E+03,,
344.25,1.15E+03,,
344.29,1.01E+03,,
344.34,8.26E+02,,
344.38,6.84E+02,,
344.42,5.51E+02,,
344.46,4.32E+02,,
344.51,3.07E+02,,
344.55,2.26E+02,,
344.59,1.63E+02,,
344.63,1.14E+02,,
344.68,6.99E+01,,
344.72,4.60E+01,,
344.76,2.94E+01,,
344.8,1.83E+01,,
344.85,9.77E+00,,
344.89,5.73E+00,,
344.93,3.27E+00,,
344.97,1.82E+00,,
345.02,8.39E-01,,
345.06,4.38E-01,,
345.1,2.23E-01,,
345.14,1.10E-01,,
345.19,4.42E-02,,
345.23,2.06E-02,,
345.27,9.34E-03,,
345.31,4.12E-03,,
345.36,1.43E-03,,
345.4,5.93E-04,,
345.44,2.40E-04,,
345.48,9.44E-05,,
345.53,2.83E-05,,
345.57,1.05E-05,,
345.61,3.78E-06,,
345.65,1.33E-06,,
345.7,3.45E-07,,
345.74,1.14E-07,,
345.78,3.66E-08,,
345.82,1.14E-08,,
345.87,2.58E-09,,
345.91,7.59E-10,,
345.95,2.17E-10,,
345.99,6.06E-11,,
346.04,1.18E-11,,
346.08,3.10E-12,,
346.12,7.92E-13,,
346.16,1.97E-13,,
367.72,1.73E-13,,
367.76,6.34E-13,,
367.8,2.27E-12,,
367.85,1.08E-11,,
367.89,3.66E-11,,
367.93,1.21E-10,,
367.97,3.93E-10,,
368.02,1.65E-09,,
368.06,5.07E-09,,
368.1,1.52E-08,,
368.14,4.46E-08,,
368.19,1.66E-07,,
368.23,4.60E-07,,
368.27,1.25E-06,,
368.31,3.32E-06,,
368.36,1.09E-05,,
368.4,2.74E-05,,
368.44,6.74E-05,,
368.48,1.62E-04,,
368.53,4.69E-04,,
368.57,1.07E-03,,
368.61,2.38E-03,,
368.65,5.18E-03,,
368.7,1.33E-02,,
368.74,2.74E-02,,
368.78,5.52E-02,,
368.82,1.09E-01,,
368.87,2.45E-01,,
368.91,4.59E-01,,
368.95,8.37E-01,,
368.99,1.49E+00,,
369.04,2.98E+00,,
369.08,5.04E+00,,
369.12,8.33E+00,,
369.16,1.35E+01,,
369.21,2.37E+01,,
369.25,3.63E+01,,
369.29,5.44E+01,,
369.33,7.95E+01,,
369.38,1.24E+02,,
369.42,1.72E+02,,
369.46,2.33E+02,,
369.5,3.08E+02,,
369.55,4.23E+02,,
369.59,5.31E+02,,
369.63,6.52E+02,,
369.67,7.82E+02,,
369.72,9.49E+02,,
369.76,1.08E+03,,
369.8,1.20E+03,,
369.84,1.30E+03,,
369.89,1.39E+03,,
369.93,1.44E+03,,
369.97,1.44E+03,,
370.01,1.42E+03,,
370.06,1.34E+03,,
370.1,1.25E+03,,
370.14,1.14E+03,,
370.18,1.01E+03,,
370.23,8.48E+02,,
370.27,7.16E+02,,
370.31,5.90E+02,,
370.35,4.76E+02,,
370.4,3.51E+02,,
370.44,2.68E+02,,
370.48,2.00E+02,,
370.53,1.35E+02,,
370.57,9.53E+01,,
370.61,6.59E+01,,
370.65,4.46E+01,,
370.7,2.64E+01,,
370.74,1.70E+01,,
370.78,1.06E+01,,
370.82,6.50E+00,,
370.87,3.41E+00,,
370.91,1.98E+00,,
370.95,1.12E+00,,
370.99,6.22E-01,,
371.04,2.88E-01,,
371.08,1.51E-01,,
371.12,7.76E-02,,
371.16,3.90E-02,,
371.21,1.59E-02,,
371.25,7.58E-03,,
371.29,3.52E-03,,
371.33,1.60E-03,,
371.38,5.78E-04,,
371.42,2.49E-04,,
371.46,1.05E-04,,
371.5,4.31E-05,,
371.55,1.37E-05,,
371.59,5.36E-06,,
371.63,2.04E-06,,
371.67,7.61E-07,,
371.72,2.14E-07,,
371.76,7.57E-08,,
371.8,2.61E-08,,
371.84,8.81E-09,,
371.89,2.19E-09,,
371.93,7.01E-10,,
371.97,2.19E-10,,
372.01,6.68E-11,,
372.06,1.47E-11,,
372.1,4.25E-12,,
372.14,1.20E-12,,
372.18,3.32E-13,,
377.41,1.51E-12,,
377.46,7.17E-12,,
377.5,2.43E-11,,
377.54,8.06E-11,,
377.58,2.62E-10,,
377.63,1.10E-09,,
377.67,3.40E-09,,
377.71,1.03E-08,,
377.75,3.03E-08,,
377.8,1.14E-07,,
377.84,3.19E-07,,
377.88,8.75E-07,,
377.92,2.35E-06,,
377.97,7.83E-06,,
378.01,2.00E-05,,
378.05,5.00E-05,,
378.09,1.22E-04,,
378.14,3.62E-04,,
378.18,8.41E-04,,
378.22,1.91E-03,,
378.26,4.25E-03,,
378.31,1.12E-02,,
378.35,2.37E-02,,
378.39,4.90E-02,,
378.43,9.91E-02,,
378.48,2.32E-01,,
378.52,4.46E-01,,
378.56,8.40E-01,,
378.6,1.55E+00,,
378.65,3.21E+00,,
378.69,5.63E+00,,
378.73,9.65E+00,,
378.77,1.62E+01,,
378.82,2.99E+01,,
378.86,4.76E+01,,
378.9,7.42E+01,,
378.94,1.13E+02,,
378.99,1.86E+02,,
379.03,2.70E+02,,
379.07,3.83E+02,,
379.11,5.32E+02,,
379.16,7.77E+02,,
379.2,1.03E+03,,
379.24,1.33E+03,,
379.28,1.68E+03,,
379.33,2.19E+03,,
379.37,2.64E+03,,
379.41,3.13E+03,,
379.45,3.62E+03,,
379.5,4.24E+03,,
379.54,4.70E+03,,
379.58,5.13E+03,,
379.62,5.50E+03,,
379.67,5.89E+03,,
379.71,6.13E+03,,
379.75,6.32E+03,,
379.79,6.45E+03,,
379.84,6.57E+03,,
379.88,6.64E+03,,
379.92,6.69E+03,,
379.96,6.73E+03,,
380.01,6.75E+03,,
380.05,6.74E+03,,
380.09,6.68E+03,,
380.13,6.58E+03,,
380.18,6.37E+03,,
380.22,6.11E+03,,
380.26,5.78E+03,,
380.3,5.39E+03,,
380.35,4.81E+03,,
380.39,4.31E+03,,
380.43,3.78E+03,,
380.47,3.25E+03,,
380.52,2.62E+03,,
380.56,2.15E+03,,
380.6,1.73E+03,,
380.64,1.36E+03,,
380.69,9.76E+02,,
380.73,7.31E+02,,
380.77,5.36E+02,,
380.81,3.84E+02,,
380.86,2.46E+02,,
380.9,1.68E+02,,
380.94,1.12E+02,,
380.98,7.31E+01,,
381.03,4.16E+01,,
381.07,2.58E+01,,
381.11,1.57E+01,,
381.15,9.32E+00,,
381.2,4.72E+00,,
381.24,2.67E+00,,
381.28,1.48E+00,,
381.32,7.98E-01,,
381.37,3.59E-01,,
381.41,1.85E-01,,
381.45,9.30E-02,,
381.49,4.58E-02,,
381.54,1.83E-02,,
381.58,8.58E-03,,
381.62,3.93E-03,,
381.66,1.76E-03,,
381.71,6.26E-04,,
381.75,2.67E-04,,
381.79,1.11E-04,,
381.83,4.54E-05,,
381.88,1.44E-05,,
381.92,5.57E-06,,
381.96,2.12E-06,,
382,7.86E-07,,
382.05,2.21E-07,,
382.09,7.80E-08,,
382.13,2.70E-08,,
382.17,9.11E-09,,
382.22,2.28E-09,,
382.26,7.32E-10,,
382.3,2.30E-10,,
382.34,7.08E-11,,
382.39,1.57E-11,,
382.43,4.60E-12,,
382.47,1.32E-12,,
383.75,3.40E-13,,
383.79,1.17E-12,,
383.83,3.93E-12,,
383.87,1.29E-11,,
383.92,5.57E-11,,
383.96,1.75E-10,,
384,5.36E-10,,
384.05,2.12E-09,,
384.09,6.19E-09,,
384.13,1.77E-08,,
384.17,4.97E-08,,
384.22,1.75E-07,,
384.26,4.66E-07,,
384.3,1.22E-06,,
384.34,3.12E-06,,
384.39,9.79E-06,,
384.43,2.39E-05,,
384.47,5.69E-05,,
384.51,1.33E-04,,
384.56,3.72E-04,,
384.6,8.28E-04,,
384.64,1.80E-03,,
384.68,3.84E-03,,
384.73,9.61E-03,,
384.77,1.95E-02,,
384.81,3.88E-02,,
384.85,7.54E-02,,
384.9,1.68E-01,,
384.94,3.12E-01,,
384.98,5.66E-01,,
385.02,1.01E+00,,
385.07,2.00E+00,,
385.11,3.38E+00,,
385.15,5.60E+00,,
385.19,9.08E+00,,
385.24,1.61E+01,,
385.28,2.49E+01,,
385.32,3.76E+01,,
385.36,5.57E+01,,
385.41,8.81E+01,,
385.45,1.24E+02,,
385.49,1.72E+02,,
385.53,2.32E+02,,
385.58,3.27E+02,,
385.62,4.21E+02,,
385.66,5.30E+02,,
385.7,6.54E+02,,
385.75,8.24E+02,,
385.79,9.68E+02,,
385.83,1.11E+03,,
385.87,1.25E+03,,
385.92,1.41E+03,,
385.96,1.51E+03,,
386,1.59E+03,,
386.04,1.63E+03,,
386.09,1.63E+03,,
386.13,1.60E+03,,
386.17,1.53E+03,,
386.21,1.44E+03,,
386.26,1.29E+03,,
386.3,1.15E+03,,
386.34,1.00E+03,,
386.38,8.60E+02,,
386.43,6.87E+02,,
386.47,5.60E+02,,
386.51,4.47E+02,,
386.55,3.49E+02,,
386.6,2.49E+02,,
386.64,1.85E+02,,
386.68,1.35E+02,,
386.72,9.62E+01,,
386.77,6.12E+01,,
386.81,4.16E+01,,
386.85,2.77E+01,,
386.89,1.80E+01,,
386.94,1.02E+01,,
386.98,6.33E+00,,
387.02,3.84E+00,,
387.06,2.28E+00,,
387.11,1.16E+00,,
387.15,6.54E-01,,
387.19,3.63E-01,,
387.23,1.97E-01,,
387.28,8.88E-02,,
387.32,4.59E-02,,
387.36,2.32E-02,,
387.4,1.15E-02,,
387.45,4.63E-03,,
387.49,2.18E-03,,
387.53,1.01E-03,,
387.57,4.56E-04,,
387.62,1.64E-04,,
387.66,7.05E-05,,
387.7,2.97E-05,,
387.74,1.23E-05,,
387.79,3.93E-06,,
387.83,1.55E-06,,
387.87,5.94E-07,,
387.91,2.24E-07,,
387.96,6.40E-08,,
388,2.30E-08,,
388.04,8.07E-09,,
388.08,2.77E-09,,
388.13,7.08E-10,,
388.17,2.32E-10,,
388.21,7.43E-11,,
388.25,2.33E-11,,
388.3,5.31E-12,,
388.34,1.59E-12,,
388.38,4.64E-13,,
395.44,8.03E-13,,
395.48,2.65E-12,,
395.52,8.55E-12,,
395.57,3.60E-11,,
395.61,1.11E-10,,
395.65,3.36E-10,,
395.69,9.97E-10,,
395.74,3.77E-09,,
395.78,1.07E-08,,
395.82,2.97E-08,,
395.86,8.07E-08,,
395.91,2.74E-07,,
395.95,7.12E-07,,
395.99,1.82E-06,,
396.03,4.53E-06,,
396.08,1.38E-05,,
396.12,3.30E-05,,
396.16,7.71E-05,,
396.2,1.77E-04,,
396.25,4.84E-04,,
396.29,1.06E-03,,
396.33,2.27E-03,,
396.37,4.78E-03,,
396.42,1.18E-02,,
396.46,2.36E-02,,
396.5,4.65E-02,,
396.54,8.97E-02,,
396.59,1.98E-01,,
396.63,3.66E-01,,
396.67,6.60E-01,,
396.71,1.17E+00,,
396.76,2.32E+00,,
396.8,3.93E+00,,
396.84,6.51E+00,,
396.88,1.06E+01,,
396.93,1.89E+01,,
396.97,2.93E+01,,
397.01,4.45E+01,,
397.05,6.64E+01,,
397.1,1.06E+02,,
397.14,1.51E+02,,
397.18,2.11E+02,,
397.22,2.89E+02,,
397.27,4.16E+02,,
397.31,5.44E+02,,
397.35,6.96E+02,,
397.4,9.22E+02,,
397.44,1.13E+03,,
397.48,1.35E+03,,
397.52,1.59E+03,,
397.57,1.89E+03,,
397.61,2.13E+03,,
397.65,2.34E+03,,
397.69,2.53E+03,,
397.74,2.70E+03,,
397.78,2.78E+03,,
397.82,2.81E+03,,
