Wavelength,Spectra,,,
320.74,5.49E-07,,,
320.78,1.36E-06,,,
320.82,3.24E-06,,,
320.87,9.23E-06,,,
320.91,2.06E-05,,,
320.95,4.46E-05,,,
320.99,9.36E-05,,,
321.04,2.26E-04,,,
321.08,4.43E-04,,,
321.12,8.40E-04,,,
321.16,1.55E-03,,,
321.21,3.17E-03,,,
321.25,5.45E-03,,,
321.29,9.06E-03,,,
321.33,1.46E-02,,,
321.38,2.55E-02,,,
321.42,3.84E-02,,,
321.46,5.60E-02,,,
321.5,7.92E-02,,,
321.55,1.17E-01,,,
321.59,1.55E-01,,,
321.63,1.98E-01,,,
321.67,2.46E-01,,,
321.72,3.08E-01,,,
321.76,3.57E-01,,,
321.8,4.01E-01,,,
321.84,4.36E-01,,,
321.89,4.65E-01,,,
321.93,4.72E-01,,,
321.97,4.65E-01,,,
322.01,4.44E-01,,,
322.06,4.01E-01,,,
322.1,3.57E-01,,,
322.14,3.08E-01,,,
322.18,2.58E-01,,,
322.23,1.98E-01,,,
322.27,1.55E-01,,,
322.31,1.17E-01,,,
322.35,8.61E-02,,,
322.4,5.61E-02,,,
322.44,3.86E-02,,,
322.48,2.60E-02,,,
322.52,1.75E-02,,,
322.57,1.15E-02,,,
322.61,9.75E-03,,,
322.65,1.07E-02,,,
322.69,1.45E-02,,,
322.74,2.44E-02,,,
322.78,3.77E-02,,,
322.82,5.74E-02,,,
322.86,8.51E-02,,,
322.91,1.34E-01,,,
322.95,1.86E-01,,,
322.99,2.50E-01,,,
323.03,3.27E-01,,,
323.08,4.37E-01,,,
323.12,5.33E-01,,,
323.16,6.30E-01,,,
323.2,7.22E-01,,,
323.25,8.21E-01,,,
323.29,8.79E-01,,,
323.33,9.12E-01,,,
323.38,9.16E-01,,,
323.42,8.87E-01,,,
323.46,8.34E-01,,,
323.5,7.60E-01,,,
323.55,6.49E-01,,,
323.59,5.52E-01,,,
323.63,4.56E-01,,,
323.67,3.65E-01,,,
323.72,2.65E-01,,,
323.76,1.98E-01,,,
323.8,1.43E-01,,,
323.84,1.01E-01,,,
323.89,6.20E-02,,,
323.93,4.07E-02,,,
323.97,2.59E-02,,,
324.01,1.60E-02,,,
324.06,8.37E-03,,,
324.1,4.82E-03,,,
324.14,2.70E-03,,,
324.18,1.46E-03,,,
324.23,6.50E-04,,,
324.27,3.29E-04,,,
324.31,1.61E-04,,,
324.35,7.68E-05,,,
324.4,2.91E-05,,,
324.44,1.29E-05,,,
324.48,5.56E-06,,,
324.52,2.32E-06,,,
324.57,7.47E-07,,,
324.61,2.91E-07,,,
324.65,1.10E-07,,,
324.69,4.04E-08,,,
324.74,1.11E-08,,,
324.78,3.79E-09,,,
324.82,1.26E-09,,,
324.86,4.05E-10,,,
324.91,9.41E-11,,,
324.95,2.83E-11,,,
324.99,8.25E-12,,,
325.03,2.33E-12,,,
325.08,4.61E-13,,,
325.12,1.22E-13,,,
325.16,3.12E-14,,,
325.2,7.74E-15,,,
325.25,1.30E-15,,,
325.29,3.01E-16,,,
372.18,1.40E-19,,,
372.23,6.78E-19,,,
372.27,2.34E-18,,,
372.31,7.89E-18,,,
