Wavelength,Spectra,,,
208.75,3.75E-02,,,
208.8,5.01E-02,,,
208.84,5.87E-02,,,
208.88,6.42E-02,,,
208.92,6.53E-02,,,
208.97,6.02E-02,,,
209.01,5.20E-02,,,
209.05,4.17E-02,,,
209.09,3.11E-02,,,
209.14,1.95E-02,,,
209.18,1.24E-02,,,
209.22,7.39E-03,,,
209.26,4.33E-03,,,
209.31,2.76E-03,,,
209.35,3.06E-03,,,
209.39,4.82E-03,,,
209.43,8.34E-03,,,
209.48,1.58E-02,,,
209.52,2.46E-02,,,
209.56,3.57E-02,,,
209.6,4.83E-02,,,
209.65,6.37E-02,,,
209.69,7.34E-02,,,
209.73,7.88E-02,,,
209.77,7.89E-02,,,
209.82,7.15E-02,,,
209.86,6.10E-02,,,
209.9,4.85E-02,,,
209.94,3.59E-02,,,
209.99,2.24E-02,,,
210.03,1.41E-02,,,
210.07,8.32E-03,,,
210.11,4.56E-03,,,
210.16,1.95E-03,,,
210.2,9.13E-04,,,
210.24,3.98E-04,,,
210.28,1.62E-04,,,
210.33,4.74E-05,,,
210.37,1.64E-05,,,
210.41,5.29E-06,,,
210.45,1.59E-06,,,
210.5,3.19E-07,,,
210.54,8.16E-08,,,
210.58,1.94E-08,,,
210.62,4.31E-09,,,
210.67,5.93E-10,,,
210.71,1.12E-10,,,
210.75,1.96E-11,,,
210.79,3.21E-12,,,
210.84,3.02E-13,,,
210.88,4.20E-14,,,
210.92,5.43E-15,,,
210.96,6.54E-16,,,
211.01,4.19E-17,,,
211.05,3.99E-18,,,
216.07,5.87E-20,,,
216.11,5.13E-19,,,
216.15,4.18E-18,,,
216.19,3.19E-17,,,
216.24,3.68E-16,,,
216.28,2.41E-15,,,
216.32,1.47E-14,,,
216.36,8.43E-14,,,
216.41,6.78E-13,,,
216.45,3.33E-12,,,
216.49,1.53E-11,,,
216.53,6.55E-11,,,
216.58,3.68E-10,,,
216.62,1.35E-09,,,
216.66,4.66E-09,,,
216.7,1.50E-08,,,
216.75,5.87E-08,,,
216.79,1.62E-07,,,
216.83,4.18E-07,,,
216.87,1.01E-06,,,
216.92,2.76E-06,,,
216.96,5.72E-06,,,
217,1.11E-05,,,
217.04,2.01E-05,,,
217.09,3.85E-05,,,
217.13,6.01E-05,,,
217.17,8.84E-05,,,
217.21,1.23E-04,,,
217.26,1.72E-04,,,
217.3,2.16E-04,,,
217.34,2.66E-04,,,
217.38,3.28E-04,,,
217.43,4.35E-04,,,
217.47,5.55E-04,,,
217.51,7.12E-04,,,
217.55,8.99E-04,,,
217.6,1.15E-03,,,
217.64,1.33E-03,,,
217.68,1.45E-03,,,
217.72,1.50E-03,,,
217.77,1.52E-03,,,
217.81,1.80E-03,,,
217.85,3.56E-03,,,
217.89,1.15E-02,,,
217.94,5.91E-02,,,
217.98,2.13E-01,,,
218.02,7.20E-01,,,
218.06,2.28E+00,,,
218.11,8.79E+00,,,
218.15,2.40E+01,,,
218.19,6.11E+01,,,
218.23,1.46E+02,,,
218.28,3.94E+02,,,
218.32,8.08E+02,,,
218.36,1.55E+03,,,
218.4,2.78E+03,,,
218.45,5.27E+03,,,
218.49,8.14E+03,,,
218.53,1.18E+04,,,
218.57,1.59E+04,,,
218.62,2.11E+04,,,
218.66,2.45E+04,,,
218.7,2.66E+04,,,
218.74,2.71E+04,,,
218.79,2.54E+04,,,
218.83,2.25E+04,,,
218.87,1.89E+04,,,
218.91,1.53E+04,,,
218.96,1.19E+04,,,
219,1.05E+04,,,
219.04,1.02E+04,,,
219.08,1.10E+04,,,
219.13,1.27E+04,,,
219.17,1.41E+04,,,
219.21,1.51E+04,,,
219.25,1.52E+04,,,
219.3,1.41E+04,,,
219.34,1.23E+04,,,
219.38,1.01E+04,,,
219.42,7.71E+03,,,
219.47,5.03E+03,,,
219.51,3.32E+03,,,
219.55,2.05E+03,,,
219.59,1.18E+03,,,
219.64,5.42E+02,,,
219.68,2.69E+02,,,
219.72,1.25E+02,,,
219.76,5.45E+01,,,
219.81,1.75E+01,,,
219.85,6.57E+00,,,
219.89,2.30E+00,,,
219.93,7.55E-01,,,
219.98,1.71E-01,,,
220.02,4.81E-02,,,
220.06,1.27E-02,,,
220.1,3.14E-03,,,
220.15,4.98E-04,,,
220.19,1.06E-04,,,
220.23,2.11E-05,,,
220.27,3.92E-06,,,
220.32,4.37E-07,,,
220.36,7.00E-08,,,
220.4,1.05E-08,,,
220.44,1.47E-09,,,
220.49,1.15E-10,,,
220.53,1.39E-11,,,
220.57,1.57E-12,,,
226.99,7.58E-21,,,
227.03,6.11E-20,,,
227.08,7.60E-19,,,
227.12,5.33E-18,,,
227.16,3.52E-17,,,
227.2,2.18E-16,,,
227.25,1.96E-15,,,
227.29,1.06E-14,,,
227.33,5.39E-14,,,
227.37,2.58E-13,,,
227.42,1.67E-12,,,
227.46,6.96E-12,,,
227.5,2.73E-11,,,
227.54,1.01E-10,,,
227.59,4.70E-10,,,
227.63,1.51E-09,,,
227.67,4.55E-09,,,
227.71,1.29E-08,,,
227.76,4.37E-08,,,
227.8,1.08E-07,,,
227.84,2.51E-07,,,
227.88,5.49E-07,,,
227.93,1.34E-06,,,
227.97,2.55E-06,,,
228.01,4.57E-06,,,
228.05,7.70E-06,,,
228.1,1.36E-05,,,
228.14,1.99E-05,,,
