Wavelength,Spectra
319.38,3.09E+00
319.42,7.55E+00
319.46,1.79E+01
319.51,5.05E+01
319.55,1.12E+02
319.59,2.40E+02
319.63,4.99E+02
319.68,1.19E+03
319.72,2.31E+03
319.76,4.34E+03
319.8,7.90E+03
319.85,1.60E+04
319.89,2.72E+04
319.93,4.47E+04
319.97,7.13E+04
320.02,1.22E+05
320.06,1.82E+05
320.1,2.63E+05
320.14,3.67E+05
320.19,5.34E+05
320.23,6.96E+05
320.27,8.79E+05
320.31,1.08E+06
320.36,1.33E+06
320.4,1.51E+06
320.44,1.68E+06
320.48,1.80E+06
320.53,1.88E+06
320.57,1.88E+06
320.61,1.82E+06
320.65,1.71E+06
320.7,1.51E+06
320.74,1.33E+06
320.78,1.13E+06
320.82,9.27E+05
320.87,6.96E+05
320.91,5.34E+05
320.95,3.97E+05
320.99,2.86E+05
321.04,1.82E+05
321.08,1.22E+05
321.12,7.98E+04
321.16,5.04E+04
321.21,2.72E+04
321.25,1.60E+04
321.29,9.13E+03
321.33,5.05E+03
321.38,2.31E+03
321.42,1.19E+03
321.46,5.96E+02
321.5,2.89E+02
321.55,1.12E+02
321.59,5.05E+01
321.63,2.21E+01
321.67,9.40E+00
321.72,3.09E+00
321.76,1.22E+00
321.8,4.69E-01
321.84,1.74E-01
321.89,4.85E-02
321.93,1.68E-02
321.97,5.66E-03
322.01,1.84E-03
322.06,4.34E-04
322.1,1.32E-04
322.14,3.89E-05
322.18,1.11E-05
322.23,2.22E-06
322.27,5.90E-07
322.31,1.52E-07
322.35,3.81E-08
322.4,6.45E-09
322.44,1.50E-09
322.48,3.40E-10
324.06,3.75E-10
324.1,1.60E-09
324.14,6.64E-09
324.18,2.67E-08
324.23,1.46E-07
324.27,5.50E-07
324.31,2.01E-06
324.35,7.10E-06
324.4,3.31E-05
324.44,1.09E-04
324.48,3.52E-04
324.52,1.10E-03
324.57,4.35E-03
324.61,1.27E-02
324.65,3.58E-02
324.69,9.80E-02
324.74,3.32E-01
324.78,8.50E-01
324.82,2.11E+00
324.86,5.10E+00
324.91,1.47E+01
324.95,3.31E+01
324.99,7.24E+01
325.03,1.54E+02
325.08,3.78E+02
325.12,7.49E+02
325.16,1.44E+03
325.2,2.69E+03
325.25,5.64E+03
325.29,9.84E+03
325.33,1.67E+04
325.37,2.74E+04
325.42,4.88E+04
325.46,7.50E+04
325.5,1.12E+05
325.54,1.62E+05
325.59,2.46E+05
325.63,3.32E+05
325.67,4.35E+05
325.71,5.54E+05
325.76,7.17E+05
325.8,8.53E+05
325.84,9.84E+05
325.88,1.10E+06
325.93,1.22E+06
325.97,1.27E+06
326.01,1.29E+06
326.05,1.27E+06
326.1,1.20E+06
326.14,1.10E+06
326.18,9.84E+05
326.22,8.53E+05
326.27,6.84E+05
326.31,5.54E+05
326.35,4.35E+05
326.39,3.32E+05
326.44,2.27E+05
326.48,1.62E+05
326.52,1.12E+05
326.56,7.50E+04
326.61,4.37E+04
326.65,2.74E+04
326.69,1.67E+04
326.73,9.84E+03
326.78,4.88E+03
326.82,2.69E+03
326.86,1.44E+03
326.9,7.49E+02
326.95,3.17E+02
326.99,1.54E+02
327.03,7.24E+01
327.07,3.31E+01
327.12,1.19E+01
327.16,5.10E+00
327.2,2.11E+00
327.24,8.50E-01
327.29,2.61E-01
327.33,9.80E-02
327.37,3.58E-02
327.41,1.27E-02
327.46,3.31E-03
327.5,1.10E-03
327.54,3.52E-04
327.58,1.09E-04
327.63,2.44E-05
327.67,7.10E-06
327.71,2.01E-06
327.75,5.50E-07
327.8,1.04E-07
327.84,2.67E-08
327.88,6.64E-09
327.92,1.60E-09
327.97,2.59E-10
329.79,2.84E-09
329.84,1.71E-08
329.88,6.95E-08
329.92,2.75E-07
329.96,1.05E-06
330.01,5.43E-06
330.05,1.95E-05
330.09,6.81E-05
330.14,3.12E-04
330.18,1.02E-03
330.22,3.24E-03
330.26,9.98E-03
330.31,3.92E-02
330.35,1.13E-01
330.39,3.18E-01
330.43,8.66E-01
330.48,2.91E+00
330.52,7.43E+00
330.56,1.84E+01
330.6,4.44E+01
330.65,1.28E+02
330.69,2.89E+02
330.73,6.33E+02
330.77,1.35E+03
330.82,3.33E+03
330.86,6.64E+03
330.9,1.29E+04
330.94,2.42E+04
330.99,5.12E+04
331.03,9.02E+04
331.07,1.55E+05
331.11,2.57E+05
331.16,4.66E+05
331.2,7.26E+05
331.24,1.10E+06
331.28,1.61E+06
331.33,2.51E+06
331.37,3.45E+06
331.41,4.62E+06
331.45,6.00E+06
331.5,7.99E+06
331.54,9.72E+06
331.58,1.15E+07
331.62,1.32E+07
331.67,1.50E+07
331.71,1.62E+07
331.75,1.69E+07
331.79,1.71E+07
331.84,1.68E+07
331.88,1.59E+07
331.92,1.47E+07
331.96,1.32E+07
332.01,1.10E+07
332.05,9.28E+06
332.09,7.57E+06
332.13,6.00E+06
332.18,4.31E+06
332.22,3.20E+06
332.26,2.31E+06
332.3,1.61E+06
332.35,9.93E+05
332.39,6.51E+05
332.43,4.15E+05
332.47,2.57E+05
332.52,1.35E+05
332.56,7.85E+04
332.6,4.42E+04
332.64,2.42E+04
332.69,1.10E+04
332.73,5.78E+03
332.77,3.17E+03
332.81,2.12E+03
332.86,2.32E+03
332.9,3.67E+03
332.94,6.46E+03
332.98,1.15E+04
333.03,2.30E+04
333.07,3.88E+04
333.11,6.37E+04
333.15,1.02E+05
333.2,1.75E+05
