Wavelength,Spectra,,,
199.44,2.22E-01,,,
199.48,2.60E-01,,,
199.53,2.84E-01,,,
199.57,2.79E-01,,,
199.61,2.55E-01,,,
199.65,2.18E-01,,,
199.7,1.69E-01,,,
199.74,1.40E-01,,,
199.78,1.28E-01,,,
199.82,1.34E-01,,,
199.87,1.64E-01,,,
199.91,1.98E-01,,,
199.95,2.31E-01,,,
199.99,2.52E-01,,,
200.04,2.54E-01,,,
200.08,2.34E-01,,,
200.12,1.99E-01,,,
200.16,1.57E-01,,,
200.21,1.04E-01,,,
200.25,6.82E-02,,,
200.29,4.14E-02,,,
200.33,2.32E-02,,,
200.38,1.00E-02,,,
200.42,4.69E-03,,,
200.46,2.03E-03,,,
200.5,8.07E-04,,,
200.55,2.28E-04,,,
200.59,7.61E-05,,,
200.63,2.34E-05,,,
200.67,6.63E-06,,,
200.72,1.23E-06,,,
200.76,2.91E-07,,,
200.8,6.52E-08,,,
200.84,2.22E-08,,,
200.89,9.17E-08,,,
200.93,5.15E-07,,,
200.97,2.73E-06,,,
201.01,1.34E-05,,,
201.06,8.81E-05,,,
201.1,3.64E-04,,,
201.14,1.39E-03,,,
201.18,4.94E-03,,,
201.23,2.16E-02,,,
201.27,6.44E-02,,,
201.31,1.78E-01,,,
201.35,4.56E-01,,,
201.4,1.33E+00,,,
201.44,2.87E+00,,,
201.48,5.73E+00,,,
201.52,1.06E+01,,,
201.57,2.06E+01,,,
201.61,3.22E+01,,,
201.65,4.66E+01,,,
201.69,6.24E+01,,,
201.74,8.08E+01,,,
201.78,9.12E+01,,,
201.82,9.54E+01,,,
201.86,9.25E+01,,,
201.91,7.98E+01,,,
201.95,6.51E+01,,,
201.99,4.92E+01,,,
202.03,3.44E+01,,,
202.08,1.98E+01,,,
202.12,1.16E+01,,,
202.16,6.34E+00,,,
202.21,2.66E+00,,,
202.25,1.22E+00,,,
202.29,5.17E-01,,,
202.33,2.03E-01,,,
202.38,5.64E-02,,,
202.42,1.86E-02,,,
202.46,5.67E-03,,,
202.5,1.60E-03,,,
202.55,2.95E-04,,,
202.59,6.98E-05,,,
202.63,1.53E-05,,,
202.67,3.10E-06,,,
202.72,3.77E-07,,,
202.76,6.41E-08,,,
202.8,1.01E-08,,,
202.84,1.46E-09,,,
202.89,1.19E-10,,,
202.93,2.61E-11,,,
202.97,7.62E-11,,,
203.01,4.39E-10,,,
203.06,3.62E-09,,,
203.1,1.80E-08,,,
203.14,8.27E-08,,,
203.18,3.53E-07,,,
203.23,1.94E-06,,,
203.27,7.00E-06,,,
203.31,2.34E-05,,,
203.35,7.25E-05,,,
203.4,2.69E-04,,,
203.44,7.06E-04,,,
203.48,1.73E-03,,,
203.52,3.92E-03,,,
203.57,9.89E-03,,,
203.61,1.92E-02,,,
203.65,3.46E-02,,,
203.69,5.83E-02,,,
203.74,1.02E-01,,,
203.78,1.47E-01,,,
203.82,1.98E-01,,,
203.86,2.50E-01,,,
203.91,3.04E-01,,,
203.95,3.29E-01,,,
203.99,3.32E-01,,,
204.03,3.14E-01,,,
204.08,2.65E-01,,,
204.12,2.13E-01,,,
204.16,1.60E-01,,,
204.2,1.12E-01,,,
204.25,6.48E-02,,,
204.29,3.85E-02,,,
204.33,2.12E-02,,,
204.37,1.09E-02,,,
204.42,4.25E-03,,,
204.46,1.85E-03,,,
204.5,7.79E-04,,,
204.54,4.17E-04,,,
204.59,6.90E-04,,,
204.63,1.88E-03,,,
204.67,5.18E-03,,,
204.71,1.34E-02,,,
204.76,3.94E-02,,,
204.8,8.62E-02,,,
204.84,1.75E-01,,,
204.88,3.29E-01,,,
204.93,6.55E-01,,,
204.97,1.04E+00,,,
205.01,1.55E+00,,,
205.05,2.13E+00,,,
205.1,2.87E+00,,,
205.14,3.35E+00,,,
205.18,3.64E+00,,,
205.22,3.69E+00,,,
205.27,3.38E+00,,,
205.31,2.92E+00,,,
205.35,2.35E+00,,,
205.39,1.76E+00,,,
205.44,1.12E+00,,,
205.48,7.19E-01,,,
205.52,4.33E-01,,,
205.56,2.44E-01,,,
205.61,1.09E-01,,,
205.65,5.30E-02,,,
205.69,2.42E-02,,,
205.73,1.04E-02,,,
205.78,3.28E-03,,,
205.82,1.21E-03,,,
205.86,4.20E-04,,,
205.9,1.36E-04,,,
205.95,3.04E-05,,,
205.99,8.49E-06,,,
206.03,2.21E-06,,,
206.07,5.38E-07,,,
206.12,8.32E-08,,,
206.16,1.73E-08,,,
206.2,3.33E-09,,,
206.24,5.98E-10,,,
206.29,6.32E-11,,,
206.33,9.63E-12,,,
206.37,1.37E-12,,,
206.41,1.85E-13,,,
206.46,1.92E-14,,,
206.5,7.90E-15,,,
206.54,6.29E-15,,,
206.58,5.40E-15,,,
206.63,4.12E-15,,,
206.67,3.05E-15,,,
206.71,2.10E-15,,,
206.75,1.34E-15,,,
206.8,6.84E-16,,,
206.84,3.69E-16,,,
206.88,1.84E-16,,,
206.92,8.53E-17,,,
206.97,2.93E-17,,,
207.01,1.15E-17,,,
207.05,4.17E-18,,,
207.09,1.40E-18,,,
207.14,3.24E-19,,,
207.18,9.22E-20,,,
207.22,2.43E-20,,,
207.26,5.96E-21,,,
207.31,9.23E-22,,,
207.35,1.91E-22,,,
207.39,3.66E-23,,,
207.43,6.51E-24,,,
207.48,6.77E-25,,,
207.52,1.02E-25,,,
207.56,1.42E-26,,,
207.6,1.84E-27,,,
207.65,1.28E-28,,,
207.69,1.72E-29,,,
207.73,5.22E-29,,,
207.77,4.72E-28,,,
207.82,6.93E-27,,,
207.86,5.27E-16,,,
207.9,5.72E-15,,,
207.94,5.16E-14,,,
207.99,7.27E-13,,,
208.03,5.56E-12,,,
208.07,3.96E-11,,,
208.11,2.62E-10,,,
208.16,2.52E-09,,,
