Wavelength,Spectra
204.2,5.60E+04
204.25,7.61E+04
204.29,9.14E+04
204.33,1.02E+05
204.37,1.06E+05
204.42,1.00E+05
204.46,8.76E+04
204.5,7.09E+04
204.54,5.32E+04
204.59,3.34E+04
204.63,2.11E+04
204.67,1.23E+04
204.71,6.68E+03
204.76,2.79E+03
204.8,1.27E+03
204.84,5.37E+02
204.88,2.13E+02
204.93,7.56E+01
204.97,7.84E+01
205.01,1.94E+02
205.05,5.54E+02
205.1,1.91E+03
205.14,4.74E+03
205.18,1.09E+04
205.22,2.33E+04
205.27,5.39E+04
205.31,9.70E+04
205.35,1.62E+05
205.39,2.51E+05
205.44,3.93E+05
205.48,5.20E+05
205.52,6.51E+05
205.56,7.86E+05
205.61,1.01E+06
205.65,1.34E+06
205.69,1.98E+06
205.73,3.21E+06
205.78,6.07E+06
205.82,9.85E+06
205.86,1.52E+07
205.9,2.19E+07
205.95,3.13E+07
205.99,3.84E+07
206.03,4.38E+07
206.07,4.64E+07
206.12,4.48E+07
206.16,4.00E+07
206.2,3.32E+07
206.24,2.56E+07
206.29,1.66E+07
206.33,1.08E+07
206.37,6.49E+06
206.41,3.63E+06
206.46,1.58E+06
206.5,7.52E+05
206.54,3.41E+05
206.58,1.66E+05
206.63,1.30E+05
206.67,2.01E+05
206.71,3.65E+05
206.75,6.45E+05
206.8,1.19E+06
206.84,1.80E+06
206.88,2.52E+06
206.92,3.27E+06
206.97,4.09E+06
207.01,4.50E+06
207.05,4.59E+06
207.09,4.37E+06
207.14,3.73E+06
207.18,3.08E+06
207.22,2.42E+06
207.26,1.88E+06
207.31,1.48E+06
207.35,1.45E+06
207.39,1.77E+06
207.43,2.59E+06
207.48,4.64E+06
207.52,7.43E+06
207.56,1.14E+07
207.6,1.66E+07
207.65,2.41E+07
207.69,3.01E+07
207.73,3.49E+07
207.77,3.76E+07
207.82,3.74E+07
207.86,3.44E+07
207.9,2.96E+07
207.94,2.39E+07
207.99,1.70E+07
208.03,1.24E+07
208.07,8.90E+06
208.11,6.48E+06
208.16,4.85E+06
208.2,4.76E+06
208.24,6.23E+06
208.28,1.03E+07
208.33,2.17E+07
208.37,3.87E+07
208.41,6.53E+07
208.45,1.03E+08
208.5,1.65E+08
208.54,2.21E+08
208.58,2.75E+08
208.62,3.19E+08
208.67,3.46E+08
208.71,3.39E+08
208.75,3.10E+08
208.8,2.49E+08
208.84,1.93E+08
208.88,1.39E+08
208.92,9.27E+07
208.97,5.07E+07
209.01,2.89E+07
209.05,1.53E+07
209.09,7.60E+06
209.14,2.90E+06
209.18,1.26E+06
209.22,5.25E+05
209.26,2.20E+05
209.31,9.89E+04
209.35,9.44E+04
209.39,1.38E+05
209.43,2.21E+05
209.48,3.81E+05
209.52,5.48E+05
209.56,7.33E+05
209.6,9.13E+05
209.65,1.09E+06
209.69,1.17E+06
209.73,1.19E+06
209.77,1.19E+06
209.82,1.26E+06
209.86,1.53E+06
209.9,2.14E+06
209.94,3.25E+06
209.99,5.54E+06
210.03,8.12E+06
210.07,1.12E+07
210.11,1.44E+07
210.16,1.80E+07
210.2,1.98E+07
210.24,2.03E+07
210.28,1.93E+07
210.33,1.65E+07
210.37,1.34E+07
210.41,1.02E+07
210.45,7.21E+06
210.5,4.25E+06
210.54,2.59E+06
210.58,1.48E+06
210.62,8.11E+05
210.67,3.77E+05
210.71,2.21E+05
210.75,1.53E+05
210.79,1.27E+05
210.84,1.19E+05
210.88,1.19E+05
210.92,1.29E+05
210.96,1.61E+05
211.01,2.69E+05
211.05,4.54E+05
211.09,7.76E+05
211.13,1.28E+06
211.18,2.19E+06
211.22,3.13E+06
211.26,4.17E+06
211.3,5.17E+06
211.35,6.11E+06
211.39,6.45E+06
211.43,6.34E+06
211.47,5.80E+06
211.52,4.70E+06
211.56,3.66E+06
211.6,2.66E+06
211.64,1.81E+06
211.69,1.04E+06
211.73,6.55E+05
211.77,4.40E+05
211.81,3.49E+05
211.86,3.42E+05
211.9,3.77E+05
211.94,4.17E+05
211.98,4.41E+05
212.03,4.35E+05
212.07,4.00E+05
212.11,3.46E+05
212.15,2.86E+05
212.2,2.21E+05
212.24,1.90E+05
212.28,1.84E+05
212.32,2.02E+05
212.37,2.51E+05
212.41,2.99E+05
212.45,3.42E+05
212.49,3.69E+05
212.54,3.70E+05
212.58,3.43E+05
212.62,2.97E+05
212.66,2.39E+05
212.71,1.65E+05
212.75,1.13E+05
212.79,7.26E+04
212.83,4.33E+04
212.88,2.05E+04
212.92,1.04E+04
212.96,4.94E+03
213,2.18E+03
213.05,7.11E+02
213.09,2.72E+02
213.13,1.11E+02
213.17,8.19E+01
213.22,1.92E+02
213.26,4.79E+02
213.3,1.15E+03
213.34,2.58E+03
213.39,6.43E+03
213.43,1.24E+04
213.47,2.21E+04
213.51,3.70E+04
213.56,6.38E+04
213.6,9.12E+04
213.64,1.22E+05
213.68,1.52E+05
213.73,1.81E+05
213.77,1.94E+05
213.81,1.93E+05
213.85,1.80E+05
213.9,1.50E+05
213.94,1.21E+05
213.98,9.33E+04
214.02,7.09E+04
214.07,5.53E+04
214.11,5.47E+04
214.15,6.51E+04
214.19,8.55E+04
214.24,1.21E+05
214.28,1.52E+05
214.32,1.80E+05
214.36,2.00E+05
214.41,2.06E+05
214.45,1.96E+05
214.49,1.73E+05
214.53,1.43E+05
214.58,1.02E+05
214.62,7.22E+04
214.66,4.75E+04
214.7,2.93E+04
214.75,1.46E+04
214.79,7.99E+03
214.83,4.55E+03
214.87,3.25E+03
214.92,3.59E+03
214.96,4.94E+03
215,6.98E+03
215.04,9.45E+03
215.09,1.26E+04
215.13,1.47E+04
215.17,1.61E+04
215.21,1.63E+04
215.26,1.52E+04
215.3,1.32E+04
215.34,1.07E+04
215.38,8.13E+03
215.43,5.22E+03
215.47,3.39E+03
215.51,2.06E+03
215.56,1.03E+03
215.6,6.27E+02
215.64,5.52E+02
215.68,8.86E+02
215.73,2.32E+03
215.77,5.02E+03
215.81,1.03E+04
215.85,1.97E+04
215.9,4.03E+04
215.94,6.62E+04
215.98,1.02E+05
216.02,1.45E+05
216.07,2.07E+05
216.11,2.54E+05
216.15,2.91E+05
216.19,3.12E+05
216.24,3.09E+05
216.28,2.83E+05
216.32,2.43E+05
216.36,1.95E+05
216.41,1.34E+05
216.45,9.18E+04
216.49,5.88E+04
216.53,3.52E+04
216.58,1.68E+04
216.62,8.63E+03
216.66,4.14E+03
216.7,1.85E+03
216.75,6.16E+02
216.79,2.39E+02
216.83,9.39E+01
216.87,6.01E+01
216.92,1.39E+02
216.96,3.86E+02
217,1.04E+03
217.04,2.64E+03
217.09,7.66E+03
217.13,1.67E+04
217.17,3.39E+04
217.21,6.45E+04
217.26,1.31E+05
217.3,2.14E+05
217.34,3.26E+05
217.38,4.65E+05
217.43,6.58E+05
217.47,8.06E+05
217.51,9.23E+05
217.55,9.88E+05
217.6,9.77E+05
217.64,8.98E+05
217.68,7.71E+05
217.72,6.19E+05
217.77,4.28E+05
217.81,2.95E+05
217.85,1.90E+05
217.89,1.15E+05
217.94,5.52E+04
217.98,2.86E+04
218.02,1.38E+04
218.06,6.24E+03
218.11,2.10E+03
218.15,8.16E+02
218.19,2.96E+02
218.23,1.01E+02
218.28,2.43E+01
218.32,9.26E+00
218.36,1.04E+01
218.4,2.88E+01
218.45,1.16E+02
218.49,3.34E+02
218.53,8.99E+02
218.57,2.27E+03
218.62,6.57E+03
218.66,1.43E+04
218.7,2.92E+04
218.74,5.59E+04
218.79,1.15E+05
218.83,1.91E+05
218.87,2.97E+05
218.91,4.34E+05
218.96,6.38E+05
219,8.11E+05
219.04,9.69E+05
219.08,1.09E+06
219.13,1.16E+06
219.17,1.14E+06
219.21,1.05E+06
219.25,9.14E+05
219.3,7.07E+05
219.34,5.38E+05
219.38,3.86E+05
219.42,2.61E+05
219.47,1.47E+05
219.51,8.63E+04
219.55,4.78E+04
219.59,2.49E+04
219.64,1.01E+04
219.68,4.57E+03
219.72,1.94E+03
219.76,7.76E+02
219.81,2.25E+02
219.85,7.90E+01
219.89,3.00E+01
219.93,2.32E+01
219.98,6.26E+01
220.02,1.70E+02
220.06,4.40E+02
220.1,1.07E+03
220.15,2.96E+03
