Wavelength,Spectra,,
355.6,4.30E+08,,
355.64,4.59E+08,,
355.69,5.09E+08,,
355.73,5.61E+08,,
355.77,6.23E+08,,
355.81,6.93E+08,,
355.86,7.87E+08,,
355.9,8.61E+08,,
355.94,9.29E+08,,
355.98,9.84E+08,,
356.03,1.03E+09,,
356.07,1.04E+09,,
356.11,1.03E+09,,
356.15,9.93E+08,,
356.2,9.18E+08,,
356.24,8.39E+08,,
356.28,7.48E+08,,
356.32,6.51E+08,,
356.37,5.28E+08,,
356.41,4.34E+08,,
356.45,3.48E+08,,
356.49,2.72E+08,,
356.54,1.93E+08,,
356.58,1.43E+08,,
356.62,1.03E+08,,
356.66,7.22E+07,,
356.71,4.49E+07,,
356.75,3.00E+07,,
356.79,1.99E+07,,
356.83,1.33E+07,,
356.88,8.99E+06,,
356.92,8.02E+06,,
356.96,9.08E+06,,
357.01,1.35E+07,,
357.05,2.00E+07,,
357.09,3.00E+07,,
357.13,4.44E+07,,
357.18,7.05E+07,,
357.22,9.94E+07,,
357.26,1.37E+08,,
357.3,1.83E+08,,
357.35,2.56E+08,,
357.39,3.24E+08,,
357.43,4.01E+08,,
357.47,4.84E+08,,
357.52,5.90E+08,,
357.56,6.73E+08,,
357.6,7.48E+08,,
357.64,8.12E+08,,
357.69,8.67E+08,,
357.73,8.89E+08,,
357.77,8.89E+08,,
357.81,8.67E+08,,
357.86,8.12E+08,,
357.9,7.48E+08,,
357.94,6.73E+08,,
357.98,5.90E+08,,
358.03,4.84E+08,,
358.07,4.01E+08,,
358.11,3.24E+08,,
358.15,2.56E+08,,
358.2,1.83E+08,,
358.24,1.37E+08,,
358.28,9.94E+07,,
358.32,7.05E+07,,
358.37,4.43E+07,,
358.41,2.97E+07,,
358.45,1.94E+07,,
358.49,1.24E+07,,
358.54,6.80E+06,,
358.58,4.10E+06,,
358.62,2.41E+06,,
358.66,1.38E+06,,
358.71,6.65E+05,,
358.75,3.61E+05,,
358.79,1.91E+05,,
358.83,9.83E+04,,
358.88,4.14E+04,,
358.92,2.02E+04,,
358.96,9.60E+03,,
359,4.45E+03,,
359.05,1.64E+03,,
359.09,7.20E+02,,
359.13,3.08E+02,,
359.17,1.28E+02,,
359.22,4.15E+01,,
359.26,1.63E+01,,
359.3,6.28E+00,,
359.34,2.35E+00,,
359.39,6.66E-01,,
359.43,2.36E-01,,
359.47,8.15E-02,,
359.51,2.75E-02,,
359.56,6.81E-03,,
359.6,2.17E-03,,
359.64,6.74E-04,,
359.68,2.04E-04,,
359.73,4.44E-05,,
359.77,1.27E-05,,
359.81,3.55E-06,,
359.85,9.67E-07,,
359.9,1.84E-07,,
362.49,2.05E-08,,
362.53,7.66E-08,,
362.57,2.79E-07,,
362.62,1.36E-06,,
362.66,4.69E-06,,
362.7,1.58E-05,,
362.74,5.20E-05,,
362.79,2.23E-04,,
362.83,6.95E-04,,
362.87,2.11E-03,,
362.91,6.28E-03,,
362.96,2.37E-02,,
363,6.66E-02,,
363.04,1.83E-01,,
363.08,4.91E-01,,
363.13,1.63E+00,,
363.17,4.14E+00,,
363.21,1.03E+01,,
363.25,2.48E+01,,
363.3,7.25E+01,,
363.34,1.66E+02,,
363.38,3.72E+02,,
363.42,8.14E+02,,
363.47,2.09E+03,,
363.51,4.33E+03,,
363.55,8.75E+03,,
363.59,1.73E+04,,
363.64,3.90E+04,,
363.68,7.30E+04,,
363.72,1.33E+05,,
363.77,2.73E+05,,
363.81,4.72E+05,,
363.85,7.96E+05,,
363.89,1.31E+06,,
363.94,2.37E+06,,
363.98,3.70E+06,,
364.02,5.63E+06,,
364.06,8.37E+06,,
364.11,1.33E+07,,
364.15,1.87E+07,,
364.19,2.58E+07,,
364.23,3.47E+07,,
364.28,4.85E+07,,
364.32,6.18E+07,,
364.36,7.68E+07,,
364.4,9.34E+07,,
364.45,1.16E+08,,
364.49,1.34E+08,,
364.53,1.51E+08,,
364.57,1.68E+08,,
364.62,1.87E+08,,
364.66,2.01E+08,,
364.7,2.14E+08,,
364.74,2.26E+08,,
364.79,2.44E+08,,
364.83,2.62E+08,,
364.87,2.85E+08,,
364.91,3.16E+08,,
364.96,3.69E+08,,
365,4.24E+08,,
365.04,4.91E+08,,
365.08,5.70E+08,,
365.13,6.83E+08,,
365.17,7.83E+08,,
365.21,8.86E+08,,
365.25,9.89E+08,,
365.3,1.11E+09,,
365.34,1.20E+09,,
365.38,1.27E+09,,
365.42,1.33E+09,,
365.47,1.37E+09,,
365.51,1.39E+09,,
365.55,1.38E+09,,
365.59,1.36E+09,,
365.64,1.32E+09,,
365.68,1.28E+09,,
365.72,1.22E+09,,
365.76,1.17E+09,,
365.81,1.10E+09,,
365.85,1.04E+09,,
365.89,9.89E+08,,
365.93,9.34E+08,,
365.98,8.65E+08,,
366.02,8.08E+08,,
366.06,7.50E+08,,
366.1,6.91E+08,,
366.15,6.16E+08,,
366.19,5.58E+08,,
366.23,5.02E+08,,
366.27,4.53E+08,,
366.32,4.02E+08,,
366.36,3.73E+08,,
366.4,3.55E+08,,
366.44,3.48E+08,,
366.49,3.54E+08,,
366.53,3.70E+08,,
366.57,3.92E+08,,
366.61,4.17E+08,,
366.66,4.50E+08,,
366.7,4.71E+08,,
366.74,4.87E+08,,
366.78,4.94E+08,,
366.83,4.88E+08,,
366.87,4.72E+08,,
366.91,4.47E+08,,
366.95,4.13E+08,,
367,3.62E+08,,
367.04,3.17E+08,,
367.08,2.72E+08,,
367.12,2.27E+08,,
367.17,1.76E+08,,
367.21,1.40E+08,,
367.25,1.08E+08,,
367.29,8.17E+07,,
367.34,5.57E+07,,
367.38,3.99E+07,,
367.42,2.80E+07,,
367.46,1.91E+07,,
367.51,1.15E+07,,
367.55,7.44E+06,,
367.59,4.71E+06,,
367.63,2.91E+06,,
367.68,1.54E+06,,
367.72,9.02E+05,,
367.76,5.16E+05,,
367.8,2.88E+05,,
367.85,1.34E+05,,
367.89,7.11E+04,,
367.93,3.68E+04,,
367.97,1.86E+04,,
368.02,7.65E+03,,
368.06,3.68E+03,,
368.1,1.77E+03,,
368.14,9.26E+02,,
368.19,6.72E+02,,
368.23,9.48E+02,,
368.27,1.76E+03,,
368.31,3.47E+03,,
368.36,8.04E+03,,
368.4,1.54E+04,,
368.44,2.88E+04,,
368.48,5.27E+04,,
368.53,1.09E+05,,
368.57,1.88E+05,,
368.61,3.19E+05,,
368.65,5.28E+05,,
368.7,9.59E+05,,
368.74,1.51E+06,,
368.78,2.31E+06,,
368.82,3.46E+06,,
368.87,5.55E+06,,
368.91,7.89E+06,,
368.95,1.10E+07,,
368.99,1.49E+07,,
369.04,2.10E+07,,
369.08,2.71E+07,,
369.12,3.40E+07,,
369.16,4.18E+07,,
369.21,5.22E+07,,
369.25,6.08E+07,,
369.29,6.92E+07,,
369.33,7.69E+07,,
369.38,8.48E+07,,
369.42,8.94E+07,,
369.46,9.21E+07,,
369.5,9.27E+07,,
369.55,9.04E+07,,
369.59,8.63E+07,,
369.63,8.06E+07,,
369.67,7.36E+07,,
369.72,6.38E+07,,
369.76,5.58E+07,,
369.8,4.80E+07,,
369.84,4.11E+07,,
369.89,3.40E+07,,
369.93,3.00E+07,,
369.97,2.78E+07,,
370.01,2.74E+07,,
370.06,3.00E+07,,
370.1,3.45E+07,,
370.14,4.15E+07,,
370.18,5.13E+07,,
370.23,6.78E+07,,
370.27,8.51E+07,,
370.31,1.07E+08,,
370.35,1.33E+08,,
370.4,1.75E+08,,
370.44,2.17E+08,,
370.48,2.66E+08,,
370.53,3.39E+08,,
370.57,4.07E+08,,
370.61,4.82E+08,,
370.65,5.63E+08,,
370.7,6.68E+08,,
370.74,7.52E+08,,
370.78,8.31E+08,,
370.82,9.00E+08,,
370.87,9.69E+08,,
370.91,1.01E+09,,
370.95,1.02E+09,,
370.99,1.02E+09,,
371.04,9.92E+08,,
371.08,9.51E+08,,
371.12,9.00E+08,,
371.16,8.43E+08,,
371.21,7.70E+08,,
371.25,7.16E+08,,
371.29,6.71E+08,,
371.33,6.35E+08,,
371.38,6.07E+08,,
371.42,5.97E+08,,
371.46,5.95E+08,,
371.5,5.99E+08,,
371.55,6.09E+08,,
371.59,6.16E+08,,
371.63,6.19E+08,,
371.67,6.16E+08,,
371.72,6.02E+08,,
371.76,5.83E+08,,
371.8,5.57E+08,,
371.84,5.25E+08,,
371.89,4.81E+08,,
371.93,4.43E+08,,
371.97,4.06E+08,,
372.01,3.73E+08,,
372.06,3.38E+08,,
372.1,3.18E+08,,
372.14,3.07E+08,,
372.18,3.08E+08,,
372.23,3.25E+08,,
372.27,3.54E+08,,
372.31,3.96E+08,,
372.35,4.53E+08,,
372.4,5.41E+08,,
372.44,6.25E+08,,
372.48,7.17E+08,,
372.52,8.14E+08,,
372.57,9.36E+08,,
372.61,1.03E+09,,
372.65,1.11E+09,,
372.69,1.18E+09,,
372.74,1.24E+09,,
372.78,1.26E+09,,
372.82,1.25E+09,,
372.86,1.22E+09,,
372.91,1.15E+09,,
372.95,1.07E+09,,
372.99,9.73E+08,,
373.03,8.68E+08,,
373.08,7.29E+08,,
373.12,6.19E+08,,
373.16,5.15E+08,,
373.2,4.18E+08,,
373.25,3.13E+08,,
373.29,2.42E+08,,
373.33,1.83E+08,,
373.37,1.35E+08,,
373.42,8.96E+07,,
373.46,6.29E+07,,
373.5,4.32E+07,,
373.54,2.90E+07,,
373.59,1.71E+07,,
373.63,1.09E+07,,
373.67,6.81E+06,,
373.71,4.18E+06,,
373.76,2.24E+06,,
373.8,1.40E+06,,
373.84,9.77E+05,,
373.88,8.56E+05,,
373.93,1.07E+06,,
373.97,1.54E+06,,
374.01,2.36E+06,,
374.05,3.62E+06,,
374.1,6.08E+06,,
374.14,9.00E+06,,
374.18,1.30E+07,,
374.22,1.84E+07,,
374.27,2.76E+07,,
374.31,3.71E+07,,
374.35,4.87E+07,,
374.39,6.26E+07,,
374.44,8.29E+07,,
374.48,1.01E+08,,
374.52,1.21E+08,,
374.56,1.41E+08,,
374.61,1.65E+08,,
374.65,1.83E+08,,
374.69,1.98E+08,,
374.73,2.10E+08,,
374.78,2.18E+08,,
374.82,2.20E+08,,
374.86,2.16E+08,,
374.9,2.07E+08,,
374.95,1.91E+08,,
374.99,1.74E+08,,
375.03,1.56E+08,,
375.07,1.36E+08,,
375.12,1.11E+08,,
375.16,9.18E+07,,
375.2,7.44E+07,,
375.24,5.89E+07,,
375.29,4.27E+07,,
375.33,3.21E+07,,
375.37,2.37E+07,,
375.41,1.73E+07,,
375.46,1.15E+07,,
375.5,8.52E+06,,
375.54,6.78E+06,,
375.58,6.18E+06,,
375.63,7.05E+06,,
375.67,9.15E+06,,
375.71,1.27E+07,,
375.75,1.81E+07,,
375.8,2.79E+07,,
375.84,3.87E+07,,
375.88,5.27E+07,,
375.92,7.03E+07,,
375.97,9.75E+07,,
376.01,1.24E+08,,
376.05,1.53E+08,,
376.09,1.86E+08,,
376.14,2.29E+08,,
376.18,2.63E+08,,
376.22,2.97E+08,,
376.26,3.27E+08,,
376.31,3.57E+08,,
376.35,3.74E+08,,
376.39,3.84E+08,,
376.43,3.85E+08,,
376.48,3.76E+08,,
376.52,3.60E+08,,
376.56,3.39E+08,,
376.6,3.15E+08,,
376.65,2.81E+08,,
376.69,2.55E+08,,
376.73,2.31E+08,,
376.77,2.11E+08,,
376.82,1.92E+08,,
376.86,1.81E+08,,
376.9,1.76E+08,,
376.94,1.74E+08,,
376.99,1.76E+08,,
377.03,1.80E+08,,
377.07,1.85E+08,,
377.11,1.89E+08,,
377.16,1.93E+08,,
377.2,1.95E+08,,
377.24,1.95E+08,,
377.29,1.93E+08,,
377.33,1.91E+08,,
377.37,1.88E+08,,
377.41,1.85E+08,,
377.46,1.82E+08,,
377.5,1.81E+08,,
377.54,1.81E+08,,
377.58,1.84E+08,,
377.63,1.90E+08,,
377.67,1.97E+08,,
377.71,2.07E+08,,
377.75,2.19E+08,,
377.8,2.37E+08,,
377.84,2.55E+08,,
377.88,2.74E+08,,
377.92,2.95E+08,,
