Wavelength,Spectra
372.4,3.23E-05
372.44,9.31E-06
372.48,2.62E-06
372.52,7.23E-07
382.56,9.66E-07
382.6,3.33E-06
382.64,1.12E-05
382.68,3.70E-05
382.73,1.60E-04
382.77,5.01E-04
382.81,1.54E-03
382.85,4.64E-03
382.9,1.78E-02
382.94,5.12E-02
382.98,1.44E-01
383.02,3.94E-01
383.07,1.35E+00
383.11,3.53E+00
383.15,9.04E+00
383.19,2.26E+01
383.24,6.92E+01
383.28,1.65E+02
383.32,3.85E+02
383.36,8.81E+02
383.41,2.40E+03
383.45,5.22E+03
383.49,1.11E+04
383.53,2.32E+04
383.58,5.63E+04
383.62,1.12E+05
383.66,2.17E+05
383.7,4.13E+05
383.75,8.95E+05
383.79,1.62E+06
383.83,2.88E+06
383.87,4.99E+06
383.92,9.63E+06
383.96,1.59E+07
384,2.57E+07
384.05,4.55E+07
384.09,7.02E+07
384.13,1.06E+08
384.17,1.56E+08
384.22,2.46E+08
384.26,3.46E+08
384.3,4.76E+08
384.34,6.40E+08
384.39,9.00E+08
384.43,1.15E+09
384.47,1.45E+09
384.51,1.78E+09
384.56,2.23E+09
384.6,2.61E+09
384.64,2.98E+09
384.68,3.34E+09
384.73,3.74E+09
384.77,3.99E+09
384.81,4.16E+09
384.85,4.25E+09
384.9,4.24E+09
384.94,4.13E+09
384.98,3.93E+09
385.02,3.66E+09
385.07,3.26E+09
385.11,2.89E+09
385.15,2.51E+09
385.19,2.14E+09
385.24,1.69E+09
385.28,1.37E+09
385.32,1.09E+09
385.36,8.43E+08
385.41,5.96E+08
385.45,4.40E+08
385.49,3.18E+08
385.53,2.25E+08
385.58,1.42E+08
385.62,9.56E+07
385.66,6.31E+07
385.7,4.07E+07
385.75,2.29E+07
385.79,1.41E+07
385.83,8.47E+06
385.87,4.99E+06
385.92,2.50E+06
385.96,1.41E+06
386,7.80E+05
386.04,4.35E+05
386.09,2.38E+05
386.13,2.01E+05
386.17,2.58E+05
386.21,4.28E+05
386.26,9.02E+05
386.3,1.64E+06
386.34,2.95E+06
386.38,5.18E+06
386.43,1.02E+07
386.47,1.71E+07
386.51,2.81E+07
386.55,4.51E+07
386.6,7.92E+07
386.64,1.21E+08
386.68,1.82E+08
386.72,2.67E+08
386.77,4.18E+08
386.81,5.85E+08
386.85,8.02E+08
386.89,1.08E+09
386.94,1.51E+09
386.98,1.92E+09
387.02,2.41E+09
387.06,2.95E+09
387.11,3.68E+09
387.15,4.30E+09
387.19,4.91E+09
387.23,5.49E+09
387.28,6.13E+09
387.32,6.53E+09
387.36,6.82E+09
387.4,6.97E+09
387.45,6.94E+09
387.49,6.76E+09
