Wavelength,Spectra,,,
197.82,3.72E+08,,,
197.86,3.92E+08,,,
197.91,4.00E+08,,,
197.95,3.92E+08,,,
197.99,3.75E+08,,,
198.03,3.53E+08,,,
198.07,3.30E+08,,,
198.11,3.11E+08,,,
198.15,3.00E+08,,,
198.19,2.97E+08,,,
198.23,3.01E+08,,,
198.28,3.07E+08,,,
198.32,3.06E+08,,,
198.36,2.99E+08,,,
198.4,2.88E+08,,,
198.44,2.79E+08,,,
198.48,2.79E+08,,,
198.52,2.91E+08,,,
198.56,3.19E+08,,,
198.6,3.60E+08,,,
198.65,4.30E+08,,,
198.69,5.01E+08,,,
198.73,5.84E+08,,,
198.77,6.72E+08,,,
198.81,7.53E+08,,,
198.85,8.09E+08,,,
198.89,8.23E+08,,,
198.93,7.86E+08,,,
198.97,6.99E+08,,,
199.02,5.43E+08,,,
199.06,4.07E+08,,,
199.1,2.82E+08,,,
199.14,1.81E+08,,,
199.18,1.07E+08,,,
199.22,5.81E+07,,,
199.26,2.92E+07,,,
199.3,1.35E+07,,,
199.34,5.79E+06,,,
199.39,1.79E+06,,,
199.43,6.37E+05,,,
199.47,2.10E+05,,,
199.51,6.35E+04,,,
199.55,1.78E+04,,,
199.59,4.59E+03,,,
199.63,1.09E+03,,,
199.67,2.39E+02,,,
199.71,4.85E+01,,,
199.75,9.10E+00,,,
199.8,1.30E+00,,,
199.84,1.37E+00,,,
199.88,4.36E+00,,,
199.92,1.43E+01,,,
199.96,4.36E+01,,,
200,1.23E+02,,,
200.04,3.19E+02,,,
200.08,7.66E+02,,,
200.12,1.70E+03,,,
200.17,4.10E+03,,,
200.21,7.61E+03,,,
200.25,1.30E+04,,,
200.29,2.06E+04,,,
200.33,3.00E+04,,,
200.37,4.05E+04,,,
200.41,5.04E+04,,,
200.45,5.79E+04,,,
200.49,6.15E+04,,,
200.54,5.92E+04,,,
200.58,5.26E+04,,,
200.62,4.31E+04,,,
200.66,3.26E+04,,,
200.7,2.28E+04,,,
200.74,1.47E+04,,,
200.78,8.77E+03,,,
200.82,4.83E+03,,,
200.86,2.47E+03,,,
200.91,9.97E+02,,,
200.95,5.68E+02,,,
200.99,6.26E+02,,,
201.03,1.27E+03,,,
201.07,2.93E+03,,,
201.11,6.46E+03,,,
201.15,1.33E+04,,,
201.19,2.55E+04,,,
201.23,4.53E+04,,,
201.28,8.47E+04,,,
201.32,1.30E+05,,,
201.36,1.87E+05,,,
201.4,2.55E+05,,,
201.44,3.29E+05,,,
201.48,4.04E+05,,,
201.52,4.74E+05,,,
201.56,5.29E+05,,,
201.6,5.62E+05,,,
201.65,5.63E+05,,,
201.69,5.28E+05,,,
201.73,4.66E+05,,,
201.77,3.84E+05,,,
201.81,2.96E+05,,,
201.85,2.12E+05,,,
201.89,1.41E+05,,,
201.93,8.74E+04,,,
201.97,5.00E+04,,,
202.01,2.65E+04,,,
202.06,1.08E+04,,,
202.1,4.80E+03,,,
202.14,1.98E+03,,,
202.18,7.54E+02,,,
202.22,2.66E+02,,,
202.26,8.65E+01,,,
202.3,2.61E+01,,,
202.34,7.25E+00,,,
202.38,1.87E+00,,,
202.43,3.06E-01,,,
202.47,6.60E-02,,,
202.51,1.32E-02,,,
202.55,2.42E-03,,,
202.59,4.12E-04,,,
202.63,6.49E-05,,,
202.67,9.44E-06,,,
202.71,1.27E-06,,,
202.75,1.58E-07,,,
202.8,1.04E-08,,,
202.84,1.09E-09,,,
202.88,1.05E-10,,,
203.74,1.45E-18,,,
203.78,1.50E-17,,,
203.82,1.45E-16,,,
203.86,1.29E-15,,,
203.91,1.79E-14,,,
203.95,1.35E-13,,,
203.99,9.41E-13,,,
204.03,6.08E-12,,,
204.07,3.64E-11,,,
204.11,2.02E-10,,,
204.15,1.04E-09,,,
204.19,4.95E-09,,,
204.23,2.18E-08,,,
204.28,1.26E-07,,,
204.32,4.67E-07,,,
204.36,1.61E-06,,,
204.4,5.14E-06,,,
204.44,1.52E-05,,,
204.48,4.17E-05,,,
204.52,1.06E-04,,,
204.56,2.50E-04,,,
204.6,5.46E-04,,,
204.64,1.11E-03,,,
204.69,2.43E-03,,,
204.73,4.37E-03,,,
204.77,8.64E-03,,,
204.81,2.46E-02,,,
204.85,1.09E-01,,,
204.89,5.85E-01,,,
204.93,3.13E+00,,,
204.97,1.58E+01,,,
205.01,7.43E+01,,,
205.06,4.63E+02,,,
205.1,1.84E+03,,,
205.14,6.77E+03,,,
205.18,2.31E+04,,,
205.22,7.31E+04,,,
205.26,2.14E+05,,,
205.3,5.83E+05,,,
205.34,1.47E+06,,,
205.38,3.44E+06,,,
205.43,8.96E+06,,,
205.47,1.77E+07,,,
205.51,3.24E+07,,,
205.55,5.49E+07,,,
205.59,8.64E+07,,,
205.63,1.26E+08,,,
205.67,1.71E+08,,,
205.71,2.14E+08,,,
205.75,2.49E+08,,,
205.8,2.70E+08,,,
205.84,2.65E+08,,,
205.88,2.41E+08,,,
205.92,2.04E+08,,,
205.96,1.59E+08,,,
206,1.16E+08,,,
206.04,7.78E+07,,,
206.08,4.86E+07,,,
206.12,2.82E+07,,,
206.17,1.30E+07,,,
206.21,6.47E+06,,,
206.25,3.07E+06,,,
206.29,1.41E+06,,,
206.33,6.59E+05,,,
206.37,3.23E+05,,,
206.41,1.70E+05,,,
206.45,9.42E+04,,,
206.49,5.33E+04,,,
206.54,2.64E+04,,,
206.58,1.75E+04,,,
206.62,2.06E+04,,,
206.66,4.43E+04,,,
206.7,1.13E+05,,,
206.74,2.83E+05,,,
206.78,6.61E+05,,,
206.82,1.44E+06,,,
206.86,2.92E+06,,,
206.91,6.41E+06,,,
206.95,1.11E+07,,,
206.99,1.79E+07,,,
207.03,2.69E+07,,,
207.07,3.77E+07,,,
207.11,4.93E+07,,,
207.15,6.00E+07,,,
207.19,6.80E+07,,,
207.23,7.20E+07,,,
207.27,7.09E+07,,,
207.32,6.31E+07,,,
207.36,5.31E+07,,,
207.4,4.16E+07,,,
207.44,3.04E+07,,,
207.48,2.06E+07,,,
207.52,1.31E+07,,,
207.56,7.69E+06,,,
207.6,4.22E+06,,,
207.64,2.15E+06,,,
207.69,8.38E+05,,,
207.73,3.63E+05,,,
207.77,1.46E+05,,,
207.81,5.48E+04,,,
207.85,1.91E+04,,,
207.89,6.19E+03,,,
207.93,1.86E+03,,,
207.97,5.20E+02,,,
208.01,1.35E+02,,,
208.06,2.26E+01,,,
208.1,4.97E+00,,,
208.14,1.02E+00,,,
208.18,1.93E-01,,,
208.22,3.40E-02,,,
208.26,5.57E-03,,,
208.3,8.47E-04,,,
208.34,1.20E-04,,,
208.38,1.57E-05,,,
208.43,1.11E-06,,,
208.47,1.22E-07,,,
208.51,3.35E-13,,,
208.55,4.99E-14,,,
208.59,6.92E-15,,,
208.63,8.90E-16,,,
208.67,1.06E-16,,,
208.71,1.18E-17,,,
211.01,1.42E-08,,,
211.06,2.36E-07,,,
211.1,2.06E-06,,,
211.14,1.76E-05,,,
211.18,1.34E-04,,,
211.22,9.60E-04,,,
211.26,6.40E-03,,,
211.3,3.98E-02,,,
211.34,2.32E-01,,,
211.38,1.26E+00,,,
211.43,9.56E+00,,,
211.47,4.49E+01,,,
211.51,1.97E+02,,,
