Wavelength,Spectra
347.31,2.07E+03
347.35,8.92E+02
347.4,3.00E+02
347.44,1.22E+02
347.48,4.81E+01
347.52,1.85E+01
347.57,5.41E+00
347.61,1.96E+00
347.65,6.91E-01
347.69,2.37E-01
347.74,6.01E-02
347.78,1.94E-02
347.82,6.12E-03
347.86,1.88E-03
347.91,4.12E-04
347.95,1.19E-04
347.99,3.34E-05
348.03,9.15E-06
348.08,1.74E-06
348.12,4.50E-07
348.16,1.13E-07
349.56,1.19E-07
349.61,6.54E-07
349.65,2.48E-06
349.69,9.15E-06
349.73,3.29E-05
349.78,1.57E-04
349.82,5.34E-04
349.86,1.77E-03
349.9,5.70E-03
349.95,2.38E-02
349.99,7.23E-02
350.03,2.14E-01
350.07,6.19E-01
350.12,2.25E+00
350.16,6.12E+00
350.2,1.63E+01
350.25,5.31E+01
350.29,1.33E+02
350.33,3.25E+02
350.37,7.73E+02
350.42,2.20E+03
350.46,4.94E+03
350.5,1.08E+04
350.54,2.31E+04
350.59,5.72E+04
350.63,1.15E+05
350.67,2.26E+05
350.71,4.31E+05
350.76,9.32E+05
350.8,1.68E+06
350.84,2.95E+06
350.88,5.04E+06
350.93,9.51E+06
350.97,1.53E+07
351.01,2.41E+07
351.05,3.70E+07
351.1,6.08E+07
351.14,8.79E+07
351.18,1.24E+08
351.22,1.70E+08
351.27,2.44E+08
351.31,3.16E+08
351.35,3.98E+08
351.39,4.90E+08
351.44,6.12E+08
351.48,7.10E+08
351.52,8.03E+08
351.56,8.85E+08
351.61,9.63E+08
351.65,1.00E+09
351.69,1.01E+09
351.73,1.00E+09
351.78,9.50E+08
351.82,8.85E+08
351.86,8.03E+08
351.9,7.10E+08
351.95,5.87E+08
351.99,4.90E+08
352.03,3.98E+08
352.07,3.16E+08
352.12,2.28E+08
352.16,1.70E+08
352.2,1.24E+08
352.24,8.79E+07
352.29,5.52E+07
352.33,3.70E+07
352.37,2.41E+07
352.41,1.53E+07
352.46,8.40E+06
352.5,5.04E+06
352.54,2.95E+06
352.58,1.68E+06
352.63,8.01E+05
352.67,4.31E+05
352.71,2.26E+05
352.75,1.15E+05
352.8,4.79E+04
352.84,2.31E+04
352.88,1.08E+04
352.92,4.94E+03
352.97,1.79E+03
353.01,7.73E+02
353.05,3.25E+02
353.09,1.33E+02
353.14,4.21E+01
353.18,1.63E+01
353.22,6.12E+00
353.26,2.25E+00
353.31,6.19E-01
353.35,2.14E-01
353.39,7.23E-02
353.43,2.38E-02
353.48,5.70E-03
353.52,1.77E-03
353.56,5.34E-04
353.6,1.57E-04
353.65,3.29E-05
353.69,9.15E-06
353.73,2.48E-06
353.77,6.54E-07
353.82,1.19E-07
358.79,5.49E-07
358.83,2.04E-06
358.88,1.02E-05
358.92,3.59E-05
358.96,1.23E-04
359,4.14E-04
359.05,1.81E-03
359.09,5.75E-03
359.13,1.78E-02
359.17,5.38E-02
359.22,2.07E-01
359.26,5.91E-01
359.3,1.65E+00
359.34,4.48E+00
359.39,1.51E+01
359.43,3.90E+01
359.47,9.78E+01
359.51,2.40E+02
359.56,7.10E+02
359.6,1.65E+03
359.64,3.73E+03
359.68,8.23E+03
359.73,2.14E+04
359.77,4.47E+04
359.81,9.12E+04
359.85,1.81E+05
359.9,4.14E+05
359.94,7.79E+05
359.98,1.43E+06
360.02,2.56E+06
360.07,5.13E+06
360.11,8.71E+06
360.15,1.44E+07
360.19,2.33E+07
360.24,4.09E+07
360.28,6.24E+07
360.32,9.31E+07
360.36,1.35E+08
360.41,2.09E+08
360.45,2.87E+08
360.49,3.86E+08
360.53,5.06E+08
360.58,6.85E+08
360.62,8.49E+08
360.66,1.03E+09
360.7,1.21E+09
360.75,1.44E+09
360.79,1.61E+09
360.83,1.75E+09
360.87,1.86E+09
360.92,1.94E+09
360.96,1.96E+09
361,1.92E+09
361.04,1.84E+09
361.09,1.68E+09
361.13,1.53E+09
361.17,1.35E+09
361.21,1.17E+09
361.26,9.36E+08
361.3,7.65E+08
361.34,6.09E+08
361.38,4.74E+08
361.43,3.34E+08
361.47,2.46E+08
361.51,1.76E+08
361.55,1.24E+08
361.6,7.65E+07
361.64,5.07E+07
361.68,3.28E+07
361.72,2.07E+07
361.77,1.12E+07
361.81,6.71E+06
361.85,3.91E+06
361.89,2.22E+06
361.94,1.06E+06
361.98,5.70E+05
362.02,2.99E+05
362.06,1.53E+05
362.11,6.40E+04
362.15,3.10E+04
362.19,1.47E+04
362.23,6.77E+03
362.28,2.49E+03
362.32,1.09E+03
362.36,4.62E+02
362.4,1.92E+02
362.45,6.19E+01
362.49,2.44E+01
362.53,9.34E+00
362.57,3.50E+00
362.62,9.90E-01
362.66,3.51E-01
362.7,1.21E-01
362.74,4.09E-02
362.79,1.02E-02
362.83,3.24E-03
362.87,1.01E-03
362.91,3.07E-04
362.96,6.68E-05
363,1.92E-05
363.04,5.39E-06
363.08,1.48E-06
363.13,2.82E-07
