Wavelength,Spectra
433.45,5.63E+05
433.49,7.20E+05
433.53,9.05E+05
433.58,1.18E+06
433.62,1.43E+06
433.66,1.70E+06
433.7,1.99E+06
433.75,2.36E+06
433.79,2.66E+06
433.83,2.94E+06
433.87,3.20E+06
433.92,3.48E+06
433.96,3.64E+06
434,3.75E+06
434.04,3.80E+06
434.09,3.77E+06
434.13,3.68E+06
434.17,3.52E+06
434.21,3.32E+06
434.26,3.01E+06
434.3,2.73E+06
434.34,2.43E+06
434.38,2.13E+06
434.43,1.77E+06
434.47,1.49E+06
434.51,1.24E+06
434.55,1.01E+06
434.6,7.64E+05
434.64,5.99E+05
434.68,4.63E+05
434.72,3.51E+05
434.77,2.43E+05
434.81,1.77E+05
434.85,1.27E+05
434.89,8.99E+04
434.94,5.68E+04
434.98,3.86E+04
435.02,2.58E+04
435.06,1.69E+04
435.11,9.77E+03
435.15,6.18E+03
435.19,3.84E+03
435.23,2.35E+03
435.28,1.24E+03
435.32,7.28E+02
435.36,4.21E+02
435.4,2.39E+02
435.45,1.15E+02
435.49,6.31E+01
435.53,3.40E+01
435.57,1.80E+01
435.62,7.91E+00
435.66,4.03E+00
435.7,2.02E+00
435.74,9.91E-01
435.79,3.99E-01
435.83,1.89E-01
435.87,8.80E-02
435.91,4.03E-02
435.96,1.48E-02
436,6.53E-03
436.04,2.83E-03
436.08,1.20E-03
436.13,4.05E-04
436.17,1.66E-04
436.21,6.68E-05
436.25,2.65E-05
436.3,8.13E-06
436.34,3.10E-06
436.38,1.16E-06
436.42,4.29E-07
436.47,1.20E-07
436.51,4.27E-08
436.55,1.49E-08
436.59,5.10E-09
436.64,1.31E-09
483.23,3.08E-09
483.28,1.04E-08
483.32,2.71E-08
483.36,6.96E-08
483.4,1.77E-07
483.45,5.54E-07
483.49,1.36E-06
483.53,3.31E-06
483.57,7.93E-06
483.62,2.32E-05
483.66,5.39E-05
483.7,1.23E-04
483.74,2.79E-04
483.79,7.59E-04
483.83,1.67E-03
483.87,3.60E-03
483.91,7.69E-03
483.96,1.95E-02
484,4.03E-02
484.04,8.23E-02
484.08,1.66E-01
484.13,3.91E-01
484.17,7.64E-01
484.21,1.47E+00
484.25,2.80E+00
484.3,6.15E+00
484.34,1.13E+01
484.38,2.07E+01
484.42,3.71E+01
484.47,7.57E+01
484.51,1.32E+02
484.55,2.27E+02
484.59,3.84E+02
484.64,7.29E+02
484.68,1.20E+03
484.72,1.95E+03
484.76,3.12E+03
484.81,5.51E+03
484.85,8.55E+03
484.89,1.31E+04
484.93,1.98E+04
484.98,3.26E+04
485.02,4.77E+04
485.06,6.90E+04
485.11,1.07E+05
485.15,1.51E+05
485.19,2.09E+05
485.23,2.85E+05
485.28,4.12E+05
485.32,5.46E+05
485.36,7.13E+05
485.4,9.20E+05
485.45,1.24E+06
485.49,1.55E+06
485.53,1.91E+06
485.57,2.33E+06
485.62,2.92E+06
485.66,3.44E+06
