Wavelength,Spectra,,,
353.01,5.54E-05,,,
353.05,7.87E-05,,,
353.09,1.09E-04,,,
353.14,1.59E-04,,,
353.18,2.11E-04,,,
353.22,2.72E-04,,,
353.26,3.44E-04,,,
353.31,4.48E-04,,,
353.35,5.40E-04,,,
353.39,6.39E-04,,,
353.43,7.40E-04,,,
353.48,8.66E-04,,,
353.52,9.62E-04,,,
353.56,1.05E-03,,,
353.6,1.13E-03,,,
353.65,1.22E-03,,,
353.69,1.27E-03,,,
353.73,1.32E-03,,,
353.77,1.36E-03,,,
353.82,1.40E-03,,,
353.86,1.44E-03,,,
353.9,1.47E-03,,,
353.94,1.51E-03,,,
353.99,1.55E-03,,,
354.03,1.58E-03,,,
354.07,1.60E-03,,,
354.11,1.61E-03,,,
354.16,1.60E-03,,,
354.2,1.56E-03,,,
354.24,1.51E-03,,,
354.28,1.43E-03,,,
354.33,1.31E-03,,,
354.37,1.20E-03,,,
354.41,1.08E-03,,,
354.45,9.46E-04,,,
354.5,7.85E-04,,,
354.54,6.62E-04,,,
354.58,5.48E-04,,,
354.62,4.46E-04,,,
354.67,3.35E-04,,,
354.71,2.61E-04,,,
354.75,2.00E-04,,,
354.79,1.50E-04,,,
354.84,1.03E-04,,,
354.88,7.39E-05,,,
354.92,5.23E-05,,,
354.96,3.62E-05,,,
355.01,2.23E-05,,,
355.05,1.48E-05,,,
355.09,9.58E-06,,,
355.13,6.08E-06,,,
355.18,3.34E-06,,,
355.22,2.02E-06,,,
355.26,1.19E-06,,,
355.3,6.88E-07,,,
355.35,3.35E-07,,,
355.39,1.83E-07,,,
355.43,9.80E-08,,,
355.47,5.11E-08,,,
355.52,2.19E-08,,,
355.56,1.08E-08,,,
355.6,5.21E-09,,,
355.64,2.45E-09,,,
355.69,9.19E-10,,,
355.73,4.08E-10,,,
355.77,1.77E-10,,,
355.81,7.47E-11,,,
355.86,2.46E-11,,,
355.9,9.80E-12,,,
355.94,3.82E-12,,,
355.98,1.45E-12,,,
356.03,4.16E-13,,,
356.07,1.49E-13,,,
356.11,5.22E-14,,,
356.15,1.78E-14,,,
356.2,4.46E-15,,,
356.24,1.44E-15,,,
356.28,4.51E-16,,,
356.32,1.38E-16,,,
356.37,3.02E-17,,,
356.41,8.73E-18,,,
356.45,2.46E-18,,,
356.49,6.75E-19,,,
356.54,1.29E-19,,,
356.58,3.35E-20,,,
361.89,1.09E-21,,,
361.94,5.63E-21,,,
361.98,2.04E-20,,,
362.02,7.40E-20,,,
362.06,2.56E-19,,,
362.11,1.16E-18,,,
362.15,3.81E-18,,,
362.19,1.22E-17,,,
362.23,3.79E-17,,,
362.28,1.52E-16,,,
362.32,4.48E-16,,,
362.36,1.29E-15,,,
362.4,3.64E-15,,,
362.45,1.28E-14,,,
362.49,3.42E-14,,,
362.53,8.92E-14,,,
362.57,2.27E-13,,,
362.62,7.05E-13,,,
362.66,1.70E-12,,,
362.7,4.00E-12,,,
362.74,9.19E-12,,,
362.79,2.51E-11,,,
362.83,5.48E-11,,,
362.87,1.17E-10,,,
362.91,2.42E-10,,,
362.96,5.84E-10,,,
363,1.15E-09,,,
363.04,2.21E-09,,,
363.08,4.16E-09,,,
363.13,8.86E-09,,,
363.17,1.58E-08,,,
363.21,2.75E-08,,,
363.25,4.67E-08,,,
363.3,8.78E-08,,,
363.34,1.42E-07,,,
363.38,2.24E-07,,,
363.42,3.44E-07,,,
363.47,5.72E-07,,,
363.51,8.36E-07,,,
363.55,1.20E-06,,,
363.59,1.67E-06,,,
363.64,2.46E-06,,,
363.68,3.26E-06,,,
363.72,4.22E-06,,,
363.77,5.66E-06,,,
363.81,6.98E-06,,,
363.85,8.41E-06,,,
363.89,9.91E-06,,,
363.94,1.18E-05,,,
363.98,1.32E-05,,,
364.02,1.45E-05,,,
364.06,1.55E-05,,,
364.11,1.64E-05,,,
364.15,1.67E-05,,,
364.19,1.67E-05,,,
364.23,1.63E-05,,,
364.28,1.53E-05,,,
364.32,1.42E-05,,,
364.36,1.29E-05,,,
364.4,1.15E-05,,,
364.45,9.58E-06,,,
364.49,8.10E-06,,,
364.53,6.71E-06,,,
364.57,5.43E-06,,,
364.62,4.04E-06,,,
364.66,3.11E-06,,,
364.7,2.34E-06,,,
364.74,1.73E-06,,,
364.79,1.14E-06,,,
364.83,8.00E-07,,,
364.87,5.48E-07,,,
364.91,3.68E-07,,,
364.96,2.16E-07,,,
365,1.38E-07,,,
365.04,8.56E-08,,,
365.08,5.21E-08,,,
365.13,2.72E-08,,,
