Wavelength,Spectra,,
311,1.98E+05,,
311.05,4.59E+05,,
311.09,8.64E+05,,
311.13,1.58E+06,,
311.17,2.78E+06,,
311.22,5.40E+06,,
311.26,8.84E+06,,
311.3,1.40E+07,,
311.34,2.15E+07,,
311.39,3.50E+07,,
311.43,4.99E+07,,
311.47,6.88E+07,,
311.51,9.17E+07,,
311.56,1.26E+08,,
311.6,1.55E+08,,
311.64,1.86E+08,,
311.68,2.16E+08,,
311.73,2.48E+08,,
311.77,2.67E+08,,
311.81,2.79E+08,,
311.85,2.81E+08,,
311.9,2.71E+08,,
311.94,2.54E+08,,
311.98,2.30E+08,,
312.02,2.01E+08,,
312.07,1.63E+08,,
312.11,1.33E+08,,
312.15,1.05E+08,,
312.19,7.98E+07,,
312.24,5.42E+07,,
312.28,3.84E+07,,
312.32,2.63E+07,,
312.36,1.74E+07,,
312.41,9.95E+06,,
312.45,6.12E+06,,
312.49,3.65E+06,,
312.53,2.10E+06,,
312.58,1.01E+06,,
312.62,5.39E+05,,
312.66,2.79E+05,,
312.7,1.40E+05,,
312.75,5.63E+04,,
312.79,2.62E+04,,
312.83,1.18E+04,,
312.87,5.14E+03,,
312.92,1.74E+03,,
312.96,7.03E+02,,
313,2.75E+02,,
313.04,1.04E+02,,
313.09,2.96E+01,,
313.13,1.04E+01,,
313.17,3.54E+00,,
313.21,1.17E+00,,
313.26,2.78E-01,,
313.3,8.50E-02,,
313.34,2.52E-02,,
313.38,7.20E-03,,
313.43,1.44E-03,,
313.47,3.83E-04,,
313.51,9.86E-05,,
313.55,2.46E-05,,
313.6,4.12E-06,,
313.64,9.53E-07,,
313.68,2.13E-07,,
313.72,4.62E-08,,
315.21,1.56E-08,,
315.25,7.10E-08,,
315.3,4.54E-07,,
315.34,1.93E-06,,
315.38,7.95E-06,,
315.42,3.17E-05,,
315.47,1.71E-04,,
315.51,6.36E-04,,
315.55,2.29E-03,,
315.59,7.98E-03,,
315.64,3.63E-02,,
315.68,1.18E-01,,
315.72,3.71E-01,,
315.76,1.13E+00,,
315.81,4.34E+00,,
315.85,1.23E+01,,
315.89,3.38E+01,,
315.93,8.99E+01,,
315.98,2.92E+02,,
316.02,7.24E+02,,
316.06,1.74E+03,,
316.1,4.03E+03,,
316.15,1.11E+04,,
316.19,2.39E+04,,
316.23,5.02E+04,,
316.27,1.02E+05,,
316.32,2.36E+05,,
316.36,4.46E+05,,
316.4,8.16E+05,,
316.44,1.45E+06,,
316.49,2.83E+06,,
316.53,4.67E+06,,
316.57,7.47E+06,,
316.62,1.28E+07,,
316.66,1.91E+07,,
316.7,2.76E+07,,
316.74,3.85E+07,,
316.79,5.59E+07,,
316.83,7.26E+07,,
316.87,9.15E+07,,
316.91,1.12E+08,,
316.96,1.37E+08,,
317,1.55E+08,,
317.04,1.71E+08,,
317.08,1.82E+08,,
317.13,1.89E+08,,
317.17,1.87E+08,,
317.21,1.80E+08,,
317.25,1.67E+08,,
317.3,1.46E+08,,
317.34,1.27E+08,,
317.38,1.07E+08,,
317.42,8.66E+07,,
317.47,6.40E+07,,
317.51,4.84E+07,,
317.55,3.55E+07,,
317.59,2.52E+07,,
317.64,1.57E+07,,
317.68,1.04E+07,,
317.72,6.66E+06,,
317.76,4.13E+06,,
317.81,2.18E+06,,
317.85,1.26E+06,,
317.89,7.03E+05,,
317.93,3.81E+05,,
317.98,1.70E+05,,
318.02,8.55E+04,,
318.06,4.18E+04,,
318.1,1.98E+04,,
318.15,7.43E+03,,
318.19,3.28E+03,,
318.23,1.40E+03,,
318.27,5.79E+02,,
318.32,1.84E+02,,
318.36,7.06E+01,,
318.4,2.63E+01,,
318.44,9.52E+00,,
318.49,2.55E+00,,
318.53,8.57E-01,,
318.57,2.79E-01,,
318.61,8.81E-02,,
318.66,1.99E-02,,
318.7,5.86E-03,,
318.74,1.67E-03,,
318.78,4.59E-04,,
318.83,8.77E-05,,
318.87,2.25E-05,,
318.91,5.60E-06,,
318.95,1.35E-06,,
319,2.17E-07,,
319.04,4.87E-08,,
323.46,1.75E-06,,
323.5,7.65E-06,,
323.55,4.62E-05,,
323.59,1.89E-04,,
323.63,7.45E-04,,
323.67,2.86E-03,,
323.72,1.47E-02,,
323.76,5.27E-02,,
323.8,1.83E-01,,
323.84,6.19E-01,,
323.89,2.71E+00,,
323.93,8.55E+00,,
323.97,2.62E+01,,
324.01,7.76E+01,,
324.06,2.90E+02,,
324.1,8.04E+02,,
324.14,2.16E+03,,
324.18,5.64E+03,,
324.23,1.79E+04,,
324.27,4.37E+04,,
324.31,1.04E+05,,
324.35,2.38E+05,,
324.4,6.43E+05,,
324.44,1.38E+06,,
324.48,2.87E+06,,
324.52,5.79E+06,,
324.57,1.34E+07,,
324.61,2.52E+07,,
324.65,4.61E+07,,
324.69,8.19E+07,,
324.74,1.61E+08,,
324.78,2.67E+08,,
324.82,4.30E+08,,
324.86,6.71E+08,,
324.91,1.12E+09,,
324.95,1.64E+09,,
324.99,2.32E+09,,
325.03,3.18E+09,,
325.08,4.53E+09,,
325.12,5.82E+09,,
325.16,7.24E+09,,
325.2,8.75E+09,,
325.25,1.06E+10,,
325.29,1.20E+10,,
325.33,1.31E+10,,
325.37,1.39E+10,,
325.42,1.44E+10,,
325.46,1.43E+10,,
325.5,1.38E+10,,
325.54,1.29E+10,,
325.59,1.13E+10,,
325.63,9.88E+09,,
325.67,8.37E+09,,
325.71,6.88E+09,,
325.76,5.16E+09,,
