Wavelength,Spectra,,,
190.81,1.13E+06,,,
190.85,2.99E+05,,,
190.9,5.03E+04,,,
190.94,1.10E+04,,,
190.98,2.20E+03,,,
191.02,4.29E+02,,,
191.07,9.17E+01,,,
191.11,7.12E+01,,,
191.15,7.83E+01,,,
191.19,8.46E+01,,,
191.24,8.34E+01,,,
191.28,7.47E+01,,,
191.32,6.14E+01,,,
191.36,4.62E+01,,,
191.41,2.86E+01,,,
191.45,1.77E+01,,,
191.49,1.00E+01,,,
191.53,5.19E+00,,,
191.58,2.02E+00,,,
191.62,8.61E-01,,,
191.66,3.36E-01,,,
191.7,1.20E-01,,,
191.75,2.94E-02,,,
191.79,8.62E-03,,,
191.83,2.32E-03,,,
191.87,5.72E-04,,,
191.92,8.78E-05,,,
191.96,1.78E-05,,,
192,3.30E-06,,,
192.04,5.60E-07,,,
192.09,5.40E-08,,,
192.13,7.54E-09,,,
192.17,9.64E-10,,,
192.21,1.13E-10,,,
192.26,6.84E-12,,,
192.3,6.58E-13,,,
192.34,5.80E-14,,,
194.3,2.51E-07,,,
194.34,2.79E-06,,,
194.38,2.85E-05,,,
194.42,2.68E-04,,,
194.47,3.92E-03,,,
194.51,3.05E-02,,,
194.55,2.18E-01,,,
194.59,1.44E+00,,,
194.64,1.35E+01,,,
194.68,7.34E+01,,,
194.72,3.68E+02,,,
194.76,1.70E+03,,,
194.81,1.02E+04,,,
194.85,3.89E+04,,,
194.89,1.37E+05,,,
194.93,4.41E+05,,,
194.98,1.70E+06,,,
195.02,4.55E+06,,,
195.06,1.12E+07,,,
195.1,2.53E+07,,,
195.15,6.24E+07,,,
195.19,1.17E+08,,,
195.23,2.02E+08,,,
195.27,3.20E+08,,,
195.32,5.05E+08,,,
195.36,6.63E+08,,,
195.4,8.01E+08,,,
195.45,9.01E+08,,,
195.49,9.01E+08,,,
195.53,8.29E+08,,,
195.57,7.02E+08,,,
195.62,5.08E+08,,,
195.66,3.61E+08,,,
195.7,2.41E+08,,,
195.74,1.59E+08,,,
195.79,1.08E+08,,,
195.83,1.00E+08,,,
195.87,1.11E+08,,,
195.91,1.30E+08,,,
195.96,1.53E+08,,,
196,1.62E+08,,,
196.04,1.58E+08,,,
196.08,1.42E+08,,,
196.13,1.11E+08,,,
196.17,8.29E+07,,,
196.21,5.70E+07,,,
196.25,3.60E+07,,,
196.3,1.81E+07,,,
196.34,9.48E+06,,,
196.38,4.57E+06,,,
196.42,2.03E+06,,,
196.47,6.54E+05,,,
196.51,2.41E+05,,,
196.55,8.16E+04,,,
196.59,2.54E+04,,,
196.64,5.26E+03,,,
196.68,1.36E+03,,,
196.72,3.23E+02,,,
196.76,7.07E+01,,,
196.81,9.40E+00,,,
196.85,1.70E+00,,,
196.89,2.84E-01,,,
196.93,4.36E-02,,,
196.98,3.73E-03,,,
197.02,4.74E-04,,,
197.06,5.56E-05,,,
197.1,5.98E-06,,,
197.15,3.29E-07,,,
197.19,2.93E-08,,,
197.61,1.21E-15,,,
197.66,2.50E-14,,,
197.7,2.56E-13,,,
197.74,2.42E-12,,,
197.78,2.11E-11,,,
197.83,2.82E-10,,,
