Wavelength,Spectra,,,
  184.69,3.33E-24,,,
  184.73,6.07E-25,,,
  184.77,1.01E-25,,,
  184.82,1.14E-26,,,
  184.86,2.14E-26,,,
  184.9,1.78E-25,,,
  184.94,1.43E-24,,,
  184.99,1.70E-23,,,
  185.03,1.11E-22,,,
  185.07,6.61E-22,,,
  185.11,3.59E-21,,,
  185.16,2.61E-20,,,
  185.2,1.15E-19,,,
  185.24,4.61E-19,,,
  185.28,1.69E-18,,,
  185.33,7.50E-18,,,
  185.37,2.23E-17,,,
  185.41,6.04E-17,,,
  185.45,1.49E-16,,,
  185.5,4.05E-16,,,
  185.54,8.11E-16,,,
  185.58,1.48E-15,,,
  185.62,2.47E-15,,,
  185.67,4.09E-15,,,
  185.71,5.53E-15,,,
  185.75,6.82E-15,,,
  185.79,7.65E-15,,,
  185.84,7.76E-15,,,
  185.88,7.08E-15,,,
  185.92,5.88E-15,,,
  185.96,4.45E-15,,,
  186.01,2.76E-15,,,
  186.05,1.70E-15,,,
  186.09,9.51E-16,,,
  186.13,4.86E-16,,,
  186.18,1.84E-16,,,
  186.22,7.63E-17,,,
  186.26,2.89E-17,,,
  186.3,9.95E-18,,,
  186.35,2.36E-18,,,
  186.39,8.09E-19,,,
  186.43,5.88E-19,,,
  186.47,1.03E-18,,,
  186.52,2.52E-18,,,
  186.56,4.77E-18,,,
  186.6,8.27E-18,,,
  186.64,1.31E-17,,,
  186.69,2.04E-17,,,
  186.73,2.62E-17,,,
  186.77,3.08E-17,,,
  186.81,3.30E-17,,,
  186.86,3.16E-17,,,
  186.9,2.75E-17,,,
  186.94,2.19E-17,,,
  186.98,1.59E-17,,,
  187.03,9.35E-18,,,
  187.07,5.52E-18,,,
  187.11,2.97E-18,,,
  187.15,1.46E-18,,,
  187.2,5.30E-19,,,
  187.24,2.23E-19,,,
  187.28,1.35E-19,,,
  187.32,2.76E-19,,,
  187.37,1.39E-18,,,
  187.41,4.94E-18,,,
  187.45,1.60E-17,,,
  187.49,4.75E-17,,,
  187.54,1.63E-16,,,
  187.58,3.94E-16,,,
  187.62,8.70E-16,,,
  187.66,1.76E-15,,,
  187.71,3.72E-15,,,
  187.75,6.12E-15,,,
  187.79,9.19E-15,,,
  187.83,1.26E-14,,,
  187.88,1.65E-14,,,
  187.92,1.85E-14,,,
  187.96,1.89E-14,,,
  188,1.77E-14,,,
  188.05,1.43E-14,,,
  188.09,1.09E-14,,,
  188.13,7.58E-15,,,
  188.17,4.82E-15,,,
  188.22,2.41E-15,,,
  188.26,1.25E-15,,,
  188.3,5.92E-16,,,
  188.34,2.56E-16,,,
  188.39,7.94E-17,,,
  188.43,2.86E-17,,,
  188.47,1.02E-17,,,
  188.51,4.73E-18,,,
  188.56,4.11E-18,,,
  188.6,5.16E-18,,,
  188.64,6.48E-18,,,
  188.69,7.75E-18,,,
  188.73,8.11E-18,,,
  188.77,7.75E-18,,,
  188.81,6.77E-18,,,
  188.86,5.04E-18,,,
  188.9,3.60E-18,,,
  188.94,2.36E-18,,,
  188.98,1.42E-18,,,
  189.03,7.75E-19,,,
  189.07,7.77E-19,,,
  189.11,1.68E-18,,,
  189.15,4.73E-18,,,
  189.2,1.66E-17,,,
  189.24,4.12E-17,,,
  189.28,9.38E-17,,,
  189.32,1.96E-16,,,
  189.37,4.32E-16,,,
  189.41,7.37E-16,,,
  189.45,1.15E-15,,,
  189.49,1.64E-15,,,
  189.54,2.26E-15,,,
  189.58,2.64E-15,,,
  189.62,2.82E-15,,,
  189.66,2.76E-15,,,
  189.71,2.38E-15,,,
  189.75,1.93E-15,,,
  189.79,1.46E-15,,,
  189.83,1.09E-15,,,
  189.88,8.65E-16,,,
  189.92,9.26E-16,,,
  189.96,1.20E-15,,,
  190,1.65E-15,,,
  190.05,2.32E-15,,,
  190.09,2.81E-15,,,
  190.13,3.14E-15,,,
  190.17,3.20E-15,,,
  190.22,2.91E-15,,,
  190.26,2.44E-15,,,
  190.3,1.87E-15,,,
  190.34,1.32E-15,,,
  190.39,7.74E-16,,,
  190.43,5.08E-16,,,
  190.47,4.19E-16,,,
  190.51,5.36E-16,,,
  190.56,1.06E-15,,,
  190.6,1.85E-15,,,
  190.64,3.05E-15,,,
  190.68,4.63E-15,,,
  190.73,6.89E-15,,,
  190.77,8.58E-15,,,
  190.81,9.79E-15,,,
  190.85,1.02E-14,,,
  190.9,9.55E-15,,,
  190.94,8.19E-15,,,
  190.98,6.43E-15,,,
  191.02,4.63E-15,,,
  191.07,2.71E-15,,,
  191.11,1.60E-15,,,
  191.15,8.64E-16,,,
  191.19,4.28E-16,,,
  191.24,1.57E-16,,,
  191.28,6.38E-17,,,
  191.32,2.38E-17,,,
  191.36,8.12E-18,,,
  191.41,1.94E-18,,,
  191.45,7.32E-19,,,
  191.49,6.48E-19,,,
  191.53,1.18E-18,,,
  191.58,2.78E-18,,,
  191.62,5.10E-18,,,
  191.66,8.60E-18,,,
  191.7,1.33E-17,,,
  191.75,2.04E-17,,,
  191.79,2.65E-17,,,
  191.83,3.29E-17,,,
  191.87,4.14E-17,,,
  191.92,6.67E-17,,,
  191.96,1.22E-16,,,
  192,2.53E-16,,,
  192.04,5.31E-16,,,
  192.09,1.25E-15,,,
  192.13,2.28E-15,,,
  192.17,3.82E-15,,,
  192.21,5.88E-15,,,
  192.26,8.93E-15,,,
  192.3,1.13E-14,,,
  192.34,1.32E-14,,,
  192.38,1.41E-14,,,
  192.43,1.35E-14,,,
  192.47,1.19E-14,,,
  192.51,9.56E-15,,,
  192.55,7.07E-15,,,
  192.6,4.34E-15,,,
  192.64,2.75E-15,,,
  192.68,1.80E-15,,,
  192.72,1.52E-15,,,
  192.77,2.14E-15,,,
  192.81,3.49E-15,,,
  192.85,5.69E-15,,,
  192.89,8.69E-15,,,
  192.94,1.32E-14,,,
  192.98,1.67E-14,,,
  193.02,1.94E-14,,,
  193.06,2.06E-14,,,
  193.11,1.98E-14,,,
  193.15,1.74E-14,,,
  193.19,1.41E-14,,,
  193.23,1.04E-14,,,
  193.28,6.35E-15,,,
  193.32,3.90E-15,,,
  193.36,2.24E-15,,,
  193.4,1.29E-15,,,
  193.45,8.83E-16,,,
  193.49,1.06E-15,,,
  193.53,1.63E-15,,,
  193.57,2.57E-15,,,
  193.62,4.18E-15,,,
  193.66,5.62E-15,,,
  193.7,6.96E-15,,,
  193.74,7.92E-15,,,
  193.79,8.29E-15,,,
  193.83,7.86E-15,,,
  193.87,6.91E-15,,,
  193.91,5.72E-15,,,
  193.96,4.29E-15,,,
  194,3.43E-15,,,
  194.04,2.89E-15,,,
  194.08,2.60E-15,,,
  194.13,2.40E-15,,,
  194.17,2.22E-15,,,
  194.21,1.97E-15,,,
  194.25,1.64E-15,,,
  194.3,1.16E-15,,,
  194.34,8.09E-16,,,
  194.38,5.17E-16,,,
  194.42,3.04E-16,,,
  194.47,1.39E-16,,,
  194.51,6.75E-17,,,
  194.55,3.01E-17,,,
  194.59,1.24E-17,,,
  194.64,3.60E-18,,,
  194.68,1.22E-18,,,
  194.72,3.80E-19,,,
  194.76,1.09E-19,,,
  194.81,2.02E-20,,,
  194.85,5.00E-21,,,
  194.89,1.91E-21,,,
  194.93,3.11E-21,,,
  194.98,1.15E-20,,,
  195.02,3.14E-20,,,
  195.06,7.88E-20,,,
  195.1,1.82E-19,,,
  195.15,4.61E-19,,,
  195.19,8.82E-19,,,
  195.23,1.55E-18,,,
  195.27,2.51E-18,,,
  195.32,4.08E-18,,,
  195.36,5.46E-18,,,
  195.4,6.74E-18,,,
  195.45,7.78E-18,,,
  195.49,7.94E-18,,,
  195.53,7.46E-18,,,
  195.57,6.44E-18,,,
  195.62,4.77E-18,,,
  195.66,3.41E-18,,,
  195.7,2.25E-18,,,
  195.74,1.38E-18,,,
  195.79,7.23E-19,,,
  195.83,5.04E-19,,,
  195.87,5.31E-19,,,
  195.91,8.06E-19,,,
  195.96,1.54E-18,,,
  196,2.46E-18,,,
