Wavelength,Spectra,,,
189.59,2.23E-22,,,
189.63,2.79E-22,,,
189.67,3.18E-22,,,
189.72,3.32E-22,,,
189.76,3.11E-22,,,
189.8,2.66E-22,,,
189.84,2.09E-22,,,
189.88,1.51E-22,,,
189.93,9.22E-23,,,
189.97,6.26E-23,,,
190.01,5.06E-23,,,
190.05,5.58E-23,,,
190.09,7.64E-23,,,
190.14,1.19E-22,,,
190.18,1.61E-22,,,
190.22,2.00E-22,,,
190.26,2.28E-22,,,
190.3,2.38E-22,,,
190.34,2.29E-22,,,
190.39,1.94E-22,,,
190.43,1.56E-22,,,
190.47,1.21E-22,,,
190.51,9.61E-23,,,
190.55,8.50E-23,,,
190.6,9.07E-23,,,
190.64,1.06E-22,,,
190.68,1.25E-22,,,
190.72,1.39E-22,,,
190.76,1.44E-22,,,
190.81,1.34E-22,,,
190.85,1.15E-22,,,
190.89,9.01E-23,,,
190.93,6.48E-23,,,
190.97,4.27E-23,,,
191.01,2.57E-23,,,
191.06,1.21E-23,,,
191.1,5.98E-24,,,
191.14,2.72E-24,,,
191.18,1.16E-24,,,
191.22,6.04E-25,,,
191.27,1.48E-24,,,
191.31,6.42E-24,,,
191.35,2.73E-23,,,
191.39,1.07E-22,,,
191.43,3.86E-22,,,
191.48,1.69E-21,,,
191.52,5.01E-21,,,
191.56,1.36E-20,,,
191.6,3.38E-20,,,
191.64,7.71E-20,,,
191.69,1.91E-19,,,
191.73,3.59E-19,,,
191.77,6.18E-19,,,
191.81,9.74E-19,,,
191.85,1.41E-18,,,
191.89,1.87E-18,,,
191.94,2.35E-18,,,
191.98,2.57E-18,,,
192.02,2.57E-18,,,
192.06,2.35E-18,,,
192.1,1.98E-18,,,
192.15,1.41E-18,,,
192.19,9.74E-19,,,
192.23,6.18E-19,,,
192.27,3.59E-19,,,
192.31,1.91E-19,,,
192.36,7.71E-20,,,
192.4,3.38E-20,,,
192.44,1.36E-20,,,
192.48,5.01E-21,,,
192.52,1.69E-21,,,
192.57,3.86E-22,,,
192.61,1.07E-22,,,
192.65,2.73E-23,,,
192.69,6.39E-24,,,
192.73,1.37E-24,,,
192.77,2.69E-25,,,
192.82,3.11E-26,,,
192.86,5.02E-27,,,
192.9,7.44E-28,,,
192.94,1.01E-28,,,
192.98,1.26E-29,,,
193.03,8.24E-31,,,
193.07,8.44E-32,,,
193.11,7.92E-33,,,
193.15,6.82E-34,,,
194.58,5.04E-19,,,
194.62,5.45E-18,,,
194.66,5.41E-17,,,
194.7,4.95E-16,,,
194.74,4.16E-15,,,
194.79,5.31E-14,,,
194.83,3.70E-13,,,
194.87,2.37E-12,,,
194.91,1.40E-11,,,
194.95,7.59E-11,,,
195,5.59E-10,,,
195.04,2.51E-09,,,
195.08,1.04E-08,,,
195.12,3.96E-08,,,
195.16,1.38E-07,,,
195.2,4.46E-07,,,
195.25,1.71E-06,,,
195.29,4.56E-06,,,
195.33,1.12E-05,,,
195.37,2.53E-05,,,
195.41,5.25E-05,,,
195.46,1.17E-04,,,
195.5,2.01E-04,,,
195.54,3.19E-04,,,
195.58,4.67E-04,,,
195.62,6.32E-04,,,
195.67,8.31E-04,,,
195.71,9.60E-04,,,
195.75,1.05E-03,,,
195.79,1.13E-03,,,
195.83,1.21E-03,,,
195.88,1.39E-03,,,
195.92,1.66E-03,,,
195.96,2.08E-03,,,
196,2.66E-03,,,
196.04,3.39E-03,,,
196.08,4.22E-03,,,
196.13,5.27E-03,,,
196.17,5.99E-03,,,
196.21,6.50E-03,,,
196.25,6.71E-03,,,
196.29,6.60E-03,,,
196.34,6.07E-03,,,
196.38,5.38E-03,,,
196.42,4.56E-03,,,
196.46,3.68E-03,,,
196.5,2.81E-03,,,
196.55,1.86E-03,,,
196.59,1.24E-03,,,
196.63,7.76E-04,,,
196.67,4.53E-04,,,
196.71,2.45E-04,,,
196.75,1.23E-04,,,
196.8,4.69E-05,,,
196.84,1.98E-05,,,
196.88,7.73E-06,,,
196.92,2.79E-06,,,
196.96,9.30E-07,,,
197.01,2.10E-07,,,
197.05,5.85E-08,,,
197.09,1.50E-08,,,
197.13,3.56E-09,,,
197.17,7.78E-10,,,
197.22,1.04E-10,,,
197.26,1.89E-11,,,
197.3,3.18E-12,,,
197.34,4.92E-13,,,
197.38,7.03E-14,,,
197.43,5.51E-15,,,
197.47,6.54E-16,,,
197.51,7.17E-17,,,
197.55,7.24E-18,,,
197.59,6.05E-19,,,
200.44,8.64E-20,,,
200.48,9.15E-19,,,
200.53,1.57E-17,,,
200.57,1.39E-16,,,
200.61,1.14E-15,,,
200.65,8.66E-15,,,
200.69,6.07E-14,,,
200.74,6.20E-13,,,
200.78,3.64E-12,,,
200.82,1.98E-11,,,
200.86,9.93E-11,,,
200.9,4.61E-10,,,
200.94,1.98E-09,,,
200.99,1.09E-08,,,
201.03,3.92E-08,,,
201.07,1.30E-07,,,
201.11,3.99E-07,,,
201.15,1.13E-06,,,
201.2,3.73E-06,,,
201.24,8.87E-06,,,
201.28,1.95E-05,,,
201.32,3.96E-05,,,
201.36,7.43E-05,,,
201.41,1.46E-04,,,
201.45,2.30E-04,,,
201.49,3.35E-04,,,
201.53,4.52E-04,,,
201.57,5.65E-04,,,
201.62,6.79E-04,,,
201.66,7.36E-04,,,
201.7,7.67E-04,,,
201.74,7.93E-04,,,
201.78,8.43E-04,,,
201.82,9.47E-04,,,
201.87,1.18E-03,,,
201.91,1.42E-03,,,
201.95,1.69E-03,,,
201.99,1.92E-03,,,
202.03,2.07E-03,,,
202.08,2.07E-03,,,
202.12,1.92E-03,,,
202.16,1.67E-03,,,
202.2,1.36E-03,,,
202.24,1.03E-03,,,
202.29,6.77E-04,,,
202.33,4.62E-04,,,
202.37,3.22E-04,,,
202.41,2.60E-04,,,
202.45,2.73E-04,,,
202.5,3.87E-04,,,
202.54,5.45E-04,,,
202.58,7.43E-04,,,
202.62,9.51E-04,,,
202.66,1.13E-03,,,
202.7,1.26E-03,,,
202.75,1.28E-03,,,
202.79,1.20E-03,,,
202.83,1.04E-03,,,
202.87,8.34E-04,,,
202.91,6.22E-04,,,
202.96,3.87E-04,,,
203,2.43E-04,,,
203.04,1.42E-04,,,
203.08,7.66E-05,,,
203.12,3.84E-05,,,
203.17,1.45E-05,,,
203.21,6.13E-06,,,
203.25,2.40E-06,,,
203.29,8.70E-07,,,
203.33,2.92E-07,,,
203.37,9.10E-08,,,
203.42,1.90E-08,,,
203.46,4.98E-09,,,
203.5,1.21E-09,,,
203.54,2.72E-10,,,
203.58,5.66E-11,,,
203.63,7.15E-12,,,
203.67,1.25E-12,,,
203.71,2.03E-13,,,
203.75,3.05E-14,,,
203.79,4.24E-15,,,
203.84,3.23E-16,,,
203.88,3.78E-17,,,
203.92,4.08E-18,,,
203.96,3.88E-19,,,
204,4.86E-23,,,
204.05,7.94E-23,,,
204.09,1.08E-22,,,
204.13,1.36E-22,,,
204.17,1.58E-22,,,
204.21,1.71E-22,,,
204.25,1.71E-22,,,
204.3,1.54E-22,,,
204.34,1.29E-22,,,
204.38,1.01E-22,,,
204.42,7.27E-23,,,
204.46,4.87E-23,,,
204.51,2.67E-23,,,
204.55,1.57E-23,,,
204.59,9.69E-24,,,
204.63,7.95E-24,,,
204.67,1.00E-23,,,
204.72,1.83E-23,,,
204.76,2.98E-23,,,
204.8,4.60E-23,,,
204.84,6.59E-23,,,
204.88,8.76E-23,,,
204.93,1.13E-22,,,
204.97,1.26E-22,,,
205.01,1.31E-22,,,
205.05,1.26E-22,,,
205.09,1.13E-22,,,
205.13,9.30E-23,,,
205.18,6.59E-23,,,
205.22,4.59E-23,,,
205.26,2.96E-23,,,
205.3,1.77E-23,,,
205.34,9.82E-24,,,
205.39,4.22E-24,,,
205.43,1.97E-24,,,
205.47,8.53E-25,,,
205.51,3.42E-25,,,
205.55,1.27E-25,,,
205.6,3.31E-26,,,
205.64,1.04E-26,,,
205.68,3.01E-27,,,
205.72,8.10E-28,,,
205.76,2.02E-28,,,
205.81,3.65E-29,,,
205.85,2.78E-29,,,
205.89,9.05E-29,,,
205.93,3.50E-28,,,
205.97,1.28E-27,,,
206.01,4.31E-27,,,
206.06,1.78E-26,,,
206.1,5.08E-26,,,
206.14,1.35E-25,,,
206.18,3.31E-25,,,
206.22,7.54E-25,,,
206.27,1.90E-24,,,
206.31,3.66E-24,,,
206.35,6.55E-24,,,
206.39,1.09E-23,,,
206.43,1.67E-23,,,
206.48,2.58E-23,,,
206.52,3.35E-23,,,
206.56,4.04E-23,,,
206.6,4.52E-23,,,
206.64,4.69E-23,,,
206.68,4.52E-23,,,
206.73,3.88E-23,,,
206.77,3.16E-23,,,
206.81,2.38E-23,,,
206.85,1.67E-23,,,
206.89,1.09E-23,,,
206.94,5.70E-24,,,
206.98,3.13E-24,,,
207.02,1.60E-24,,,
207.06,7.54E-25,,,
207.1,3.31E-25,,,
207.15,1.06E-25,,,
207.19,3.93E-26,,,
207.23,1.35E-26,,,
207.27,4.31E-27,,,
207.31,1.28E-27,,,
207.36,2.51E-28,,,
207.4,6.26E-29,,,
207.44,1.45E-29,,,
207.48,3.13E-30,,,
207.52,6.24E-31,,,
207.56,1.16E-31,,,
207.61,1.26E-32,,,
207.65,1.98E-33,,,
207.69,2.87E-34,,,
207.73,3.87E-35,,,
207.77,4.84E-36,,,
207.82,3.23E-37,,,
207.86,3.42E-38,,,
208.03,5.05E-20,,,
208.07,4.87E-19,,,
208.11,4.35E-18,,,
208.15,3.62E-17,,,
208.19,2.80E-16,,,
208.24,3.26E-15,,,
208.28,2.14E-14,,,
208.32,1.31E-13,,,
208.36,7.40E-13,,,
208.4,3.90E-12,,,
208.44,1.91E-11,,,
208.49,1.26E-10,,,
208.53,5.22E-10,,,
208.57,2.02E-09,,,
208.61,7.24E-09,,,
208.65,2.42E-08,,,
208.7,9.85E-08,,,
208.74,2.79E-07,,,
208.78,7.34E-07,,,
208.82,1.80E-06,,,
208.86,4.09E-06,,,
208.91,1.03E-05,,,
208.95,1.99E-05,,,
208.99,3.57E-05,,,
209.03,5.95E-05,,,
209.07,9.22E-05,,,
209.12,1.44E-04,,,
209.16,1.89E-04,,,
209.2,2.31E-04,,,
209.24,2.63E-04,,,
209.28,2.78E-04,,,
209.32,2.73E-04,,,
209.37,2.41E-04,,,
209.41,2.00E-04,,,
209.45,1.55E-04,,,
209.49,1.12E-04,,,
209.53,7.49E-05,,,
209.58,4.13E-05,,,
209.62,2.43E-05,,,
209.66,1.51E-05,,,
209.7,1.25E-05,,,
209.74,1.63E-05,,,
209.79,3.19E-05,,,
209.83,5.57E-05,,,
209.87,9.20E-05,,,
209.91,1.42E-04,,,
209.95,2.04E-04,,,
209.99,2.73E-04,,,
210.04,3.54E-04,,,
210.08,4.01E-04,,,
210.12,4.24E-04,,,
210.16,4.16E-04,,,
210.2,3.80E-04,,,
210.25,3.07E-04,,,
210.29,2.38E-04,,,
210.33,1.72E-04,,,
210.37,1.15E-04,,,
210.41,7.20E-05,,,
210.46,3.61E-05,,,
210.5,1.91E-05,,,
210.54,9.44E-06,,,
210.58,4.33E-06,,,
210.62,1.85E-06,,,
210.67,5.76E-07,,,
210.71,2.09E-07,,,
210.75,7.04E-08,,,
210.79,2.21E-08,,,
210.83,6.44E-09,,,
210.87,1.75E-09,,,
210.92,3.09E-10,,,
210.96,7.12E-11,,,
211,1.53E-11,,,
