Wavelength,Spectra,,,
191.13,8.29E-09,,,
191.17,9.82E-09,,,
191.21,1.97E-08,,,
191.25,4.34E-08,,,
191.3,1.07E-07,,,
191.34,2.02E-07,,,
191.38,3.48E-07,,,
191.43,6.08E-07,,,
191.47,8.61E-07,,,
191.51,1.12E-06,,,
191.55,1.33E-06,,,
191.6,1.47E-06,,,
191.64,1.43E-06,,,
191.68,1.29E-06,,,
191.72,1.06E-06,,,
191.77,7.32E-07,,,
191.81,4.94E-07,,,
191.85,3.06E-07,,,
191.89,1.74E-07,,,
191.94,7.57E-08,,,
191.98,3.53E-08,,,
192.02,1.51E-08,,,
192.07,4.61E-09,,,
192.11,1.62E-09,,,
192.15,5.22E-10,,,
192.19,1.54E-10,,,
192.24,2.98E-11,,,
192.28,7.72E-12,,,
192.32,3.96E-12,,,
192.36,1.01E-11,,,
192.41,5.08E-11,,,
192.45,1.73E-10,,,
192.49,5.39E-10,,,
192.53,1.54E-09,,,
192.58,5.10E-09,,,
192.62,1.20E-08,,,
192.66,2.61E-08,,,
192.71,6.08E-08,,,
192.75,1.09E-07,,,
192.79,1.78E-07,,,
192.83,2.67E-07,,,
192.88,3.95E-07,,,
192.92,4.89E-07,,,
192.96,5.56E-07,,,
193,5.81E-07,,,
193.05,5.43E-07,,,
193.09,4.67E-07,,,
193.13,3.69E-07,,,
193.18,2.43E-07,,,
193.22,1.58E-07,,,
193.26,9.46E-08,,,
193.3,5.19E-08,,,
193.35,2.18E-08,,,
193.39,1.02E-08,,,
193.43,5.30E-09,,,
193.47,4.63E-09,,,
193.52,9.01E-09,,,
193.56,1.79E-08,,,
193.6,3.36E-08,,,
193.64,5.84E-08,,,
193.69,1.04E-07,,,
193.73,1.49E-07,,,
193.77,1.96E-07,,,
193.82,2.46E-07,,,
193.86,2.68E-07,,,
193.9,2.68E-07,,,
193.94,2.46E-07,,,
193.99,1.96E-07,,,
194.03,1.49E-07,,,
194.07,1.04E-07,,,
194.11,6.62E-08,,,
194.16,3.36E-08,,,
194.2,1.77E-08,,,
194.24,8.60E-09,,,
194.28,3.83E-09,,,
194.33,1.24E-09,,,
194.37,4.55E-10,,,
194.41,1.54E-10,,,
194.46,3.51E-11,,,
194.5,9.79E-12,,,
194.54,2.51E-12,,,
194.58,5.90E-13,,,
194.63,8.57E-14,,,
194.67,1.67E-14,,,
194.71,2.97E-15,,,
194.75,4.87E-16,,,
194.8,4.50E-17,,,
194.84,6.09E-18,,,
194.88,7.56E-19,,,
194.92,8.63E-20,,,
194.97,5.08E-21,,,
195.01,4.78E-22,,,
195.05,1.72E-29,,,
195.1,5.74E-30,,,
195.14,2.73E-30,,,
195.18,1.80E-30,,,
195.22,1.97E-30,,,
195.27,4.00E-30,,,
195.31,8.75E-30,,,
195.35,1.97E-29,,,
195.39,4.25E-29,,,
195.44,1.02E-28,,,
195.48,1.88E-28,,,
195.52,3.22E-28,,,
195.57,5.60E-28,,,
195.61,7.97E-28,,,
195.65,1.04E-27,,,
195.69,1.26E-27,,,
195.74,1.41E-27,,,
195.78,1.41E-27,,,
195.82,1.30E-27,,,
195.86,1.10E-27,,,
195.91,7.90E-28,,,
195.95,5.54E-28,,,
195.99,3.57E-28,,,
196.03,2.12E-28,,,
196.08,9.81E-29,,,
196.12,4.83E-29,,,
196.16,2.18E-29,,,
196.21,7.21E-30,,,
196.25,2.73E-30,,,
196.29,1.00E-30,,,
196.33,4.49E-31,,,
196.38,4.21E-31,,,
196.42,6.58E-31,,,
196.46,1.06E-30,,,
196.5,1.62E-30,,,
196.55,2.46E-30,,,
196.59,3.16E-30,,,
196.63,3.80E-30,,,
196.67,4.31E-30,,,
196.72,4.75E-30,,,
196.76,5.09E-30,,,
196.8,5.72E-30,,,
196.85,7.72E-30,,,
196.89,1.13E-29,,,
196.93,1.80E-29,,,
196.97,2.91E-29,,,
197.02,5.09E-29,,,
197.06,7.52E-29,,,
197.1,1.05E-28,,,
197.14,1.37E-28,,,
197.19,1.80E-28,,,
197.23,2.14E-28,,,
197.27,2.47E-28,,,
197.32,2.90E-28,,,
197.36,3.22E-28,,,
197.4,3.48E-28,,,
197.44,3.62E-28,,,
197.49,3.53E-28,,,
197.53,3.22E-28,,,
197.57,2.74E-28,,,
197.61,2.16E-28,,,
197.66,1.44E-28,,,
