Wavelength,Spectra
416.53,5.41E+04
416.57,8.56E+04
416.61,1.33E+05
416.65,2.03E+05
416.7,3.35E+05
416.74,4.90E+05
416.78,7.05E+05
416.82,9.94E+05
416.87,1.49E+06
416.91,2.02E+06
416.95,2.68E+06
416.99,3.50E+06
417.04,4.75E+06
417.08,5.95E+06
417.12,7.32E+06
417.16,8.83E+06
417.21,1.09E+07
417.25,1.26E+07
417.29,1.43E+07
417.33,1.60E+07
417.38,1.79E+07
417.42,1.92E+07
417.46,2.02E+07
417.5,2.08E+07
417.55,2.11E+07
417.59,2.09E+07
417.63,2.04E+07
417.68,1.92E+07
417.72,1.79E+07
417.76,1.64E+07
417.8,1.48E+07
417.85,1.26E+07
417.89,1.09E+07
417.93,9.24E+06
417.97,7.70E+06
418.02,5.98E+06
418.06,4.80E+06
418.1,3.80E+06
418.14,2.98E+06
418.19,2.20E+06
418.23,1.76E+06
418.27,1.48E+06
418.31,1.34E+06
418.36,1.36E+06
418.4,1.53E+06
418.44,1.83E+06
418.48,2.28E+06
418.53,3.04E+06
418.57,3.82E+06
418.61,4.74E+06
418.65,5.80E+06
418.7,7.29E+06
418.74,8.58E+06
418.78,9.92E+06
418.82,1.13E+07
418.87,1.29E+07
418.91,1.40E+07
418.95,1.50E+07
418.99,1.58E+07
419.04,1.64E+07
419.08,1.66E+07
419.12,1.64E+07
419.16,1.60E+07
419.21,1.50E+07
419.25,1.40E+07
419.29,1.29E+07
419.33,1.16E+07
419.38,9.92E+06
419.42,8.57E+06
419.46,7.28E+06
419.5,6.06E+06
419.55,4.71E+06
419.59,3.77E+06
419.63,2.96E+06
419.67,2.28E+06
419.72,1.61E+06
419.76,1.19E+06
419.8,8.65E+05
419.84,6.18E+05
419.89,3.95E+05
419.93,2.71E+05
419.97,1.82E+05
420.01,1.20E+05
420.06,6.98E+04
420.1,4.43E+04
420.14,2.76E+04
420.18,1.69E+04
420.23,8.88E+03
420.27,5.21E+03
420.31,3.01E+03
420.35,1.70E+03
420.4,8.13E+02
420.44,4.42E+02
420.48,2.36E+02
420.52,1.23E+02
420.57,5.36E+01
420.61,2.70E+01
420.65,1.33E+01
420.69,6.55E+00
420.74,2.85E+00
420.78,1.87E+00
420.82,2.07E+00
420.86,3.58E+00
420.91,8.71E+00
420.95,1.81E+01
420.99,3.72E+01
421.03,7.50E+01
421.08,1.76E+02
421.12,3.42E+02
421.16,6.52E+02
421.2,1.22E+03
421.25,2.61E+03
421.29,4.69E+03
421.33,8.28E+03
421.37,1.44E+04
421.42,2.79E+04
421.46,4.65E+04
421.5,7.61E+04
421.54,1.22E+05
421.59,2.16E+05
421.63,3.34E+05
421.67,5.06E+05
421.71,7.54E+05
421.76,1.21E+06
421.8,1.73E+06
421.84,2.43E+06
421.88,3.36E+06
421.93,4.90E+06
421.97,6.50E+06
422.01,8.47E+06
422.05,1.08E+07
422.1,1.44E+07
422.14,1.77E+07
422.18,2.13E+07
422.22,2.53E+07
422.27,3.05E+07
422.31,3.47E+07
422.35,3.89E+07
422.39,4.27E+07
422.44,4.68E+07
422.48,4.94E+07
422.52,5.12E+07
422.56,5.21E+07
422.61,5.20E+07
422.65,5.08E+07
422.69,4.88E+07
422.73,4.61E+07
422.78,4.18E+07
422.82,3.78E+07
422.86,3.37E+07
422.9,2.94E+07
422.95,2.43E+07
422.99,2.04E+07
423.03,1.68E+07
423.07,1.36E+07
423.12,1.02E+07
423.16,7.94E+06
423.2,6.07E+06
423.24,4.56E+06
423.29,3.11E+06
423.33,2.24E+06
423.37,1.59E+06
423.41,1.10E+06
423.46,6.83E+05
423.5,4.57E+05
423.54,3.00E+05
423.58,1.93E+05
423.63,1.09E+05
423.67,6.74E+04
423.71,4.10E+04
423.75,2.45E+04
423.8,1.25E+04
423.84,7.20E+03
423.88,4.06E+03
423.92,2.25E+03
423.97,1.05E+03
424.01,5.56E+02
424.05,2.90E+02
424.09,1.49E+02
424.14,6.30E+01
424.18,3.11E+01
424.22,1.50E+01
424.26,7.15E+00
424.31,2.75E+00
424.35,1.26E+00
424.39,5.63E-01
424.44,2.02E-01
424.48,8.68E-02
424.52,3.67E-02
424.56,1.53E-02
424.61,4.97E-03
424.65,1.98E-03
424.69,7.78E-04
424.73,2.99E-04
424.78,8.86E-05
424.82,3.28E-05
424.86,1.19E-05
424.9,4.25E-06
424.95,1.14E-06
424.99,3.92E-07
425.03,1.32E-07
425.07,4.36E-08
425.12,1.07E-08
428.77,1.83E-09
428.81,5.57E-09
428.86,2.19E-08
428.9,6.41E-08
428.94,1.85E-07
428.98,5.22E-07
429.03,1.87E-06
429.07,5.09E-06
429.11,1.36E-05
429.15,3.59E-05
429.2,1.17E-04
429.24,2.97E-04
429.28,7.38E-04
429.32,1.81E-03
429.37,5.39E-03
429.41,1.27E-02
429.45,2.93E-02
429.49,6.66E-02
429.54,1.82E-01
429.58,3.97E-01
429.62,8.53E-01
429.66,1.80E+00
429.71,4.48E+00
429.75,9.11E+00
429.79,1.82E+01
429.83,3.58E+01
429.88,8.11E+01
429.92,1.53E+02
429.96,2.85E+02
430,5.20E+02
430.05,1.08E+03
430.09,1.89E+03
430.13,3.26E+03
430.17,5.54E+03
430.22,1.05E+04
430.26,1.71E+04
430.3,2.74E+04
430.34,4.33E+04
430.39,7.46E+04
430.43,1.13E+05
430.47,1.69E+05
430.51,2.48E+05
430.56,3.90E+05
430.6,5.50E+05
430.64,7.62E+05
430.68,1.04E+06
430.73,1.49E+06
430.77,1.96E+06
430.81,2.52E+06
430.85,3.20E+06
430.9,4.19E+06
430.94,5.11E+06
430.98,6.12E+06
431.02,7.21E+06
431.07,8.63E+06
431.11,9.77E+06
431.15,1.09E+07
431.2,1.22E+07
431.24,1.30E+07
431.28,1.37E+07
431.32,1.42E+07
431.37,1.45E+07
431.41,1.44E+07
431.45,1.41E+07
431.49,1.36E+07
431.54,1.26E+07
431.58,1.17E+07
431.62,1.06E+07
431.66,9.51E+06
431.71,8.09E+06
431.75,6.99E+06
431.79,5.94E+06
431.83,4.99E+06
431.88,3.97E+06
431.92,3.29E+06
431.96,2.75E+06
432,2.36E+06
432.05,2.05E+06
432.09,1.95E+06
432.13,1.98E+06
432.17,2.13E+06
432.22,2.47E+06
432.26,2.84E+06
432.3,3.30E+06
432.34,3.82E+06
432.39,4.53E+06
432.43,5.12E+06
432.47,5.70E+06
432.51,6.25E+06
432.56,6.85E+06
432.6,7.24E+06
432.64,7.52E+06
432.68,7.68E+06
432.73,7.70E+06
432.77,7.57E+06
432.81,7.32E+06
432.85,6.95E+06
432.9,6.36E+06
432.94,5.82E+06
432.98,5.23E+06
433.02,4.62E+06
433.07,3.86E+06
433.11,3.28E+06
433.15,2.74E+06
433.19,2.26E+06
433.24,1.72E+06
433.28,1.36E+06
433.32,1.06E+06
433.36,8.08E+05
433.41,5.64E+05
433.45,4.14E+05
433.49,2.99E+05
433.53,2.13E+05
433.58,1.36E+05
433.62,9.26E+04
433.66,6.23E+04
433.7,4.11E+04
433.75,2.39E+04
433.79,1.52E+04
433.83,9.50E+03
433.87,5.84E+03
433.92,3.10E+03
433.96,1.83E+03
434,1.07E+03
434.04,6.09E+02
434.09,2.95E+02
434.13,1.62E+02
434.17,8.78E+01
434.21,4.66E+01
434.26,2.07E+01
434.3,1.06E+01
434.34,5.31E+00
434.38,2.62E+00
434.43,1.06E+00
434.47,5.04E-01
434.51,2.36E-01
434.55,1.08E-01
434.6,4.00E-02
434.64,1.77E-02
434.68,7.69E-03
434.72,3.29E-03
434.77,1.11E-03
434.81,4.56E-04
434.85,1.84E-04
434.89,7.32E-05
434.94,2.25E-05
434.98,8.62E-06
435.02,3.24E-06
435.06,1.20E-06
435.11,3.37E-07
435.15,1.20E-07
435.19,4.19E-08
435.23,1.44E-08
435.28,3.69E-09
435.32,1.22E-09
437.53,2.77E-09
437.57,8.24E-09
437.61,2.41E-08
437.66,9.02E-08
437.7,2.54E-07
437.74,7.05E-07
437.78,1.92E-06
437.83,6.58E-06
437.87,1.73E-05
437.91,4.47E-05
437.96,1.43E-04
438,3.56E-04
438.04,8.73E-04
438.08,2.10E-03
438.13,6.17E-03
438.17,1.43E-02
438.21,3.27E-02
438.25,7.35E-02
438.3,1.97E-01
438.34,4.27E-01
438.38,9.10E-01
438.42,1.90E+00
438.47,4.69E+00
438.51,9.46E+00
438.55,1.88E+01
438.59,3.66E+01
438.64,8.26E+01
438.68,1.55E+02
438.72,2.87E+02
438.76,5.23E+02
438.81,1.08E+03
438.85,1.89E+03
438.89,3.27E+03
438.93,5.54E+03
438.98,1.05E+04
439.02,1.71E+04
439.06,2.75E+04
439.1,4.35E+04
439.15,7.54E+04
439.19,1.15E+05
439.23,1.72E+05
439.27,2.54E+05
439.32,4.03E+05
