Wavelength,Spectra,,
199.02,4.34E+06,,
199.06,9.32E+06,,
199.1,1.85E+07,,
199.14,3.38E+07,,
199.18,5.69E+07,,
199.22,8.86E+07,,
199.26,1.27E+08,,
199.3,1.69E+08,,
199.35,2.14E+08,,
199.39,2.37E+08,,
199.43,2.42E+08,,
199.47,2.28E+08,,
199.51,1.98E+08,,
199.55,1.59E+08,,
199.59,1.17E+08,,
199.63,8.00E+07,,
199.67,5.04E+07,,
199.72,2.53E+07,,
199.76,1.34E+07,,
199.8,6.75E+06,,
199.84,3.57E+06,,
199.88,2.53E+06,,
199.92,2.84E+06,,
199.96,4.10E+06,,
200,6.04E+06,,
200.04,8.42E+06,,
200.09,1.15E+07,,
200.13,1.35E+07,,
200.17,1.46E+07,,
200.21,1.46E+07,,
200.25,1.35E+07,,
200.29,1.15E+07,,
200.33,9.04E+06,,
200.37,6.57E+06,,
200.41,4.41E+06,,
200.45,2.73E+06,,
200.5,1.34E+06,,
200.54,6.94E+05,,
200.58,3.31E+05,,
200.62,1.46E+05,,
200.66,5.95E+04,,
200.7,2.24E+04,,
200.74,7.77E+03,,
200.78,2.49E+03,,
200.82,7.37E+02,,
200.87,1.44E+02,,
200.91,3.55E+01,,
200.95,8.11E+00,,
200.99,1.71E+00,,
201.03,3.33E-01,,
201.07,5.98E-02,,
201.11,9.91E-03,,
201.15,1.52E-03,,
201.19,2.15E-04,,
201.24,1.66E-05,,
201.28,1.97E-06,,
201.32,2.14E-07,,
201.36,2.16E-08,,
201.4,2.01E-09,,
202.47,1.59E-08,,
202.51,1.94E-07,,
202.55,1.98E-06,,
202.59,1.86E-05,,
202.63,1.62E-04,,
202.67,1.31E-03,,
202.72,1.60E-02,,
202.76,1.09E-01,,
202.8,6.86E-01,,
202.84,4.00E+00,,
202.88,2.16E+01,,
202.92,1.08E+02,,
202.96,5.00E+02,,
203,2.15E+03,,
203.04,8.53E+03,,
203.08,3.14E+04,,
203.13,1.44E+05,,
203.17,4.46E+05,,
203.21,1.28E+06,,
203.25,3.41E+06,,
203.29,8.39E+06,,
203.33,1.92E+07,,
203.37,4.05E+07,,
203.41,7.94E+07,,
203.45,1.44E+08,,
203.5,2.73E+08,,
203.54,4.19E+08,,
203.58,5.95E+08,,
203.62,7.86E+08,,
203.66,9.65E+08,,
203.7,1.10E+09,,
203.74,1.18E+09,,
203.78,1.19E+09,,
203.82,1.13E+09,,
203.87,1.00E+09,,
203.91,8.75E+08,,
203.95,7.49E+08,,
203.99,6.31E+08,,
204.03,5.21E+08,,
204.07,4.19E+08,,
204.11,3.25E+08,,
204.15,2.39E+08,,
204.19,1.67E+08,,
204.24,9.70E+07,,
