Wavelength,Spectra,,
275.8,1.31E+07,,
275.84,5.80E+06,,
275.88,2.46E+06,,
275.93,7.95E+05,,
275.97,3.07E+05,,
276.01,1.14E+05,,
276.05,4.03E+04,,
276.1,1.04E+04,,
276.14,3.35E+03,,
276.18,1.04E+03,,
276.23,2.25E+02,,
276.27,6.33E+01,,
276.31,1.71E+01,,
276.35,4.41E+00,,
276.4,7.65E-01,,
276.44,1.80E-01,,
276.48,4.04E-02,,
276.52,8.72E-03,,
276.57,1.21E-03,,
276.61,2.37E-04,,
276.65,4.46E-05,,
276.69,8.05E-06,,
287.41,4.31E-06,,
287.45,2.21E-05,,
287.49,1.09E-04,,
287.53,5.21E-04,,
287.58,3.47E-03,,
287.62,1.51E-02,,
287.66,6.36E-02,,
287.7,2.57E-01,,
287.75,1.40E+00,,
287.79,5.18E+00,,
287.83,1.85E+01,,
287.87,6.36E+01,,
287.92,2.82E+02,,
287.96,8.89E+02,,
288,2.70E+03,,
288.04,7.88E+03,,
288.09,2.85E+04,,
288.13,7.64E+04,,
288.17,1.97E+05,,
288.21,4.89E+05,,
288.26,1.44E+06,,
288.3,3.29E+06,,
288.34,7.20E+06,,
288.38,1.52E+07,,
288.43,3.66E+07,,
288.47,7.08E+07,,
288.51,1.32E+08,,
288.55,2.37E+08,,
288.6,4.65E+08,,
288.64,7.65E+08,,
288.68,1.21E+09,,
288.72,1.84E+09,,
288.77,2.96E+09,,
288.81,4.13E+09,,
288.85,5.56E+09,,
288.89,7.20E+09,,
288.94,9.43E+09,,
288.98,1.12E+10,,
289.02,1.28E+10,,
289.06,1.41E+10,,
289.11,1.51E+10,,
289.15,1.52E+10,,
289.19,1.48E+10,,
289.23,1.38E+10,,
289.28,1.20E+10,,
289.32,1.03E+10,,
289.36,8.52E+09,,
289.4,6.78E+09,,
289.45,4.82E+09,,
289.49,3.51E+09,,
289.53,2.47E+09,,
289.57,1.67E+09,,
289.62,9.67E+08,,
289.66,5.99E+08,,
289.7,3.57E+08,,
289.75,1.78E+08,,
289.79,9.71E+07,,
289.83,5.12E+07,,
289.87,2.59E+07,,
289.92,1.05E+07,,
289.96,4.89E+06,,
290,2.19E+06,,
290.04,9.43E+05,,
290.09,3.12E+05,,
290.13,1.23E+05,,
290.17,4.69E+04,,
290.21,1.72E+04,,
290.26,4.63E+03,,
290.3,1.56E+03,,
290.34,5.03E+02,,
290.38,1.57E+02,,
290.43,3.45E+01,,
290.47,9.84E+00,,
290.51,2.70E+00,,
290.55,7.15E-01,,
290.6,1.29E-01,,
290.64,3.12E-02,,
290.68,7.28E-03,,
290.72,1.64E-03,,
290.77,2.40E-04,,
290.81,4.95E-05,,
290.85,9.81E-06,,
290.89,1.87E-06,,
295.27,1.05E-06,,
295.31,5.22E-06,,
295.36,3.68E-05,,
295.4,1.69E-04,,
295.44,7.47E-04,,
295.48,3.19E-03,,
295.53,1.86E-02,,
295.57,7.30E-02,,
295.61,2.77E-01,,
295.65,1.01E+00,,
295.7,4.86E+00,,
295.74,1.64E+01,,
295.78,5.32E+01,,
295.82,1.67E+02,,
295.87,6.61E+02,,
295.91,1.91E+03,,
295.95,5.32E+03,,
295.99,1.43E+04,,
296.04,4.67E+04,,
296.08,1.16E+05,,
296.12,2.76E+05,,
296.16,6.36E+05,,
296.21,1.71E+06,,
296.25,3.64E+06,,
296.29,7.44E+06,,
296.33,1.47E+07,,
296.38,3.27E+07,,
296.42,5.94E+07,,
296.46,1.04E+08,,
296.51,2.00E+08,,
296.55,3.23E+08,,
296.59,5.04E+08,,
296.63,7.58E+08,,
296.68,1.20E+09,,
296.72,1.66E+09,,
296.76,2.22E+09,,
296.8,2.87E+09,,
296.85,3.74E+09,,
296.89,4.44E+09,,
296.93,5.09E+09,,
296.97,5.62E+09,,
297.02,6.05E+09,,
297.06,6.16E+09,,
297.1,6.05E+09,,
297.14,5.73E+09,,
297.19,5.09E+09,,
297.23,4.44E+09,,
297.27,3.74E+09,,
297.31,3.04E+09,,
297.36,2.22E+09,,
297.4,1.66E+09,,
297.44,1.20E+09,,
297.48,8.35E+08,,
297.53,5.04E+08,,
297.57,3.23E+08,,
297.61,2.00E+08,,
297.65,1.19E+08,,
297.7,5.94E+07,,
297.74,3.27E+07,,
297.78,1.73E+07,,
297.82,8.85E+06,,
297.87,3.64E+06,,
297.91,1.71E+06,,
297.95,7.79E+05,,
297.99,3.41E+05,,
298.04,1.16E+05,,
298.08,4.67E+04,,
298.12,1.82E+04,,
298.16,6.83E+03,,
298.21,1.91E+03,,
298.25,6.61E+02,,
298.29,2.21E+02,,
298.33,7.11E+01,,
298.38,1.64E+01,,
298.42,4.86E+00,,
298.46,1.39E+00,,
298.5,3.84E-01,,
298.55,7.30E-02,,
298.59,1.86E-02,,
298.63,4.56E-03,,
298.67,1.08E-03,,
298.72,1.69E-04,,
298.76,3.68E-05,,
298.8,7.75E-06,,
298.84,1.57E-06,,
326.95,1.19E-05,,
326.99,5.11E-05,,
327.03,2.13E-04,,
327.07,8.61E-04,,
327.12,4.74E-03,,
327.16,1.79E-02,,
327.2,6.58E-02,,
327.24,2.35E-01,,
327.29,1.10E+00,,
327.33,3.69E+00,,
327.37,1.19E+01,,
327.41,3.76E+01,,
327.46,1.51E+02,,
327.5,4.44E+02,,
327.54,1.27E+03,,
327.58,3.52E+03,,
327.63,1.21E+04,,
327.67,3.14E+04,,
327.71,7.91E+04,,
327.75,1.94E+05,,
327.8,5.68E+05,,
327.84,1.30E+06,,
327.88,2.89E+06,,
327.92,6.24E+06,,
327.97,1.56E+07,,
328.01,3.16E+07,,
328.05,6.19E+07,,
328.09,1.18E+08,,
328.14,2.52E+08,,
328.18,4.49E+08,,
328.22,7.76E+08,,
328.26,1.30E+09,,
328.31,2.39E+09,,
328.35,3.75E+09,,
328.39,5.71E+09,,
328.43,8.45E+09,,
328.48,1.32E+10,,
328.52,1.83E+10,,
328.56,2.46E+10,,
328.6,3.21E+10,,
328.65,4.30E+10,,
328.69,5.25E+10,,
328.73,6.22E+10,,
328.77,7.16E+10,,
328.82,8.19E+10,,
328.86,8.81E+10,,
328.9,9.21E+10,,
328.94,9.35E+10,,
328.99,9.14E+10,,
329.03,8.68E+10,,
329.07,8.00E+10,,
329.11,7.16E+10,,
329.16,5.98E+10,,
329.2,5.01E+10,,
329.24,4.07E+10,,
329.28,3.21E+10,,
329.33,2.29E+10,,
329.37,1.69E+10,,
329.41,1.21E+10,,
329.45,8.45E+09,,
329.5,5.15E+09,,
329.54,3.36E+09,,
329.58,2.12E+09,,
329.62,1.30E+09,,
329.67,6.79E+08,,
329.71,3.90E+08,,
329.75,2.17E+08,,
329.79,1.18E+08,,
329.84,5.24E+07,,
329.88,2.66E+07,,
329.92,1.31E+07,,
329.96,6.24E+06,,
330.01,2.37E+06,,
330.05,1.06E+06,,
330.09,4.60E+05,,
330.14,1.55E+05,,
330.18,6.30E+04,,
330.22,2.48E+04,,
330.26,9.49E+03,,
330.31,2.74E+03,,
330.35,9.79E+02,,
330.39,3.40E+02,,
330.43,1.15E+02,,
330.48,2.83E+01,,
330.52,8.93E+00,,
330.56,2.74E+00,,
330.6,8.13E-01,,
330.65,1.71E-01,,
330.69,4.77E-02,,
330.73,1.29E-02,,
330.77,3.38E-03,,
330.82,6.09E-04,,
330.86,1.49E-04,,
330.9,3.56E-05,,
344.34,3.06E-08,,
344.38,1.22E-07,,
344.42,4.77E-07,,
344.46,1.81E-06,,
344.51,9.22E-06,,
344.55,3.29E-05,,
344.59,1.15E-04,,
344.63,3.88E-04,,
344.68,1.72E-03,,
344.72,5.47E-03,,
344.76,1.70E-02,,
344.8,5.14E-02,,
344.85,1.97E-01,,
344.89,5.62E-01,,
344.93,1.56E+00,,
344.97,4.21E+00,,
345.02,1.40E+01,,
345.06,3.57E+01,,
345.1,8.83E+01,,
345.14,2.13E+02,,
345.19,6.16E+02,,
345.23,1.40E+03,,
345.27,3.09E+03,,
345.31,6.65E+03,,
345.36,1.67E+04,,
345.4,3.38E+04,,
345.44,6.68E+04,,
345.48,1.28E+05,,
345.53,2.80E+05,,
345.57,5.06E+05,,
345.61,8.92E+05,,
345.65,1.53E+06,,
345.7,2.90E+06,,
345.74,4.68E+06,,
345.78,7.36E+06,,
345.82,1.13E+07,,
345.87,1.85E+07,,
345.91,2.67E+07,,
345.95,3.75E+07,,
345.99,5.14E+07,,
346.04,7.32E+07,,
346.08,9.43E+07,,
346.12,1.18E+08,,
346.16,1.44E+08,,
346.21,1.79E+08,,
346.25,2.05E+08,,
346.29,2.30E+08,,
346.33,2.51E+08,,
346.38,2.69E+08,,
346.42,2.77E+08,,
346.46,2.77E+08,,
346.5,2.69E+08,,
346.55,2.51E+08,,
346.59,2.30E+08,,
346.63,2.05E+08,,
346.67,1.79E+08,,
346.72,1.44E+08,,
346.76,1.18E+08,,
346.8,9.43E+07,,
346.84,7.32E+07,,
346.89,5.14E+07,,
346.93,3.75E+07,,
346.97,2.67E+07,,
347.01,1.85E+07,,
347.06,1.13E+07,,
347.1,7.36E+06,,
347.14,4.68E+06,,
347.18,2.90E+06,,
347.23,1.53E+06,,
347.27,8.92E+05,,
347.31,5.06E+05,,
347.35,2.80E+05,,
347.4,1.28E+05,,
347.44,6.68E+04,,
347.48,3.38E+04,,
347.52,1.67E+04,,
347.57,6.65E+03,,
347.61,3.09E+03,,
347.65,1.40E+03,,
347.69,6.16E+02,,
347.74,2.13E+02,,
347.78,8.83E+01,,
347.82,3.57E+01,,
347.86,1.40E+01,,
347.91,4.21E+00,,
347.95,1.56E+00,,
347.99,5.62E-01,,
348.03,1.97E-01,,
348.08,5.14E-02,,
348.12,1.70E-02,,
348.16,5.47E-03,,
348.2,1.72E-03,,
348.25,3.88E-04,,
348.29,1.15E-04,,
348.33,3.29E-05,,
348.37,9.22E-06,,
348.42,1.81E-06,,
348.46,4.77E-07,,
348.5,1.22E-07,,
348.54,3.06E-08,,
367.21,1.22E-05,,
367.25,4.40E-05,,
367.29,1.55E-04,,
367.34,7.26E-04,,
367.38,2.43E-03,,
367.42,7.93E-03,,
367.46,2.53E-02,,
367.51,1.05E-01,,
367.55,3.17E-01,,
367.59,9.36E-01,,
367.63,2.71E+00,,
367.68,9.86E+00,,
367.72,2.70E+01,,
367.76,7.24E+01,,
367.8,1.89E+02,,
367.85,6.09E+02,,
367.89,1.51E+03,,
367.93,3.66E+03,,
367.97,8.67E+03,,
368.02,2.46E+04,,
368.06,5.53E+04,,
368.1,1.21E+05,,
368.14,2.60E+05,,
368.19,6.52E+05,,
368.23,1.33E+06,,
368.27,2.63E+06,,
368.31,5.10E+06,,
368.36,1.13E+07,,
368.4,2.08E+07,,
368.44,3.74E+07,,
368.48,6.56E+07,,
368.53,1.28E+08,,
368.57,2.14E+08,,
368.61,3.47E+08,,
368.65,5.52E+08,,
368.7,9.53E+08,,
368.74,1.44E+09,,
368.78,2.11E+09,,
368.82,3.04E+09,,
368.87,4.64E+09,,
368.91,6.32E+09,,
368.95,8.43E+09,,
368.99,1.10E+10,,
369.04,1.48E+10,,
369.08,1.82E+10,,
369.12,2.20E+10,,
369.16,2.59E+10,,
369.21,3.08E+10,,
369.25,3.44E+10,,
369.29,3.76E+10,,
369.33,4.01E+10,,
369.38,4.20E+10,,
369.42,4.25E+10,,
369.46,4.20E+10,,
369.5,4.06E+10,,
369.55,3.76E+10,,
369.59,3.44E+10,,
369.63,3.08E+10,,
369.67,2.69E+10,,
369.72,2.20E+10,,
369.76,1.82E+10,,
369.8,1.48E+10,,
369.84,1.17E+10,,
369.89,8.43E+09,,
369.93,6.32E+09,,
369.97,4.64E+09,,
370.01,3.32E+09,,
370.06,2.11E+09,,
370.1,1.44E+09,,
370.14,9.53E+08,,
370.18,6.17E+08,,
370.23,3.47E+08,,
370.27,2.14E+08,,
370.31,1.28E+08,,
370.35,7.52E+07,,
370.4,3.74E+07,,
370.44,2.08E+07,,
370.48,1.13E+07,,
370.53,5.10E+06,,
370.57,2.63E+06,,
370.61,1.33E+06,,
370.65,6.52E+05,,
370.7,2.60E+05,,
370.74,1.21E+05,,
370.78,5.53E+04,,
370.82,2.46E+04,,
370.87,8.67E+03,,
370.91,3.66E+03,,
370.95,1.51E+03,,
370.99,6.09E+02,,
371.04,1.89E+02,,
371.08,7.24E+01,,
371.12,2.70E+01,,
371.16,9.86E+00,,
371.21,2.71E+00,,
371.25,9.36E-01,,
371.29,3.17E-01,,
371.33,1.05E-01,,
371.38,2.53E-02,,
371.42,7.93E-03,,
371.46,2.43E-03,,
371.5,7.26E-04,,
371.55,1.55E-04,,
371.59,4.40E-05,,
371.63,1.22E-05,,
396.42,3.21E-07,,
396.46,1.05E-06,,
396.5,3.38E-06,,
396.54,1.06E-05,,
396.59,4.33E-05,,
396.63,1.30E-04,,
396.67,3.85E-04,,
396.71,1.11E-03,,
396.76,4.07E-03,,
396.8,1.13E-02,,
396.84,3.05E-02,,
396.88,8.08E-02,,
396.93,2.66E-01,,
396.97,6.75E-01,,
397.01,1.68E+00,,
397.05,4.08E+00,,
397.1,1.21E+01,,
397.14,2.81E+01,,
397.18,6.42E+01,,
397.22,1.44E+02,,
397.27,3.82E+02,,
397.31,8.16E+02,,
397.35,1.71E+03,,
397.4,4.19E+03,,
397.44,8.38E+03,,
397.48,1.64E+04,,
397.52,3.16E+04,,
397.57,6.96E+04,,
397.61,1.28E+05,,
397.65,2.30E+05,,
397.69,4.07E+05,,
397.74,8.05E+05,,
397.78,1.36E+06,,
397.82,2.25E+06,,
397.86,3.64E+06,,
397.91,6.47E+06,,
397.95,1.00E+07,,
397.99,1.52E+07,,
398.03,2.26E+07,,
398.08,3.62E+07,,
398.12,5.14E+07,,
398.16,7.17E+07,,
398.2,9.79E+07,,
398.25,1.41E+08,,
398.29,1.84E+08,,
398.33,2.35E+08,,
398.37,2.95E+08,,
398.42,3.80E+08,,
398.46,4.55E+08,,
398.5,5.35E+08,,
398.54,6.16E+08,,
398.59,7.14E+08,,
398.63,7.85E+08,,
398.67,8.47E+08,,
398.71,8.95E+08,,
398.76,9.32E+08,,
398.8,9.42E+08,,
398.84,9.32E+08,,
398.88,9.05E+08,,
398.93,8.47E+08,,
398.97,7.85E+08,,
399.01,7.14E+08,,
399.05,6.36E+08,,
399.1,5.35E+08,,
399.14,4.55E+08,,
399.18,3.80E+08,,
399.22,3.11E+08,,
399.27,2.35E+08,,
399.31,1.84E+08,,
399.35,1.41E+08,,
399.39,1.06E+08,,
399.44,7.17E+07,,
399.48,5.14E+07,,
399.52,3.62E+07,,
399.56,2.49E+07,,
399.61,1.52E+07,,
399.65,1.00E+07,,
399.69,6.47E+06,,
399.73,4.09E+06,,
399.78,2.25E+06,,
399.82,1.36E+06,,
399.86,8.05E+05,,
399.9,4.68E+05,,
399.95,2.30E+05,,
399.99,1.28E+05,,
400.03,6.96E+04,,
400.07,3.71E+04,,
400.12,1.64E+04,,
400.16,8.38E+03,,
400.2,4.19E+03,,
400.24,2.05E+03,,
400.29,8.16E+02,,
400.33,3.82E+02,,
400.37,1.75E+02,,
400.41,7.86E+01,,
400.46,2.81E+01,,
400.5,1.21E+01,,
400.54,5.09E+00,,
400.58,2.10E+00,,
400.63,6.75E-01,,
400.67,2.66E-01,,
400.71,1.03E-01,,
400.75,3.89E-02,,
400.8,1.13E-02,,
400.84,4.07E-03,,
400.88,1.45E-03,,
400.92,5.02E-04,,
400.97,1.30E-04,,
401.01,4.33E-05,,
401.05,1.41E-05,,
401.09,4.51E-06,,
401.14,1.05E-06,,
401.18,3.21E-07,,
552.32,1.76E-09,,
552.37,5.14E-09,,
552.41,1.20E-08,,
552.45,2.76E-08,,
552.49,6.28E-08,,
552.54,1.73E-07,,
552.58,3.86E-07,,
552.62,8.51E-07,,
552.66,1.86E-06,,
552.71,4.85E-06,,
552.75,1.03E-05,,
552.79,2.18E-05,,
552.83,4.55E-05,,
552.88,1.13E-04,,
552.92,2.29E-04,,
