Wavelength,Spectra
513.93,3.15E+04
513.97,4.23E+04
514.02,6.02E+04
514.06,7.87E+04
514.1,1.02E+05
514.14,1.30E+05
514.19,1.73E+05
514.23,2.15E+05
514.27,2.64E+05
514.31,3.21E+05
514.36,4.02E+05
514.4,4.74E+05
514.44,5.53E+05
514.48,6.37E+05
514.53,7.48E+05
514.57,8.39E+05
514.61,9.29E+05
514.65,1.02E+06
514.7,1.12E+06
514.74,1.19E+06
514.78,1.26E+06
514.82,1.31E+06
514.87,1.35E+06
514.91,1.37E+06
514.95,1.37E+06
514.99,1.35E+06
515.04,1.31E+06
515.08,1.26E+06
515.12,1.19E+06
515.16,1.12E+06
515.21,1.02E+06
515.25,9.29E+05
515.29,8.39E+05
515.33,7.48E+05
515.38,6.37E+05
515.42,5.53E+05
515.46,4.74E+05
515.5,4.02E+05
515.55,3.21E+05
515.59,2.64E+05
515.63,2.15E+05
515.67,1.73E+05
515.72,1.30E+05
515.76,1.02E+05
515.8,7.87E+04
515.84,6.02E+04
515.89,4.23E+04
515.93,3.15E+04
515.97,2.31E+04
516.01,1.68E+04
516.06,1.11E+04
516.1,7.83E+03
516.14,5.47E+03
516.18,3.77E+03
516.23,2.33E+03
516.27,1.57E+03
516.31,1.04E+03
516.35,6.81E+02
516.4,3.95E+02
516.44,2.52E+02
516.48,1.59E+02
516.52,9.89E+01
516.57,5.38E+01
516.61,3.26E+01
516.65,1.95E+01
516.69,1.15E+01
516.74,5.89E+00
516.78,3.39E+00
516.82,1.93E+00
516.86,1.08E+00
516.91,5.18E-01
516.95,2.84E-01
516.99,1.53E-01
517.03,8.18E-02
517.08,3.67E-02
517.12,1.91E-02
517.16,9.79E-03
517.2,4.97E-03
517.25,2.09E-03
517.29,1.03E-03
517.33,5.03E-04
517.37,2.42E-04
517.42,9.57E-05
517.46,4.49E-05
517.5,2.08E-05
517.54,9.51E-06
517.59,3.52E-06
517.63,1.57E-06
517.67,6.91E-07
517.71,3.00E-07
517.76,1.04E-07
517.8,4.41E-08
517.84,1.85E-08
517.88,7.62E-09
517.93,2.48E-09
517.97,9.98E-10
518.01,3.96E-10
519.76,5.30E-10
519.8,1.32E-09
519.84,3.23E-09
519.88,7.84E-09
519.93,2.34E-08
519.97,5.52E-08
520.01,1.29E-07
520.05,2.98E-07
520.1,8.34E-07
520.14,1.88E-06
520.18,4.17E-06
520.22,9.16E-06
520.27,2.41E-05
520.31,5.16E-05
520.35,1.09E-04
520.39,2.28E-04
520.44,5.64E-04
520.48,1.15E-03
520.52,2.31E-03
520.56,4.60E-03
520.61,1.07E-02
520.65,2.07E-02
520.69,3.96E-02
520.73,7.49E-02
520.78,1.64E-01
520.82,3.02E-01
520.86,5.49E-01
520.9,9.89E-01
520.95,2.03E+00
520.99,3.56E+00
521.03,6.17E+00
521.07,1.06E+01
521.12,2.04E+01
521.16,3.40E+01
521.2,5.61E+01
521.24,9.14E+01
521.29,1.66E+02
521.33,2.63E+02
521.37,4.13E+02
521.41,6.40E+02
521.46,1.09E+03
521.5,1.65E+03
521.54,2.46E+03
521.58,3.63E+03
521.63,5.81E+03
521.67,8.34E+03
521.71,1.19E+04
521.75,1.66E+04
521.8,2.50E+04
521.84,3.42E+04
521.88,4.63E+04
521.92,6.18E+04
521.97,8.73E+04
522.01,1.14E+05
522.05,1.46E+05
522.09,1.86E+05
522.14,2.47E+05
522.18,3.05E+05
522.22,3.74E+05
522.26,4.52E+05
522.31,5.64E+05
522.35,6.64E+05
522.39,7.74E+05
522.43,8.90E+05
522.48,1.04E+06
522.52,1.17E+06
522.56,1.30E+06
522.6,1.42E+06
522.65,1.56E+06
522.69,1.67E+06
522.73,1.76E+06
522.77,1.83E+06
522.82,1.90E+06
522.86,1.92E+06
522.9,1.93E+06
522.94,1.91E+06
522.99,1.86E+06
523.03,1.80E+06
523.07,1.71E+06
523.11,1.62E+06
523.16,1.48E+06
523.2,1.36E+06
523.24,1.23E+06
523.28,1.11E+06
523.33,9.51E+05
523.37,8.31E+05
523.41,7.18E+05
523.45,6.13E+05
523.5,4.95E+05
523.54,4.12E+05
523.58,3.38E+05
523.62,2.75E+05
523.67,2.09E+05
523.71,1.65E+05
523.75,1.29E+05
523.79,9.98E+04
523.84,7.11E+04
523.88,5.36E+04
523.92,3.99E+04
523.96,2.93E+04
524.01,1.96E+04
524.05,1.41E+04
524.09,9.96E+03
524.13,6.97E+03
524.18,4.39E+03
524.22,2.99E+03
524.26,2.02E+03
524.3,1.34E+03
524.35,7.94E+02
524.39,5.15E+02
524.43,3.30E+02
524.47,2.09E+02
524.52,1.16E+02
524.56,7.17E+01
524.6,4.37E+01
524.64,2.64E+01
524.69,1.38E+01
524.73,8.09E+00
524.77,4.69E+00
524.81,2.69E+00
524.86,1.32E+00
524.9,7.38E-01
524.94,4.08E-01
524.98,2.22E-01
525.03,1.03E-01
525.07,5.46E-02
525.11,2.87E-02
525.15,1.49E-02
525.2,6.45E-03
525.24,3.26E-03
525.28,1.63E-03
525.32,8.06E-04
525.37,3.28E-04
525.41,1.58E-04
525.45,7.51E-05
525.5,2.92E-05
525.54,1.35E-05
525.58,6.19E-06
525.62,2.80E-06
525.67,1.02E-06
525.71,4.51E-07
525.75,1.96E-07
525.79,8.45E-08
525.84,2.90E-08
525.88,1.22E-08
525.92,5.04E-09
525.96,2.07E-09
526.01,6.66E-10
526.05,2.66E-10
531.45,9.95E-10
531.49,2.42E-09
531.53,5.80E-09
531.57,1.38E-08
531.62,4.00E-08
531.66,9.26E-08
531.7,2.12E-07
531.74,4.80E-07
531.79,1.31E-06
531.83,2.90E-06
531.87,6.32E-06
531.91,1.37E-05
531.96,3.52E-05
532,7.41E-05
532.04,1.54E-04
532.08,3.17E-04
532.13,7.71E-04
532.17,1.55E-03
532.21,3.07E-03
532.26,7.12E-03
532.3,1.38E-02
532.34,2.64E-02
532.38,5.00E-02
532.43,1.09E-01
532.47,2.02E-01
532.51,3.68E-01
532.55,6.64E-01
532.6,1.37E+00
532.64,2.41E+00
532.68,4.19E+00
532.72,7.21E+00
532.77,1.40E+01
532.81,2.35E+01
532.85,3.90E+01
532.89,6.39E+01
532.94,1.17E+02
532.98,1.87E+02
533.02,2.96E+02
533.06,4.63E+02
533.11,7.98E+02
533.15,1.22E+03
533.19,1.84E+03
533.23,2.74E+03
533.28,4.45E+03
533.32,6.48E+03
533.36,9.32E+03
533.4,1.33E+04
533.45,2.03E+04
533.49,2.82E+04
533.53,3.86E+04
533.57,5.24E+04
533.62,7.55E+04
533.66,9.99E+04
533.7,1.31E+05
533.74,1.69E+05
533.79,2.30E+05
533.83,2.90E+05
533.87,3.61E+05
533.91,4.46E+05
533.96,5.71E+05
534,6.86E+05
534.04,8.16E+05
534.08,9.60E+05
534.13,1.16E+06
534.17,1.33E+06
534.21,1.51E+06
534.25,1.69E+06
534.3,1.92E+06
534.34,2.10E+06
534.38,2.27E+06
534.42,2.43E+06
534.47,2.60E+06
534.51,2.71E+06
534.55,2.80E+06
534.59,2.85E+06
534.64,2.88E+06
534.68,2.86E+06
534.72,2.81E+06
534.76,2.74E+06
534.81,2.60E+06
534.85,2.47E+06
534.89,2.31E+06
534.93,2.14E+06
534.98,1.92E+06
535.02,1.74E+06
535.06,1.55E+06
535.1,1.37E+06
535.15,1.16E+06
535.19,9.98E+05
535.23,8.51E+05
535.27,7.18E+05
535.32,5.71E+05
535.36,4.69E+05
535.4,3.81E+05
535.44,3.07E+05
535.49,2.30E+05
535.53,1.80E+05
535.57,1.40E+05
535.61,1.07E+05
535.66,7.55E+04
535.7,5.65E+04
535.74,4.17E+04
535.78,3.05E+04
535.83,2.03E+04
535.87,1.45E+04
535.91,1.02E+04
535.95,7.10E+03
536,4.45E+03
536.04,3.03E+03
536.08,2.03E+03
536.12,1.35E+03
536.17,7.98E+02
536.21,5.17E+02
536.25,3.32E+02
536.29,2.10E+02
536.34,1.17E+02
536.38,7.23E+01
536.42,4.42E+01
536.46,2.67E+01
536.51,1.40E+01
536.55,8.24E+00
536.59,4.80E+00
536.63,2.77E+00
536.68,1.37E+00
536.72,7.68E-01
536.76,4.27E-01
536.8,2.35E-01
536.85,1.09E-01
536.89,5.85E-02
536.93,3.10E-02
536.97,1.62E-02
537.02,7.12E-03
537.06,3.64E-03
537.1,1.84E-03
537.14,9.18E-04
537.19,3.80E-04
537.23,1.85E-04
537.27,8.91E-05
537.31,4.24E-05
537.36,1.65E-05
537.4,7.67E-06
537.44,3.52E-06
537.48,1.60E-06
537.53,5.88E-07
537.57,2.60E-07
537.61,1.14E-07
537.65,4.94E-08
537.7,1.71E-08
537.74,7.21E-09
537.78,3.01E-09
537.82,1.24E-09
537.87,4.05E-10
539.78,2.97E-10
539.82,7.15E-10
539.87,2.11E-09
539.91,4.96E-09
539.95,1.15E-08
539.99,2.65E-08
540.04,7.40E-08
540.08,1.66E-07
540.12,3.69E-07
540.16,8.10E-07
540.21,2.13E-06
540.25,4.57E-06
540.29,9.69E-06
540.33,2.03E-05
540.38,5.05E-05
540.42,1.03E-04
540.46,2.09E-04
540.5,4.19E-04
540.55,9.84E-04
540.59,1.92E-03
540.63,3.72E-03
540.67,7.11E-03
540.72,1.58E-02
540.76,2.94E-02
540.8,5.43E-02
540.84,9.91E-02
540.89,2.07E-01
540.93,3.69E-01
540.97,6.51E-01
541.01,1.14E+00
541.06,2.24E+00
541.1,3.81E+00
541.14,6.42E+00
541.18,1.07E+01
541.23,1.99E+01
541.27,3.24E+01
541.31,5.20E+01
541.35,8.28E+01
541.4,1.46E+02
541.44,2.26E+02
541.48,3.47E+02
541.52,5.27E+02
541.57,8.74E+02
541.61,1.30E+03
541.65,1.90E+03
541.69,2.75E+03
541.74,4.32E+03
541.78,6.11E+03
541.82,8.55E+03
541.86,1.18E+04
541.91,1.75E+04
541.95,2.37E+04
541.99,3.17E+04
542.03,4.19E+04
542.08,5.85E+04
542.12,7.54E+04
542.16,9.63E+04
542.2,1.22E+05
542.25,1.60E+05
542.29,1.98E+05
542.33,2.41E+05
542.37,2.90E+05
542.42,3.61E+05
542.46,4.25E+05
542.5,4.95E+05
542.54,5.70E+05
542.59,6.70E+05
542.63,7.53E+05
542.67,8.37E+05
542.71,9.20E+05
542.76,1.02E+06
542.8,1.10E+06
542.84,1.16E+06
542.88,1.22E+06
542.93,1.28E+06
542.97,1.31E+06
543.01,1.33E+06
543.05,1.33E+06
543.1,1.32E+06
543.14,1.29E+06
543.18,1.25E+06
543.22,1.19E+06
543.27,1.11E+06
543.31,1.04E+06
543.35,9.61E+05
543.39,8.78E+05
543.44,7.74E+05
543.48,6.90E+05
543.52,6.09E+05
543.56,5.32E+05
543.61,4.42E+05
543.65,3.77E+05
543.69,3.18E+05
543.73,2.65E+05
543.78,2.08E+05
543.82,1.69E+05
543.86,1.36E+05
543.9,1.08E+05
543.95,8.03E+04
543.99,6.24E+04
544.03,4.79E+04
544.07,3.65E+04
544.12,2.55E+04
544.16,1.89E+04
544.2,1.39E+04
544.24,1.01E+04
544.29,6.65E+03
544.33,4.71E+03
544.37,3.30E+03
544.41,2.29E+03
544.46,1.43E+03
544.5,9.66E+02
544.54,6.46E+02
544.58,4.28E+02
544.63,2.52E+02
544.67,1.63E+02
544.71,1.04E+02
544.75,6.57E+01
544.8,3.65E+01
544.84,2.25E+01
544.88,1.37E+01
544.92,8.30E+00
544.97,4.35E+00
545.01,2.56E+00
545.05,1.49E+00
545.09,8.61E-01
545.14,4.26E-01
545.18,2.40E-01
545.22,1.33E-01
545.26,7.34E-02
545.31,3.43E-02
545.35,1.84E-02
545.39,9.79E-03
545.43,5.15E-03
545.48,2.27E-03
545.52,1.17E-03
545.56,5.91E-04
545.61,2.49E-04
545.65,1.24E-04
545.69,6.05E-05
545.73,2.93E-05
545.78,1.17E-05
545.82,5.52E-06
545.86,2.58E-06
545.9,1.20E-06
545.95,4.50E-07
545.99,2.03E-07
546.03,9.07E-08
546.07,4.01E-08
546.12,1.42E-08
546.16,6.14E-09
546.2,2.62E-09
546.24,1.11E-09
546.29,3.70E-10
548.75,2.20E-10
548.79,5.21E-10
548.84,1.51E-09
548.88,3.50E-09
548.92,8.02E-09
548.96,1.82E-08
549.01,4.99E-08
549.05,1.11E-07
549.09,2.42E-07
549.13,5.26E-07
549.18,1.36E-06
549.22,2.89E-06
549.26,6.05E-06
549.3,1.26E-05
549.35,3.08E-05
549.39,6.24E-05
549.43,1.25E-04
549.47,2.48E-04
549.52,5.76E-04
549.56,1.12E-03
549.6,2.14E-03
549.64,4.06E-03
549.69,8.91E-03
549.73,1.65E-02
549.77,3.03E-02
549.81,5.49E-02
549.86,1.14E-01
549.9,2.02E-01
549.94,3.54E-01
549.98,6.15E-01
550.03,1.21E+00
550.07,2.05E+00
550.11,3.43E+00
550.15,5.69E+00
550.2,1.06E+01
550.24,1.71E+01
550.28,2.75E+01
550.32,4.36E+01
550.37,7.66E+01
550.41,1.19E+02
550.45,1.82E+02
550.49,2.76E+02
550.54,4.59E+02
550.58,6.80E+02
550.62,9.98E+02
550.66,1.45E+03
550.71,2.27E+03
550.75,3.22E+03
550.79,4.52E+03
550.83,6.28E+03
550.88,9.33E+03
550.92,1.26E+04
550.96,1.70E+04
551,2.25E+04
551.05,3.16E+04
551.09,4.10E+04
551.13,5.27E+04
551.17,6.69E+04
551.22,8.88E+04
551.26,1.10E+05
551.3,1.35E+05
551.34,1.64E+05
551.39,2.06E+05
551.43,2.45E+05
551.47,2.87E+05
551.51,3.34E+05
551.56,3.97E+05
551.6,4.50E+05
551.64,5.06E+05
551.68,5.63E+05
551.73,6.34E+05
551.77,6.90E+05
551.81,7.43E+05
551.85,7.93E+05
551.9,8.49E+05
551.94,8.89E+05
551.98,9.23E+05
552.02,9.53E+05
552.07,9.83E+05
552.11,1.00E+06
552.15,1.02E+06
552.19,1.04E+06
552.24,1.07E+06
552.28,1.10E+06
552.32,1.14E+06
552.37,1.20E+06
552.41,1.27E+06
552.45,1.36E+06
552.49,1.46E+06
552.54,1.63E+06
552.58,1.78E+06
552.62,1.96E+06
552.66,2.16E+06
552.71,2.43E+06
552.75,2.66E+06
552.79,2.90E+06
552.83,3.15E+06
552.88,3.45E+06
552.92,3.67E+06
552.96,3.88E+06
553,4.06E+06
553.05,4.24E+06
553.09,4.34E+06
553.13,4.40E+06
553.17,4.42E+06
553.22,4.38E+06
553.26,4.30E+06
553.3,4.17E+06
553.34,4.01E+06
553.39,3.76E+06
553.43,3.53E+06
553.47,3.28E+06
553.51,3.02E+06
553.56,2.68E+06
553.6,2.41E+06
553.64,2.14E+06
553.68,1.88E+06
553.73,1.58E+06
553.77,1.36E+06
553.81,1.16E+06
553.85,9.72E+05
553.9,7.72E+05
553.94,6.35E+05
553.98,5.16E+05
554.02,4.16E+05
554.07,3.12E+05
554.11,2.45E+05
554.15,1.91E+05
554.19,1.47E+05
554.24,1.05E+05
554.28,7.86E+04
554.32,5.85E+04
554.36,4.31E+04
554.41,2.90E+04
554.45,2.08E+04
554.49,1.48E+04
554.53,1.04E+04
554.58,6.64E+03
554.62,4.57E+03
554.66,3.11E+03
554.7,2.10E+03
554.75,1.26E+03
554.79,8.31E+02
554.83,5.41E+02
554.87,3.50E+02
554.92,2.00E+02
554.96,1.28E+02
555,8.38E+01
555.04,5.80E+01
555.09,4.47E+01
555.13,4.65E+01
555.17,5.96E+01
555.21,8.63E+01
555.26,1.47E+02
555.3,2.28E+02
555.34,3.53E+02
555.38,5.42E+02
555.43,9.14E+02
555.47,1.37E+03
555.51,2.04E+03
555.55,3.01E+03
555.6,4.81E+03
555.64,6.91E+03
555.68,9.84E+03
555.72,1.39E+04
555.77,2.10E+04
555.81,2.89E+04
555.85,3.94E+04
555.89,5.31E+04
555.94,7.60E+04
555.98,1.00E+05
556.02,1.31E+05
556.06,1.69E+05
556.11,2.29E+05
556.15,2.88E+05
556.19,3.60E+05
556.23,4.45E+05
556.28,5.71E+05
556.32,6.89E+05
556.36,8.24E+05
556.4,9.74E+05
556.45,1.18E+06
556.49,1.37E+06
556.53,1.56E+06
556.57,1.77E+06
556.62,2.04E+06
556.66,2.25E+06
556.7,2.46E+06
556.74,2.67E+06
556.79,2.91E+06
556.83,3.08E+06
556.87,3.22E+06
556.91,3.34E+06
556.96,3.44E+06
557,3.49E+06
557.04,3.50E+06
557.08,3.47E+06
557.13,3.39E+06
557.17,3.29E+06
557.21,3.15E+06
557.25,2.99E+06
557.3,2.77E+06
557.34,2.57E+06
557.38,2.36E+06
557.42,2.14E+06
557.47,1.88E+06
557.51,1.67E+06
557.55,1.46E+06
557.59,1.27E+06
557.64,1.06E+06
557.68,8.97E+05
557.72,7.54E+05
557.76,6.28E+05
557.81,4.93E+05
557.85,4.01E+05
557.89,3.23E+05
557.93,2.57E+05
557.98,1.91E+05
558.02,1.49E+05
558.06,1.15E+05
558.1,8.74E+04
558.15,6.14E+04
558.19,4.58E+04
558.23,3.38E+04
558.27,2.47E+04
558.32,1.64E+04
558.36,1.17E+04
558.4,8.26E+03
558.44,5.77E+03
558.49,3.63E+03
558.53,2.48E+03
558.57,1.68E+03
558.61,1.12E+03
558.66,6.69E+02
558.7,4.37E+02
558.74,2.83E+02
558.78,1.81E+02
558.83,1.02E+02
558.87,6.39E+01
558.91,3.95E+01
558.95,2.42E+01
559,1.29E+01
559.04,7.75E+00
559.08,4.59E+00
559.13,2.35E+00
559.17,1.36E+00
559.21,7.80E-01
559.25,4.42E-01
559.3,2.15E-01
559.34,1.19E-01
559.38,6.52E-02
559.42,3.54E-02
559.47,1.63E-02
559.51,8.62E-03
559.55,4.52E-03
559.59,2.35E-03
559.64,1.02E-03
559.68,5.18E-04
559.72,2.60E-04
559.76,1.30E-04
559.81,5.33E-05
559.85,2.59E-05
559.89,1.25E-05
559.93,5.92E-06
559.98,2.31E-06
560.02,1.07E-06
560.06,4.94E-07
560.1,2.25E-07
560.15,8.29E-08
560.19,3.69E-08
560.23,1.63E-08
560.27,7.09E-09
560.32,2.48E-09
560.36,1.81E-09
560.4,1.77E-09
560.44,4.11E-09
560.49,1.16E-08
560.53,2.63E-08
560.57,5.89E-08
560.61,1.31E-07
560.66,3.50E-07
560.7,7.60E-07
560.74,1.63E-06
560.78,3.47E-06
560.83,8.80E-06
560.87,1.83E-05
560.91,3.77E-05
560.95,7.69E-05
561,1.85E-04
561.04,3.68E-04
561.08,7.26E-04
561.12,1.42E-03
561.17,3.23E-03
561.21,6.17E-03
561.25,1.17E-02
561.29,2.18E-02
561.34,4.71E-02
561.38,8.62E-02
561.42,1.56E-01
561.46,2.80E-01
561.51,5.73E-01
561.55,1.00E+00
561.59,1.74E+00
561.63,2.99E+00
561.68,5.80E+00
561.72,9.75E+00
561.76,1.62E+01
561.8,2.67E+01
561.85,4.91E+01
561.89,7.89E+01
561.93,1.26E+02
561.97,1.98E+02
562.02,3.46E+02
562.06,5.33E+02
562.1,8.13E+02
562.14,1.23E+03
562.19,2.03E+03
562.23,3.00E+03
562.27,4.38E+03
562.31,6.35E+03
562.36,9.94E+03
562.4,1.41E+04
