wavelength,CR1000Y
380,1293.543367
380.0333333,1036.396914
380.0666667,790.9105667
380.1,584.9783837
380.1333333,445.991108
380.1666667,379.9650135
380.2,364.0564186
380.2333333,373.3787899
380.2666667,383.091389
380.3,382.1473779
380.3333333,392.5758116
380.3666667,441.2607424
380.4,555.0862223
380.4333333,750.4638187
380.4666667,997.1167514
380.5,1251.762248
380.5333333,1471.116987
380.5666667,1615.203989
380.6,1672.474078
380.6333333,1645.86846
380.6666667,1538.443781
380.7,1354.352037
380.7333333,1118.424438
380.7666667,873.9369054
380.8,664.8119764
380.8333333,534.4288557
380.8666667,493.7922963
380.9,503.8558503
380.9333333,521.2826555
380.9666667,502.769689
381,429.4767338
381.0333333,350.1219932
381.0666667,324.987778
381.1,414.3563988
381.1333333,655.6930073
381.1666667,969.0303272
381.2,1236.728585
381.2333333,1341.13063
381.2666667,1184.562329
381.3,870.0799931
381.3333333,616.6747293
381.3666667,644.7425357
381.4,1163.735948
381.4333333,2131.091988
381.4666667,3252.056553
381.5,4220.896952
381.5333333,4733.872734
381.5666667,4651.901856
381.6,4121.136346
381.6333333,3316.142001
381.6666667,2411.476748
381.7,1565.112728
381.7333333,883.4517012
381.7666667,462.9014167
381.8,399.8696225
381.8333333,764.5989357
381.8666667,1475.693223
381.9,2397.260657
381.9333333,3393.338158
381.9666667,4328.446084
382,5072.642408
382.0333333,5499.519054
382.0666667,5482.725132
382.1,4903.099122
382.1333333,3838.175473
382.1666667,2581.352759
382.2,1437.062955
382.2333333,708.4241749
382.2666667,551.9767949
382.3,846.0219773
382.3333333,1437.77333
382.3666667,2174.44645
382.4,2919.124751
382.4333333,3589.112261
382.4666667,4113.284281
382.5,4420.516112
382.5333333,4460.117787
382.5666667,4311.419034
382.6,4104.713153
382.6333333,3970.412962
382.6666667,4025.516707
382.7,4216.472258
382.7333333,4372.337381
382.7666667,4319.85454
382.8,3891.250573
382.8333333,3091.149073
382.8666667,2127.017327
382.9,1217.946918
382.9333333,582.241789
382.9666667,325.1762885
383,322.2591974
383.0333333,421.1123028
383.0666667,469.3586519
383.1,368.0968246
383.1333333,214.2191665
383.1666667,149.4166969
383.2,315.380435
383.2333333,822.2414664
383.2666667,1565.369849
383.3,2350.665239
383.3333333,2983.731871
383.3666667,3282.208552
383.4,3228.55918
383.4333333,2924.757826
383.4666667,2475.4555
383.5,1984.337032
383.5333333,1521.578483
383.5666667,1116.03554
383.6,794.0138559
383.6333333,581.6950604
383.6666667,483.9514461
383.7,460.3528501
383.7333333,464.6723808
383.7666667,450.6832499
383.8,403.3502339
383.8333333,426.8764787
383.8666667,653.9534569
383.9,1217.272641
383.9333333,2208.273167
383.9666667,3426.185311
384,4544.069666
384.0333333,5234.48759
384.0666667,5194.837419
384.1,4477.325597
384.1333333,3398.932538
384.1666667,2282.983813
384.2,1447.480044
384.2333333,1015.890321
384.2666667,865.969884
384.3,859.7371786
384.3333333,859.502234
384.3666667,782.259127
384.4,663.6801006
384.4333333,554.9917261
384.4666667,507.4205606
384.5,555.0167449
384.5333333,665.0472854
384.5666667,788.5506629
384.6,876.5653581
384.6333333,887.5709832
384.6666667,833.4145282
384.7,749.2401714
384.7333333,670.2892889
384.7666667,630.6020184
384.8,646.9142503
384.8333333,722.9755198
384.8666667,862.2200697
384.9,1067.277604
384.9333333,1311.320655
384.9666667,1530.276249
385,1657.682292
385.0333333,1627.322347
385.0666667,1418.30095
385.1,1107.706345
385.1333333,785.4122064
385.1666667,541.2921567
385.2,438.8524575
385.2333333,440.0361483
385.2666667,482.3361125
385.3,503.2452332
385.3333333,452.4698076
385.3666667,365.959671
385.4,316.7999715
385.4333333,378.2208227
385.4666667,615.8783837
385.5,989.1008435
385.5333333,1378.803928
385.5666667,1664.075342
385.6,1726.923883
385.6333333,1551.325404
385.6666667,1247.37409
385.7,932.9840012
385.7333333,725.8392298
385.7666667,705.9341712
385.8,874.0477389
385.8333333,1220.95749
385.8666667,1737.440594
385.9,2385.72187
385.9333333,3021.90021
385.9666667,3477.422737
386,3583.736575
386.0333333,3209.366493
386.0666667,2473.567254
386.1,1599.461589
386.1333333,810.5051305
386.1666667,316.0656401
386.2,139.0774335
386.2333333,170.4794011
386.2666667,298.4187591
386.3,413.1508727
386.3333333,471.8720352
386.3666667,510.9296637
386.4,571.2428744
386.4333333,693.4957207
386.4666667,887.0036108
386.5,1098.518501
386.5333333,1267.369779
386.5666667,1332.888665
386.6,1257.065954
386.6333333,1081.06417
386.6666667,863.3268451
386.7,662.2975146
386.7333333,528.2522835
386.7666667,459.9921605
386.8,436.3168947
386.8333333,435.9817517
386.8666667,439.0444833
386.9,441.309709
386.9333333,449.03641
386.9666667,468.6715574
387,506.6977198
387.0333333,570.5839862
387.0666667,668.8892926
387.1,810.2289023
387.1333333,1002.99789
387.1666667,1233.168868
387.2,1445.270048
387.2333333,1579.348925
387.2666667,1575.462557
387.3,1402.116165
387.3333333,1118.875544
387.3666667,803.4883942
387.4,533.7024155
387.4333333,373.5058003
387.4666667,308.1643381
387.5,294.9943571
387.5333333,291.2789066
387.5666667,261.2303734
387.6,243.4283355
387.6333333,321.6482096
387.6666667,580.3029646
387.7,1097.825002
387.7333333,1812.894263
387.7666667,2523.205313
387.8,3020.225557
387.8333333,3097.418804
387.8666667,2697.053534
387.9,2010.488683
387.9333333,1252.821014
387.9666667,639.0751462
388,315.6693807
388.0333333,232.7723537
388.0666667,305.6863306
388.1,449.7135769
388.1333333,589.7865376
388.1666667,699.5909594
388.2,768.2042901
388.2333333,784.7098694
388.2666667,741.3701057
388.3,659.9604128
388.3333333,578.2706951
388.3666667,534.2496856
388.4,564.7607957
388.4333333,685.8593882
388.4666667,894.8684123
388.5,1188.442061
388.5333333,1562.711168
388.5666667,1985.876829
388.6,2384.735361
388.6333333,2682.733077
388.6666667,2803.417847
388.7,2708.513178
388.7333333,2455.065608
388.7666667,2114.754758
388.8,1759.26025
388.8333333,1448.110235
388.8666667,1187.756545
388.9,970.1634099
388.9333333,787.2947269
388.9666667,632.1161978
389,505.4527731
389.0333333,411.8383314
389.0666667,355.8286337
389.1,341.2430774
389.1333333,360.5596277
389.1666667,397.3572527
389.2,434.9760691
389.2333333,457.1497327
389.2666667,462.529574
389.3,468.92784
389.3333333,495.4156705
389.3666667,560.9773264
389.4,669.4802197
389.4333333,792.5570132
389.4666667,897.7011729
389.5,952.4063863
389.5333333,934.6188409
389.5666667,860.6747613
389.6,755.7217782
389.6333333,644.9075222
389.6666667,552.6798289
389.7,498.9462182
389.7333333,501.8025213
389.7666667,579.33985
389.8,745.7053333
389.8333333,967.0358787
389.8666667,1177.435847
389.9,1310.426104
389.9333333,1301.975165
389.9666667,1154.002247
390,940.2335909
390.0333333,738.0170088
390.0666667,624.2983554
390.1,639.5765269
390.1333333,759.3249195
390.1666667,952.2915945
390.2,1187.221496
390.2333333,1428.11547
390.2666667,1624.675076
390.3,1723.918543
390.3333333,1672.864103
390.3666667,1437.629424
390.4,1084.68383
390.4333333,713.3400906
390.4666667,422.9297808
390.5,301.870826
390.5333333,334.9752887
390.5666667,449.8223192
390.6,573.3888798
390.6333333,635.3771983
390.6666667,617.9420628
390.7,550.5684723
390.7333333,464.4388284
390.7666667,390.4531631
390.8,344.9229557
390.8333333,322.8059621
390.8666667,317.3626651
390.9,321.8557701
390.9333333,330.2566321
390.9666667,338.2541784
391,341.7924741
391.0333333,336.8155844
391.0666667,321.1624292
391.1,300.5569879
391.1333333,282.7739713
391.1666667,275.5880946
391.2,285.2436534
391.2333333,306.7951155
391.2666667,330.3285678
391.3,345.9076497
391.3333333,344.3791467
391.3666667,327.4179745
391.4,304.6015812
391.4333333,285.687185
391.4666667,280.2466734
391.5,292.0183632
391.5333333,317.8722343
391.5666667,354.2842511
391.6,397.7277622
391.6333333,444.3749629
391.6666667,489.8212453
391.7,529.5968448
391.7333333,559.2333993
391.7666667,578.7081742
391.8,602.2990355
391.8333333,647.1537138
391.8666667,730.4199393
391.9,861.2149658
391.9333333,1004.054709
391.9666667,1108.059676
392,1122.335825
392.0333333,1004.453867
392.0666667,796.384052
392.1,588.5608885
392.1333333,471.9957341
392.1666667,532.6798242
392.2,755.4736185
392.2333333,1031.481115
392.2666667,1248.263702
392.3,1294.841194
392.3333333,1138.951214
392.3666667,865.5427254
392.4,569.1063799
392.4333333,344.0341808
392.4666667,252.0266996
392.5,274.9795286
392.5333333,382.8389927
392.5666667,545.5514172
392.6,733.0619199
392.6333333,915.3106166
392.6666667,1062.236328
392.7,1143.777874
392.7333333,1137.901703
392.7666667,1080.279654
392.8,1031.825279
392.8333333,1053.558459
392.8666667,1199.371358
392.9,1428.026506
392.9333333,1630.534429
392.9666667,1696.451937
393,1520.148191
393.0333333,1137.273252
393.0666667,744.1899794
393.1,545.9802095
393.1333333,746.4047073
393.1666667,1419.581401
393.2,2402.645834
393.2333333,3507.463996
393.2666667,4545.916904
393.3,5353.489335
393.3333333,5837.03881
393.3666667,5916.860904
393.4,5513.251191
393.4333333,4591.233787
393.4666667,3346.073723
393.5,2046.90941
393.5333333,962.9134008
393.5666667,334.1751814
393.6,138.01923
393.6333333,212.278454
393.6666667,393.5016736
393.7,524.1472858
393.7333333,549.998654
393.7666667,504.7626726
393.8,424.9503461
393.8333333,346.8069185
393.8666667,295.276056
393.9,280.0329993
393.9333333,309.6712809
393.9666667,392.6673052
394,515.2335481
394.0333333,615.1139351
394.0666667,623.6770894
394.1,472.2936528
394.1333333,155.3422527
394.1666667,104.3590093
394.2,32.2374946
394.2333333,646.2794352
394.2666667,2119.083173
394.3,4039.194655
394.3333333,5855.821199
394.3666667,7017.769208
394.4,7028.873752
394.4333333,5998.519243
394.4666667,4411.135909
394.5,2756.738562
394.5333333,1511.129157
394.5666667,833.7406126
394.6,573.376705
394.6333333,565.7764579
394.6666667,647.6937656
394.7,717.1530525
394.7333333,767.3662251
394.7666667,799.7589114
394.8,815.7580889
394.8333333,817.3140548
394.8666667,807.6909286
394.9,790.3557205
394.9333333,768.775441
394.9666667,745.9789513
395,723.1588716
395.0333333,701.0268625
395.0666667,680.2945826
395.1,661.655684
395.1333333,645.675337
395.1666667,632.8628774
395.2,623.7274131
395.2333333,618.3082088
395.2666667,610.5700402
395.3,590.2467072
395.3333333,546.9860538
395.3666667,471.4008639
395.4,380.4020296
395.4333333,319.7036658
395.4666667,336.4871505
395.5,477.3759705
395.5333333,743.181751
395.5666667,1055.52418
395.6,1328.155475
395.6333333,1474.869266
395.6666667,1442.437793
395.7,1269.885926
395.7333333,1012.246257
395.7666667,724.551375
395.8,461.6547514
395.8333333,277.5748143
395.8666667,226.0868462
395.9,360.966102
395.9333333,736.4198693
395.9666667,1410.087142
396,2441.243657
396.0333333,3889.175241
396.0666667,5791.560842
396.1,7871.283946
396.1333333,9613.17656
396.1666667,10496.1893
396.2,10015.8687
396.2333333,8193.823507
396.2666667,5673.155896
396.3,3132.816603
396.3333333,1248.574457
396.3666667,365.6905498
396.4,214.937436
396.4333333,460.1671671
396.4666667,765.2963723
396.5,889.9142872
396.5333333,881.1876894
396.5666667,840.0947418
396.6,867.6136074
396.6333333,1053.697218
396.6666667,1433.287457
396.7,2024.203019
396.7333333,2844.25711
396.7666667,3889.998217
396.8,4977.385512
396.8333333,5831.264371
396.8666667,6175.781236
396.9,5756.790248
396.9333333,4660.097556
396.9666667,3241.171442
397,1862.89304
397.0333333,881.4889495
397.0666667,422.8283568
397.1,328.9715336
397.1333333,424.4877861
397.1666667,534.5194742
397.2,552.138088
397.2333333,501.5917502
397.2666667,422.09554
397.3,352.8591294
397.3333333,321.6331391
397.3666667,320.5202155
397.4,334.7110086
397.4333333,349.3961685
397.4666667,353.1772899
397.5,352.1740832
397.5333333,358.1146362
397.5666667,382.7295645
397.6,435.4246459
397.6333333,505.3722052
397.6666667,571.3270223
397.7,611.9577973
397.7333333,607.2474885
397.7666667,558.198911
397.8,482.7180975
397.8333333,399.1897301
397.8666667,325.7909195
397.9,273.3891454
397.9333333,243.7739391
397.9666667,238.1683848
398,257.7545562
398.0333333,298.8108872
398.0666667,348.1235858
398.1,391.3926294
398.1333333,414.3211136
398.1666667,408.9500702
398.2,386.9628173
398.2333333,363.8364027
398.2666667,355.0478738
398.3,372.1870092
398.3333333,407.0870173
398.3666667,445.3200808
398.4,472.4558743
398.4333333,475.8823843
398.4666667,458.5196556
398.5,431.1621626
398.5333333,404.6658772
398.5666667,389.2311625
398.6,384.896983
398.6333333,383.6962476
398.6666667,377.4450194
398.7,358.212721
398.7333333,326.5088319
398.7666667,293.0547378
398.8,269.183592
398.8333333,266.153529
398.8666667,287.2382216
398.9,320.7599167
398.9333333,353.3981183
398.9666667,371.8359631
399,367.5860036
399.0333333,346.5134216
399.0666667,317.1374958
399.1,287.977505
399.1333333,266.3221955
399.1666667,253.510093
399.2,249.083622
399.2333333,252.5848313
399.2666667,263.142459
399.3,276.5648898
399.3333333,287.0615803
399.3666667,288.8317431
399.4,276.8506743
399.4333333,257.1734044
399.4666667,244.1196337
399.5,252.2069253
399.5333333,295.5414255
399.5666667,376.1125227
399.6,482.1043586
399.6333333,600.9501581
399.6666667,720.0613983
399.7,824.9983841
399.7333333,898.0840831
399.7666667,921.3150323
399.8,876.7067673
399.8333333,759.4077751
399.8666667,600.6147098
399.9,437.6546628
399.9333333,307.8547262
399.9666667,240.3498086
400,228.0280706
400.0333333,253.7561333
400.0666667,300.4002732
400.1,350.7108577
400.1333333,386.5976888
400.1666667,389.6000245
400.2,341.255504
400.2333333,227.8997201
400.2666667,96.09206164
400.3,33.46774961
400.3333333,128.4537165
400.3666667,464.5318977
400.4,1003.625949
400.4333333,1581.589224
400.4666667,2028.427302
400.5,2175.995939
400.5333333,1972.711394
400.5666667,1550.924226
400.6,1059.195222
400.6333333,645.9287042
400.6666667,407.2524679
400.7,311.4867253
400.7333333,307.7830263
400.7666667,345.2929269
400.8,381.6909022
400.8333333,407.8421925
400.8666667,422.6904229
400.9,425.1792185
400.9333333,414.8509598
400.9666667,395.0188738
401,370.4603949
401.0333333,345.9562002
401.0666667,325.9221394
401.1,310.9096049
401.1333333,299.1447221
401.1666667,288.8217535
401.2,278.4069338
401.2333333,271.7001421
401.2666667,277.36813
401.3,304.2560213
401.3333333,360.8875426
401.3666667,441.4900084
401.4,520.603693
401.4333333,571.3346307
401.4666667,566.9094224
401.5,500.4001286
401.5333333,406.6336258
401.5666667,325.7150755
401.6,297.7461
401.6333333,346.9574447
401.6666667,445.2271823
401.7,553.6538721
401.7333333,633.3360731
401.7666667,652.4926107
401.8,616.8803001
401.8333333,544.5817454
401.8666667,453.6868496
401.9,362.0621731
401.9333333,285.647407
401.9666667,239.3972867
402,238.2586192
402.0333333,295.3517886
402.0666667,396.167853
402.1,504.7739501
402.1333333,584.6771029
402.1666667,600.4023162
402.2,547.7163734
402.2333333,458.7167435
402.2666667,367.5439298
402.3,308.1278878
402.3333333,296.3370826
402.3666667,316.3754314
402.4,349.2438831
402.4333333,375.9545967
402.4666667,384.3730751
402.5,380.8536606
402.5333333,374.8373575
402.5666667,375.7651699
402.6,388.5952999
402.6333333,399.2049947
402.6666667,388.3956326
402.7,336.9685496
402.7333333,234.035997
402.7666667,125.304584
402.8,80.07324049
402.8333333,167.7190533
402.8666667,449.0397027
402.9,887.1789878
402.9333333,1383.252804
402.9666667,1837.386167
403,2153.419864
403.0333333,2313.259466
403.0666667,2372.973953
403.1,2391.567156
403.1333333,2427.362315
403.1666667,2506.26831
403.2,2608.274853
403.2333333,2709.886971
403.2666667,2787.627459
403.3,2821.152922
403.3333333,2796.823981
403.3666667,2701.865347
403.4,2523.503741
403.4333333,2258.48216
403.4666667,1935.049881
403.5,1587.967662
403.5333333,1251.996258
403.5666667,958.1785971
403.6,718.1649443
403.6333333,537.3030718
403.6666667,420.9374001
403.7,371.6252511
403.7333333,368.5270332
403.7666667,379.1117685
403.8,370.7619777
403.8333333,314.450242
403.8666667,232.7502282
403.9,186.9026559
403.9333333,239.0837906
403.9666667,448.792689
404,800.6134017
404.0333333,1195.957064
404.0666667,1531.900356
404.1,1706.204917
404.1333333,1665.577892
404.1666667,1437.485839
404.2,1056.9476
404.2333333,559.1121819
404.2666667,27.85285267
404.3,331.3832382
404.3333333,294.5010191
404.3666667,362.5944295
404.4,1753.557105
404.4333333,3564.937809
404.4666667,5380.055821
404.5,6782.230422
404.5333333,7418.217149
404.5666667,7319.896071
404.6,6663.703652
404.6333333,5626.333879
404.6666667,4382.98978
404.7,3094.210663
404.7333333,1912.205484
404.7666667,989.0873166
404.8,467.6803605
404.8333333,331.1337289
404.8666667,428.1572013
404.9,603.2657009
404.9333333,703.6348057
404.9666667,669.5984657
405,556.8770411
405.0333333,428.3610644
405.0666667,346.6103408
405.1,341.3186634
405.1333333,381.8742236
405.1666667,431.2043574
405.2,452.259185
405.2333333,424.9525734
405.2666667,376.2327903
405.3,341.1330601
405.3333333,354.6866074
405.3666667,440.468011
405.4,572.9619633
405.4333333,713.5098787
405.4666667,823.4530253
405.5,869.5015388
405.5333333,854.3355476
405.5666667,795.4119597
405.6,710.2329668
405.6333333,616.1118148
405.6666667,528.3050033
405.7,460.8055774
405.7333333,427.5882013
405.7666667,441.7820493
405.8,500.2480521
405.8333333,585.1701429
405.8666667,678.2060716
405.9,760.7994053
405.9333333,805.7786637
405.9666667,774.6111814
406,627.9876675
406.0333333,327.3502055
406.0666667,74.47006648
406.1,346.8960351
406.1333333,238.8930981
406.1666667,500.431108
406.2,1956.957752
406.2333333,3733.44144
406.2666667,5344.680572
406.3,6305.473552
406.3333333,6257.723632
406.3666667,5414.945026
406.4,4151.268012
406.4333333,2840.831374
406.4666667,1817.667218
406.5,1135.311362
406.5333333,727.5494146
406.5666667,527.7188631
406.6,470.7258352
406.6333333,509.2375988
406.6666667,607.1589596
406.7,728.5723209
406.7333333,837.4197779
406.7666667,894.8416547
406.8,859.3942094
406.8333333,689.5370224
406.8666667,346.6798251
406.9,84.81536953
406.9333333,355.9140396
406.9666667,206.0635577
407,623.3549718
407.0333333,2147.863885
407.0666667,3905.872167
407.1,5380.269529
407.1333333,6054.130184
407.1666667,5628.650211
407.2,4445.005935
407.2333333,2961.144603
407.2666667,1635.013466
407.3,830.7926453
407.3333333,493.3143855
407.3666667,450.2277051
407.4,529.1762281
407.4333333,576.5177288
407.4666667,567.669414
407.5,532.4622119
407.5333333,500.9182064
407.5666667,500.4330172
407.6,529.4004314
407.6333333,568.2055157
407.6666667,596.9632166
407.7,596.9611802
407.7333333,571.9400954
407.7666667,545.8376595
407.8,543.311476
407.8333333,588.3091669
407.8666667,677.2682712
407.9,770.9419878
407.9333333,827.7039182
407.9666667,806.2040242
408,695.1803725
408.0333333,540.085491
408.0666667,392.6540906
408.1,304.5961714
408.1333333,308.3414544
408.1666667,382.5297838
408.2,496.4937374
408.2333333,619.5658933
408.2666667,725.3730508
408.3,805.6331234
408.3333333,856.8273947
408.3666667,875.437172
408.4,859.1097464
408.4333333,812.9847629
408.4666667,745.1652778
408.5,663.7616809
408.5333333,576.7774417
408.5666667,491.1350936
408.6,413.1297293
408.6333333,349.0487207
408.6666667,304.831083
408.7,280.4856213
408.7333333,271.0586353
408.7666667,271.443536
408.8,276.5770473
408.8333333,282.8097466
408.8666667,288.186366
408.9,290.8515871
408.9333333,288.9710835
408.9666667,282.4206865
409,274.0248195
409.0333333,266.8998664
409.0666667,264.1579496
409.1,267.2227251
409.1333333,273.2632665
409.1666667,278.7889699
409.2,280.3092423
409.2333333,275.5970557
409.2666667,267.1758146
409.3,258.6850888
409.3333333,253.7644479
409.3666667,255.4506893
409.4,263.3642638
409.4333333,275.923444
409.4666667,291.5451693
409.5,308.6359241
409.5333333,325.510932
409.5666667,340.4383151
409.6,351.6858027
409.6333333,357.6263148
409.6666667,358.1231646
409.7,354.1456801
409.7333333,346.6893536
409.7666667,336.7597965
409.8,325.6199409
409.8333333,314.8044852
409.8666667,305.8611388
409.9,300.313701
409.9333333,298.3610937
409.9666667,298.2094
410,297.9001818
410.0333333,295.4804232
410.0666667,290.0068533
410.1,282.7239941
410.1333333,275.1625598
410.1666667,268.8531936
410.2,265.1302147
410.2333333,264.7033147
410.2666667,268.1582387
410.3,276.0807317
410.3333333,288.1620041
410.3666667,299.8512839
410.4,305.3416597
410.4333333,298.8260268
410.4666667,276.5541336
410.5,249.4806056
410.5333333,234.9614282
410.5666667,250.378938
410.6,310.5811159
410.6333333,402.10855
410.6666667,493.7726551
410.7,554.1124368
410.7333333,553.4541706
410.7666667,495.6210337
410.8,414.1821876
410.8333333,343.7405625
410.8666667,318.1578131
410.9,344.6675904
410.9333333,397.1285052
410.9666667,447.2868732
411,467.0665159
411.0333333,444.3451055
411.0666667,395.385456
411.1,339.3759308
411.1333333,295.4899257
411.1666667,276.3265554
411.2,277.6300986
411.2333333,292.4816431
411.2666667,313.962284
411.3,336.1181778
411.3333333,356.6290322
411.3666667,374.0295604
411.4,386.8544756
411.4333333,392.8190427
411.4666667,385.065669
411.5,355.1511675
411.5333333,294.6307941
411.5666667,199.6905178
411.6,105.5356215
411.6333333,66.93019498
411.6666667,138.7847507
411.7,369.247841
411.7333333,716.4327889
411.7666667,1074.434562
411.8,1335.979993
411.8333333,1397.962306
411.8666667,1252.739302
411.9,987.9324682
411.9333333,695.2894979
411.9666667,465.5158084
412,341.1630006
412.0333333,297.4143849
412.0666667,304.4317638
412.1,332.4404281
412.1333333,359.8798432
412.1666667,381.4371041
412.2,393.7078208
412.2333333,393.2901395
412.2666667,379.0740211
412.3,356.4642787
412.3333333,332.0155592
412.3666667,312.2825094
412.4,302.3493212
412.4333333,301.1913404
412.4666667,306.1977715
412.5,314.7578157
412.5333333,324.7476702
412.5666667,337.0228571
412.6,353.5651776
412.6333333,376.3585367
412.6666667,406.7986177
412.7,440.8583965
412.7333333,471.5848682
412.7666667,491.9965522
412.8,495.0997532
412.8333333,473.7224198
412.8666667,420.557429
412.9,328.2943094
412.9333333,191.4068816
412.9666667,49.55719131
413,9.971431475
413.0333333,102.375667
413.0666667,474.006961
413.1,1080.794318
413.1333333,1734.970265
413.1666667,2235.718252
413.2,2383.036883
413.2333333,2100.487849
413.2666667,1566.346469
413.3,990.3202013
413.3333333,582.054047
413.3666667,475.1458101
413.4,579.3346578
413.4333333,763.3742443
413.4666667,896.0182238
413.5,877.60798
413.5333333,743.3050663
413.5666667,564.2334113
413.6,411.5172845
413.6333333,344.7370381
413.6666667,351.5173723
413.7,391.8069417
413.7333333,425.4966241
413.7666667,416.792635
413.8,370.0954624
413.8333333,311.6739896
413.8666667,268.015919
413.9,263.4572539
413.9333333,290.9100652
413.9666667,319.4850095
414,317.7025297
414.0333333,256.0447627
414.0666667,153.9708823
414.1,82.16148889
414.1333333,113.7080362
414.1666667,320.4365713
414.2,710.9560789
414.2333333,1202.571285
414.2666667,1705.464994
414.3,2129.986173
414.3333333,2409.376
414.3666667,2522.919406
414.4,2455.41939
414.4333333,2191.710597
414.4666667,1745.292047
414.5,1211.169072
414.5333333,698.7367212
414.5666667,317.3900431
414.6,146.5204631
414.6333333,143.0475822
414.6666667,232.6461883
414.7,340.9910594
414.7333333,404.0406908
414.7666667,418.4055803
414.8,402.8550461
414.8333333,376.1911232
414.8666667,355.7116794
414.9,345.6530667
414.9333333,343.5391715
414.9666667,346.8387864
415,352.9163077
415.0333333,357.7454941
415.0666667,356.3110144
415.1,343.576384
415.1333333,315.1806523
415.1666667,281.6187105
415.2,267.8722944
415.2333333,299.52486
415.2666667,401.4093136
415.3,567.3191937
415.3333333,749.6154121
415.3666667,897.7751754
415.4,961.6037022
415.4333333,923.7047573
415.4666667,826.9757887
415.5,720.7887946
415.5333333,654.4683543
415.5666667,656.4790596
415.6,701.7921884
415.6333333,756.9243569
415.6666667,788.3924736
415.7,772.501301
415.7333333,721.1245772
415.7666667,654.2132663
415.8,591.7183328
415.8333333,549.9818413
415.8666667,526.6155027
415.9,513.1732379
415.9333333,501.2059101
415.9666667,483.2102442
416,458.7762182
416.0333333,430.7136801
416.0666667,401.8485581
416.1,374.9406449
416.1333333,352.0110153
416.1666667,334.6180676
416.2,324.3130908
416.2333333,322.483649
416.2666667,327.6377056
416.3,335.8238188
416.3333333,343.011517
416.3666667,345.256134
416.4,341.2293297
416.4333333,332.6355379
416.4666667,321.3488577
416.5,309.2417607
416.5333333,298.0843262
416.5666667,289.4851459
416.6,285.0385896
416.6333333,286.3301144
416.6666667,293.2882315
416.7,302.2527687
416.7333333,309.0943175
416.7666667,309.6847877
416.8,301.9230802
416.8333333,289.8239214
416.8666667,278.5509173
416.9,273.2676739
416.9333333,278.2637891
416.9666667,294.1088649
417,320.3829734
417.0333333,356.6661781
417.0666667,401.6455108
417.1,448.616379
417.1333333,488.8608731
417.1666667,513.6576198
417.2,515.3983382
417.2333333,496.1790307
417.2666667,463.0992694
417.3,423.3001848
417.3333333,384.0548456
417.3666667,354.3597271
417.4,344.4203922
417.4333333,364.46741
417.4666667,423.8057104
417.5,512.4282367
417.5333333,602.0546846
417.5666667,663.6870576
417.6,668.9972273
417.6333333,614.5656703
417.6666667,528.6896774
417.7,441.7230195
417.7333333,383.7876239
417.7666667,366.2253764
417.8,368.0585721
417.8333333,365.116978
417.8666667,333.3001216
417.9,267.4583608
417.9333333,206.9773722
417.9666667,197.6342271
418,285.1991476
418.0333333,490.0905325
418.0666667,750.2210654
418.1,986.7477945
418.1333333,1120.827768
418.1666667,1095.096418
418.2,949.9444274
418.2333333,753.5587144
418.2666667,574.1281466
418.3,469.6331939
418.3333333,432.686708
418.3666667,430.1296747
418.4,428.7404992
418.4333333,399.8003062
418.4666667,355.9498831
418.5,332.0817528
418.5333333,363.3028616
418.5666667,481.4602482
418.6,673.8056572
418.6333333,895.2821111
418.6666667,1100.110332
418.7,1243.630952
418.7333333,1305.499163
418.7666667,1288.908905
418.8,1198.018811
418.8333333,1037.462847
418.8666667,830.1125056
418.9,622.3919946
418.9333333,462.2857377
418.9666667,397.3652388
419,441.1994059
419.0333333,548.5254693
419.0666667,668.2290707
419.1,749.2696453
419.1333333,760.2588291
419.1666667,715.8088033
419.2,637.1040326
419.2333333,545.3281169
419.2666667,459.0130706
419.3,388.1830676
419.3333333,341.1593718
419.3666667,326.2632469
419.4,348.0742903
419.4333333,394.5568377
419.4666667,449.0648509
419.5,494.952116
419.5333333,518.1590756
419.5666667,520.6024041
419.6,510.2919036
419.6333333,495.2494298
419.6666667,486.2292493
419.7,517.8521503
419.7333333,637.0635196
419.7666667,890.9116759
419.8,1317.034604
419.8333333,1832.990722
419.8666667,2273.472771
419.9,2471.528447
419.9333333,2271.059457
419.9666667,1729.669777
420,1100.422363
420.0333333,643.576406
420.0666667,612.474947
420.1,1030.481304
420.1333333,1642.937278
420.1666667,2178.551638
420.2,2368.628802
420.2333333,2115.039742
420.2666667,1592.931268
420.3,1002.029384
420.3333333,541.5849906
420.3666667,326.9193188
420.4,293.7385241
420.4333333,354.5877248
420.4666667,422.0365535
420.5,434.2209767
420.5333333,403.2204703
420.5666667,354.404731
420.6,313.1434552
420.6333333,298.3037459
420.6666667,303.0486327
420.7,314.1908021
420.7333333,318.5429405
420.7666667,306.4142251
420.8,287.0814158
420.8333333,276.2227989
420.8666667,289.5216127
420.9,339.3515763
420.9333333,413.1902128
420.9666667,487.1832638
421,537.4191995
421.0333333,542.3404818
421.0666667,505.5307234
421.1,445.7964669
421.1333333,382.1567108
421.1666667,332.8032494
421.2,302.8669149
421.2333333,287.062706
421.2666667,279.8159501
421.3,275.6784239
421.3333333,272.3537706
421.3666667,270.8390502
421.4,272.2860991
421.4333333,277.8157226
421.4666667,287.1878364
421.5,298.2994982
421.5333333,308.9132284
421.5666667,316.8066087
421.6,321.1664216
421.6333333,323.7182347
